t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
24,8,0.43846153846153874,0.048717948717948746,0.0,0.04871794871794877,True,True,0.5,8.076923076923077,100.15384615384622,2.1538461538461537,450.0
24,10,0.23589743589743617,0.010256410256410288,0.0,0.005128205128205144,True,False,1.0,48.46153846153846,98.00000000000006,1.0769230769230769,225.0
25,7,0.4948717948717951,0.03076923076923073,0.0,0.0871794871794871,True,True,1.0,8.076923076923077,112.00000000000006,2.1538461538461537,450.0
25,4,0.22820512820512853,0.05897435897435895,0.0,0.05897435897435895,True,True,0.5,56.53846153846153,104.46153846153852,2.1538461538461537,450.0
25,11,0.12820512820512847,0.015384615384615432,0.0,0.02051282051282051,True,False,1.0,80.76923076923077,107.69230769230775,2.1538461538461537,450.0
25,8,0.3846153846153849,0.05384615384615382,0.0,0.1025641025641026,True,True,0.6666666666666666,16.153846153846153,96.92307692307699,3.230769230769231,675.0
25,9,0.20000000000000034,0.0512820512820513,0.0,0.005128205128205076,True,False,0.3333333333333333,59.230769230769226,101.2307692307693,3.230769230769231,675.0
26,7,0.4948717948717951,0.0,0.0,0.0871794871794871,True,True,1.0,8.076923076923077,112.00000000000006,2.1538461538461537,450.0
26,4,0.18974358974359004,0.03846153846153848,0.0,0.09743589743589742,True,True,0.5,64.61538461538461,104.46153846153852,1.0769230769230769,225.0
26,11,0.12820512820512847,0.0,0.0,0.02051282051282051,True,False,0.6666666666666666,80.76923076923077,107.69230769230775,3.230769230769231,675.0
26,8,0.45128205128205157,0.06666666666666664,0.0,0.035897435897435936,True,True,0.3333333333333333,0.0,94.76923076923083,1.0769230769230769,225.0
26,9,0.207692307692308,0.007692307692307682,0.0,0.0025641025641026057,True,False,0.6666666666666666,56.53846153846153,100.15384615384622,2.1538461538461537,450.0
26,12,0.30769230769230804,,,,False,False,,32.30769230769231,96.92307692307699,1.0769230769230769,225.0
27,7,0.5000000000000002,0.005128205128205144,0.0,0.09230769230769226,True,True,1.0,8.076923076923077,113.07692307692314,2.1538461538461537,450.0
27,4,0.18974358974359004,0.0,0.0,0.09743589743589742,True,True,1.0,64.61538461538461,104.46153846153852,1.0769230769230769,225.0
27,11,0.12820512820512847,0.0,0.0,0.02051282051282051,True,False,1.0,80.76923076923077,107.69230769230775,3.230769230769231,675.0
27,8,0.45128205128205157,0.0,0.0,0.035897435897435936,True,True,1.0,0.0,94.76923076923083,1.0769230769230769,225.0
27,9,0.16923076923076955,0.03846153846153848,0.0,0.035897435897435874,True,False,0.5,64.61538461538461,100.15384615384622,1.0769230769230769,225.0
27,12,0.30769230769230804,0.0,0.0,0.0,True,False,1.0,32.30769230769231,96.92307692307699,1.0769230769230769,225.0
28,7,0.5102564102564106,0.010256410256410288,0.0,0.10256410256410253,True,True,1.0,8.076923076923077,115.2307692307693,2.1538461538461537,450.0
28,4,0.13846153846153875,0.0512820512820513,0.0,0.14871794871794874,True,True,0.3333333333333333,75.38461538461539,104.46153846153852,3.230769230769231,675.0
28,11,0.12820512820512847,0.0,0.0,0.02051282051282051,True,False,0.3333333333333333,80.76923076923077,107.69230769230775,1.0769230769230769,225.0
28,9,0.17435897435897468,0.005128205128205144,0.0,0.03076923076923073,True,False,1.0,64.61538461538461,101.2307692307693,1.0769230769230769,225.0
28,8,0.36923076923076953,0.08205128205128201,0.0,0.11794871794871797,True,True,0.2,19.384615384615383,96.92307692307699,5.384615384615384,1125.0
29,7,0.5153846153846157,0.005128205128205076,0.0,0.10769230769230762,True,True,1.0,8.076923076923077,116.30769230769236,2.1538461538461537,450.0
29,4,0.13846153846153875,0.0,0.0,0.14871794871794874,True,True,1.0,75.38461538461539,104.46153846153852,3.230769230769231,675.0
29,11,0.12820512820512847,0.0,0.0,0.02051282051282051,True,False,1.0,80.76923076923077,107.69230769230775,1.0769230769230769,225.0
29,9,0.17435897435897468,0.0,0.0,0.03076923076923073,True,False,1.0,64.61538461538461,101.2307692307693,1.0769230769230769,225.0
29,8,0.36923076923076953,0.0,0.0,0.11794871794871797,True,True,1.0,19.384615384615383,96.92307692307699,5.384615384615384,1125.0
30,7,0.5256410256410259,0.010256410256410288,0.0,0.1179487179487179,True,True,1.0,8.076923076923077,118.46153846153852,2.1538461538461537,450.0
30,4,0.12179487179487215,0.0166666666666666,0.0,0.16538461538461532,True,True,0.75,76.73076923076923,102.30769230769238,4.3076923076923075,900.0
30,11,0.12307692307692339,0.005128205128205076,0.0,0.025641025641025585,True,False,1.0,80.76923076923077,106.61538461538468,1.0769230769230769,225.0
30,9,0.21025641025641056,0.035897435897435874,0.0,0.005128205128205144,True,False,1.0,64.61538461538461,108.76923076923083,1.0769230769230769,225.0
30,8,0.3794871794871798,0.010256410256410237,0.0,0.10769230769230768,True,False,0.2,16.153846153846153,95.84615384615391,1.0769230769230769,225.0
30,13,0.23589743589743617,,,,False,False,,48.46153846153846,98.00000000000006,1.0769230769230769,225.0
31,7,0.5358974358974362,0.010256410256410288,0.0,0.1282051282051282,True,True,1.0,8.076923076923077,120.61538461538468,2.1538461538461537,450.0
31,4,0.11794871794871824,0.003846153846153909,0.0,0.16923076923076924,True,True,0.5,80.76923076923077,105.5384615384616,2.1538461538461537,450.0
31,14,0.056410256410256716,,,,False,False,,96.92307692307692,108.76923076923083,1.0769230769230769,225.0
31,11,0.09743589743589773,0.02564102564102565,0.0,0.05128205128205124,True,False,0.5,80.76923076923077,101.2307692307693,2.1538461538461537,450.0
31,8,0.3794871794871798,0.0,0.0,0.10769230769230768,True,False,1.0,16.153846153846153,95.84615384615391,1.0769230769230769,225.0
31,13,0.23589743589743617,0.0,0.0,0.0,True,False,1.0,48.46153846153846,98.00000000000006,1.0769230769230769,225.0
32,7,0.5410256410256413,0.005128205128205076,0.0,0.13333333333333328,True,True,1.0,8.076923076923077,121.69230769230775,2.1538461538461537,450.0
32,4,0.11794871794871824,0.0,0.0,0.16923076923076924,True,True,0.5,80.76923076923077,105.5384615384616,1.0769230769230769,225.0
32,14,0.05128205128205157,0.005128205128205144,0.0,0.005128205128205144,True,False,0.5,96.92307692307692,107.69230769230775,2.1538461538461537,450.0
