t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
36,1999-12-05 00:00:00,2,0.28956413425224065,0.15625360447158212,1.850371707708594e-17,0.1957435209303379,2.7755575615628914e-16,21834.057527920722,70951.48290010258,0.0,6,6
37,1999-12-05 12:00:00,2,0.2175879813653452,0.032503981908333264,0.0,0.2403658592832592,1.6653345369377348e-16,36342.54973880134,106158.8830480295,0.0,8,5
38,1999-12-06 00:00:00,2,0.1794079672423489,0.04856753088662036,9.020562075079397e-17,0.18460655246533475,0.0,17441.777130449842,53390.352954670576,0.0,6,4
39,1999-12-06 12:00:00,2,0.156139993408859,0.1345040961681854,7.401486830834377e-17,0.2575751311450753,1.6653345369377348e-16,72566.26192740108,215371.96084313653,0.0,11,6
40,1999-12-07 00:00:00,2,0.1660720900114967,0.027844740402606438,1.5681900222830337e-16,0.2079181609099511,4.3021142204224816e-16,16427.815428083835,56425.093368672664,0.0,6,5
41,1999-12-07 12:00:00,2,0.16561147901506196,0.06412248926157782,3.469446951953614e-17,0.08942969157138524,0.0,7958.064769462335,31619.759306834967,0.0,5,4
42,1999-12-08 00:00:00,3,0.17116513735159655,0.03172037822687464,4.163336342344337e-17,0.09016066882658477,0.0,5807.106889499265,22170.620497627984,0.0,4,4
43,1999-12-08 12:00:00,3,0.09785064680168905,0.05562351958011491,1.1102230246251565e-16,0.043824533907134804,0.0,3103.188536671297,12017.470860045181,0.0,3,3
44,1999-12-09 00:00:00,3,0.10948427218198727,0.03904634511148026,3.700743415417188e-17,0.04134575334765063,2.185751579730777e-16,2368.60668403974,11237.222474815124,0.0,3,3
45,1999-12-09 12:00:00,3,0.18578157360073908,0.03017488017927733,0.0,0.060974975135596854,3.885780586188048e-16,17628.524551467945,72471.92963287796,0.0,6,3
46,1999-12-10 00:00:00,3,0.12179162452390031,0.014909926296886663,9.251858538542972e-17,0.06710701045722386,0.0,8260.959494831955,48760.745695005906,0.0,5,3
47,1999-12-10 12:00:00,3,0.1517727711660737,0.029724869013078647,8.326672684688674e-17,0.06712544149751741,0.0,7015.356107576736,39105.664434657396,0.0,5,4
48,1999-12-11 00:00:00,3,0.3122952877320848,0.21088524335616474,0.0,0.26753896939726834,1.6653345369377348e-16,9270.045895057385,35478.43727670012,0.0,5,4
49,1999-12-11 12:00:00,3,0.3108066087372506,0.03977047978597038,1.6653345369377348e-16,0.11113732535835136,0.0,10999.033799702867,54370.69672126992,0.0,6,4
50,1999-12-12 00:00:00,3,0.20497641111148904,0.030826843990368415,1.6306400674181987e-16,0.11691791228722381,0.0,7467.535027589143,48547.56533473617,0.0,6,4
51,1999-12-12 12:00:00,3,0.30125823727058204,0.2289611315558936,1.1102230246251565e-16,0.3371655562301714,2.498001805406602e-16,6478.281438630676,19855.93987344179,0.0,4,4
52,1999-12-13 00:00:00,3,0.22754242038853328,0.2786011979383448,9.71445146547012e-17,0.2341151839678752,2.3592239273284576e-16,7341.2712673357655,20427.954878944554,0.0,4,4
53,1999-12-13 12:00:00,3,0.1775594992790524,0.05716806502215169,0.0,0.234356442649658,1.1102230246251565e-16,11868.35266729049,28808.73576136702,0.0,5,4
54,1999-12-14 00:00:00,3,0.08808559676917137,0.022287677771795328,4.625929269271486e-17,0.16168018232778258,0.0,2248.956767430172,8323.627777031028,0.0,3,3
55,1999-12-14 12:00:00,3,0.18089850922590714,0.04055611247934217,1.6653345369377348e-16,0.23714785554516352,2.220446049250313e-16,661.9724377144382,2681.990803431742,0.0,3,2
56,1999-12-15 00:00:00,4,0.21973625006852182,0.11882202770609077,1.1102230246251565e-16,0.15555826117961064,1.6653345369377348e-16,3852.443629074554,43791.31992442668,0.0,5,2
57,1999-12-15 12:00:00,4,0.20826913030108754,0.028474661329101543,1.6653345369377348e-16,0.10247681111026873,1.6653345369377348e-16,21804.88304057235,87581.25798633699,0.0,7,4
58,1999-12-16 00:00:00,4,0.3153805368470997,0.257480713422065,1.1102230246251565e-16,0.35258048425841076,1.1102230246251565e-16,6317.214924216659,24691.636589381058,0.0,4,4
59,1999-12-16 12:00:00,4,0.22239290220543081,0.22826904137934248,1.249000902703301e-16,0.17348461316347946,1.942890293094024e-16,11724.92533167233,41246.87590204591,0.0,5,4
60,1999-12-17 00:00:00,4,0.17354569455366906,0.04808437357835147,1.1102230246251565e-16,0.1683026929112546,3.3306690738754696e-16,20689.749905692017,58622.5993287405,0.0,6,5
61,1999-12-17 12:00:00,4,0.30600093981656123,0.07638152393513592,8.881784197001253e-17,0.16940778116039934,2.1510571102112408e-16,19789.835836439684,72450.67825898578,0.0,6,5
62,1999-12-18 00:00:00,4,0.20875144863700612,0.09439502093359278,1.7763568394002506e-16,0.19075326825519068,0.0,13968.184727446169,48480.54106838224,0.0,5,5
63,1999-12-18 12:00:00,4,0.3292288954462948,0.041534967882893,1.214306433183765e-16,0.20546345896507004,4.2327252813834093e-16,26018.144150147098,110872.69813526458,0.0,7,5
64,1999-12-19 00:00:00,4,0.24854041192039,0.19695279708652827,9.71445146547012e-17,0.24846336138334876,2.220446049250313e-16,11590.990870126512,36820.08120440248,0.0,5,5
65,1999-12-19 12:00:00,4,0.3159727778503219,0.11215998986463553,7.771561172376095e-17,0.17312591527258983,0.0,6483.594978686599,39396.84835914016,0.0,5,5
66,1999-12-20 00:00:00,4,0.26927878350244994,0.0405264079889172,0.0,0.1627008461020138,0.0,4313.247598194022,24841.57076789314,0.0,4,4
67,1999-12-20 12:00:00,4,0.2717743664731152,0.03346967065279948,4.85722573273506e-17,0.16724628581528425,0.0,5569.73986348618,28188.038766387883,0.0,4,4
68,1999-12-21 00:00:00,4,0.32064490820421593,0.04542967171635973,0.0,0.25106360835896097,2.0816681711721685e-16,7717.661671660609,32384.480933168805,0.0,5,3
69,1999-12-21 12:00:00,4,0.3352305546960082,0.04131875835144039,0.0,0.19195692336681697,2.7755575615628914e-16,10641.710352561837,35350.31786427819,0.0,5,5
70,1999-12-22 00:00:00,5,0.34412681080841956,0.058967033107945474,0.0,0.25092395647476246,0.0,14671.852471907225,41302.58014617845,0.0,5,5
71,1999-12-22 12:00:00,5,0.31663920413066654,0.07873191553269829,2.949029909160572e-17,0.30866265377724145,1.6653345369377348e-16,34656.8832711089,73961.83752787182,0.0,6,4
72,1999-12-23 00:00:00,5,0.46144557053943275,0.15489652629038156,4.163336342344337e-17,0.463559180067623,0.0,13265.563891932105,47434.50023429328,0.0,5,4
73,1999-12-23 12:00:00,5,0.40200200347789644,0.19442742711242342,4.163336342344337e-17,0.12681898216721632,2.220446049250313e-16,10162.126273433387,42644.858132977046,0.0,5,4
74,1999-12-24 00:00:00,5,0.34058434259001613,0.09939790363629793,5.551115123125783e-17,0.049765904969954394,0.0,17928.492686593472,70549.38786807212,0.0,6,2
75,1999-12-24 12:00:00,5,0.28532554844259417,0.05007193176906613,1.3877787807814457e-16,0.06557066116940512,2.1510571102112408e-16,8122.074925913516,42416.67808764403,0.0,5,4
76,1999-12-25 00:00:00,5,0.2954339224524346,0.027122670587941333,5.551115123125783e-17,0.062473103460173034,1.6653345369377348e-16,4715.135305206712,32246.647879852044,0.0,5,4
77,1999-12-25 12:00:00,5,0.3112389605104599,0.062183022799504224,0.0,0.08206826372250724,2.220446049250313e-16,3873.938847304111,23400.274938143873,0.0,4,3
78,1999-12-26 00:00:00,5,0.18199070061217187,0.032724078241411665,5.551115123125783e-17,0.10208672924057083,2.220446049250313e-16,1946.8411817669064,23853.192624819076,0.0,4,3
79,1999-12-26 12:00:00,5,0.024952048039411482,0.027248084772215186,0.00041657988521626166,0.27751112569589587,0.00041657988521626166,0.0,0.0,0.0,1,1
80,1999-12-27 00:00:00,5,0.10196426058371234,0.008544136233043058,0.00041657988521631717,0.28605526192893893,2.220446049250313e-16,1.550081284045408,3498.1336988074568,0.0,2,1
81,1999-12-27 12:00:00,5,0.10561576627393851,0.00677419575708063,2.220446049250313e-16,0.13819243843186224,0.0,1496.8312708729259,17202.289342665135,0.0,4,2
82,1999-12-28 00:00:00,5,0.15624838077443307,0.06452081254366959,0.0,0.06452081254366959,2.220446049250313e-16,3686.0881219360926,13548.93331878835,0.0,4,1
83,1999-12-28 12:00:00,5,0.19858240244377073,0.04654339655752434,7.401486830834377e-17,0.04844125474280183,1.3877787807814457e-16,3582.130577885685,14202.75183665134,0.0,4,3
84,1999-12-29 00:00:00,6,0.23740378683921792,0.046450882979460845,4.625929269271486e-17,0.0935646585417899,0.0,3716.658559125487,13279.001154956612,0.0,4,3
85,1999-12-29 12:00:00,6,0.25140331338175564,0.12171711136567419,1.1102230246251565e-16,0.1770678295253955,0.0,1513.6435516130925,8022.390245193295,0.0,3,2
86,1999-12-30 00:00:00,6,0.28445561163163674,0.03475284078215172,0.0,0.1741893957835977,1.6653345369377348e-16,4840.251928114605,16576.836507160555,0.0,4,2
87,1999-12-30 12:00:00,6,0.20008670033742054,0.10671404725829142,9.251858538542972e-17,0.06332543125686656,1.6653345369377348e-16,5046.350961589548,24111.075351704374,0.0,4,3
88,1999-12-31 00:00:00,6,0.20910857110101058,0.0868093284012976,0.0,0.11829365323810859,0.0,5058.549415468327,23684.148918830473,0.0,4,4
89,1999-12-31 12:00:00,6,0.2884586215188637,0.0763194447784855,0.0,0.09687288335885232,2.220446049250313e-16,5534.533116639501,35886.824486461075,0.0,5,4
90,2000-01-01 00:00:00,6,0.3033770898872038,0.02329572819325812,1.061650767297806e-16,0.09807470776338069,1.1102230246251565e-16,5588.827876232682,34624.12259755617,0.0,5,5
91,2000-01-01 12:00:00,6,0.3456686113491495,0.042468691378638415,1.249000902703301e-16,0.08787951790427666,3.3306690738754696e-16,4700.949314894961,19581.28821223102,0.0,4,4
92,2000-01-02 00:00:00,6,0.39354066730514137,0.04474186677839842,8.326672684688674e-17,0.1241281355585738,1.6653345369377348e-16,23217.850911309164,70270.87477094447,0.0,6,4
93,2000-01-02 12:00:00,6,0.34817474104199464,0.031041123755508902,6.661338147750939e-17,0.09969408847225339,1.6653345369377348e-16,22446.121858935894,86427.12340902284,0.0,7,5
94,2000-01-03 00:00:00,6,0.2795099060892364,0.018328580658737558,2.2204460492503132e-17,0.02698055350699985,2.3592239273284576e-16,11127.512347634698,56725.004189895095,0.0,6,5
95,2000-01-03 12:00:00,6,0.2176233249331245,0.025281974154465908,1.942890293094024e-16,0.018812284954167632,1.1102230246251565e-16,14271.593234769161,58255.326815245935,0.0,6,4
96,2000-01-04 00:00:00,6,0.2693922203706851,0.02870834786339384,9.71445146547012e-17,0.04528595109329394,1.6653345369377348e-16,5884.270332509604,25316.57625887992,0.0,4,4
97,2000-01-04 12:00:00,6,0.1705852783081352,0.05214257446137259,9.71445146547012e-17,0.07867783924745353,1.249000902703301e-16,16632.30535082405,90684.2198145198,0.0,7,4
98,2000-01-05 00:00:00,7,0.23974328780880222,0.018438554136902322,1.2836953722228372e-16,0.050062053204249266,0.0,7747.836670537497,40648.33684806704,0.0,5,4
