t,current,previous,track,iou,boundary
59,31,31,34,0.8108108108108109,True
59,48,48,32,0.484375,True
59,2101,2099,39,0.9648692810457516,True
60,7,8,43,0.9448818897637795,True
60,42,48,32,0.06451612903225806,True
60,179,31,34,0.009174311926605505,True
60,2105,2101,39,0.9819672131147541,True
61,7,7,43,0.8872727272727273,True
61,227,179,34,0.008620689655172414,True
61,2106,2105,39,0.9707792207792207,True
62,6,7,43,0.9413793103448276,True
62,130,227,34,0.5916666666666667,True
62,2106,2106,39,0.9423380726698263,True
63,5,6,43,0.8470588235294118,True
63,32,130,34,0.8433734939759037,True
63,538,440,49,0.1,True
63,2204,2106,39,0.9461538461538461,True
64,4,5,43,0.8355795148247979,True
64,33,32,34,0.4050632911392405,True
64,587,538,49,0.1724137931034483,True
64,2351,2204,39,0.21417445482866043,True
65,4,4,43,0.8563049853372434,True
65,34,33,34,0.6666666666666666,True
65,41,42,50,0.45454545454545453,True
65,1831,2023,51,0.09411764705882353,False
65,2400,2351,39,0.7454545454545455,True
66,4,4,43,0.9207920792079208,True
66,44,41,50,0.1276595744680851,True
66,1787,1831,51,0.32142857142857145,False
66,2400,2400,39,0.6487804878048781,True
67,5,4,43,0.9149659863945578,True
67,44,44,50,0.5641025641025641,True
67,1792,1787,51,0.4268292682926829,False
67,2394,2400,39,0.7293233082706767,True
68,5,5,43,0.8768115942028986,True
68,43,44,50,0.41935483870967744,True
68,1796,1792,51,0.45977011494252873,False
68,2394,2394,39,0.7731958762886598,True
69,5,5,43,0.8857142857142857,True
69,43,43,50,0.7112299465240641,True
69,1800,1796,51,0.4539877300613497,False
69,2394,2394,39,0.7733333333333333,True
70,6,5,43,0.783410138248848,True
70,44,43,50,0.7971014492753623,True
70,1852,1800,51,0.5069444444444444,False
70,2394,2394,39,0.8983050847457628,True
71,5,6,43,0.8729281767955801,True
71,43,44,50,0.7280701754385965,True
71,1715,1715,53,0.05714285714285714,True
71,1855,1852,51,0.5223880597014925,True
71,2395,2394,39,0.9107142857142857,True
72,5,5,43,0.893491124260355,True
72,42,43,50,0.7738095238095238,True
72,1764,1715,53,0.4794520547945205,True
72,1859,1855,51,0.6095238095238096,True
72,2396,2395,39,0.9107142857142857,True
73,5,5,43,0.8974358974358975,True
73,42,42,50,0.7121212121212122,True
73,1813,1764,53,0.6239316239316239,True
73,1910,1859,51,0.5138888888888888,True
73,2397,2396,39,0.9298245614035088,True
74,5,5,43,0.5724137931034483,True
74,43,42,50,0.6617647058823529,True
74,1862,1813,53,0.7307692307692307,True
74,1959,1910,51,0.35135135135135137,True
74,2400,2397,39,0.125,True
75,4,5,43,0.9642857142857143,True
75,43,43,50,0.5303030303030303,True
75,816,913,56,0.13793103448275862,False
75,1068,1165,57,0.05,False
75,1862,1862,53,0.7614213197969543,True
75,2389,1959,51,0.065,True
76,4,4,43,0.8902439024390244,True
76,43,43,50,1.0,True
76,718,816,56,0.23076923076923078,False
76,1070,1068,57,0.16666666666666666,False
76,1911,1862,53,0.801762114537445,True
76,2390,2389,51,0.68,True
77,5,4,43,0.6517857142857143,True
77,621,718,56,0.304,False
77,1171,1070,57,0.11475409836065574,True
77,1911,1911,53,0.8185483870967742,True
77,2391,2390,51,0.6470588235294118,True
78,5,5,43,0.7699115044247787,True
78,474,621,56,0.5408805031446541,True
78,1224,1171,57,0.4805194805194805,True
78,1911,1911,53,0.21610169491525424,True
78,2392,2391,51,0.06818181818181818,True
79,5,5,43,0.8073394495412844,True
79,376,474,56,0.4641509433962264,True
79,1224,1224,57,0.6533333333333333,True
79,1915,1911,53,0.6964285714285714,True
79,1975,1975,63,0.5,False
79,2392,2392,51,0.16666666666666666,True
80,11,5,43,0.7786259541984732,True
80,327,376,56,0.8922558922558923,True
80,1175,1224,57,0.4918032786885246,True
80,1917,1915,53,0.4603174603174603,True
80,2395,2392,51,0.07692307692307693,True
81,11,11,43,0.6358974358974359,True
81,229,327,56,0.783641160949868,True
81,1920,1917,53,0.6206896551724138,False
81,2035,1985,65,0.36363636363636365,False
81,2396,2395,51,0.07692307692307693,True
82,12,11,43,0.6954545454545454,True
82,34,229,56,0.916010498687664,True
82,1922,1920,53,0.6153846153846154,False
82,2037,2035,65,0.47619047619047616,False
82,2050,1997,66,0.3023255813953488,False
83,12,12,43,0.8351648351648352,True
83,35,34,56,0.8176638176638177,True
83,1923,1922,53,0.6739130434782609,False
83,1989,2037,65,0.05,False
83,2103,2050,66,0.45555555555555555,True
84,36,35,56,0.8784722222222222,True
84,259,12,43,0.7245508982035929,True
84,1771,1923,53,0.3305084745762712,True
84,2106,2103,66,0.3284671532846715,True
85,38,36,56,0.7913385826771654,True
85,358,259,43,0.5151515151515151,True
85,1774,1771,53,0.5860215053763441,True
85,2155,2106,66,0.8041958041958042,True
86,43,38,56,0.642512077294686,True
86,1776,1774,53,0.7017543859649122,True
86,2155,2155,66,0.8221343873517787,True
87,43,43,56,0.9041095890410958,True
87,1779,1776,53,0.7606177606177607,False
87,2204,2155,66,0.6301369863013698,True
88,44,43,56,0.8441558441558441,True
88,1781,1779,53,0.7902097902097902,False
88,2253,2204,66,0.7285714285714285,True
89,45,44,56,0.8766233766233766,True
89,1783,1781,53,0.780327868852459,False
89,2400,2253,66,0.38461538461538464,True
90,0,0,68,0.3,True
90,48,45,56,0.8766233766233766,True
90,1785,1783,53,0.7840531561461794,False
90,2400,2400,66,0.325,True
91,0,0,68,0.6666666666666666,True
91,48,48,56,0.7241379310344828,True
91,1836,1785,53,0.7857142857142857,False
91,2400,2400,66,0.23076923076923078,True
92,0,0,68,0.5555555555555556,True
92,48,48,56,0.780952380952381,True
92,1838,1836,53,0.744,False
92,1911,1960,72,0.3125,True
92,2385,2385,73,1.0,True
93,0,0,68,0.675,True
93,48,48,56,0.6707317073170732,True
93,1839,1838,53,0.4900497512437811,True
93,1862,1911,72,0.4528301886792453,True
94,0,0,68,0.525,True
94,48,48,56,0.9122807017543859,True
94,1721,1862,72,0.7464788732394366,True
94,1841,1839,53,0.8146341463414634,True
95,0,0,68,0.47619047619047616,True
95,48,48,56,0.7222222222222222,True
95,960,1008,74,0.10810810810810811,False
95,1675,1721,72,0.007042253521126761,True
95,2146,1841,53,0.7762039660056658,True
96,47,48,56,0.41025641025641024,True
96,961,960,74,0.5967741935483871,False
96,1676,1675,72,0.09090909090909091,False
96,2246,2146,53,0.7272727272727273,True
97,961,961,74,0.6451612903225806,False
97,1915,1867,76,0.2777777777777778,False
97,2298,2246,53,0.8565400843881856,True
98,16,14,77,0.125,True
98,963,961,74,0.275,False
98,1633,1678,79,0.0125,False
98,1915,1915,76,0.5,True
98,2398,2298,53,0.9014084507042254,True
99,16,16,77,0.3333333333333333,True
99,915,963,74,0.15384615384615385,False
99,1638,1633,79,0.5564516129032258,False
99,1915,1915,76,0.675,True
99,2400,2398,53,0.8290155440414507,True
100,14,16,77,0.6666666666666666,True
100,1691,1638,79,0.6753246753246753,False
100,1965,1915,76,0.5681818181818182,True
100,2400,2400,53,0.7625,True
101,588,588,81,0.2857142857142857,True
101,1694,1691,79,0.6308411214953271,False
101,1966,1965,76,0.7368421052631579,False
101,2400,2400,53,0.7049180327868853,True
102,637,588,81,0.703125,True
102,1644,1694,79,0.6379310344827587,False
102,1966,1966,76,0.6428571428571429,True
102,2400,2400,53,0.7441860465116279,True
103,735,637,81,0.4603174603174603,True
103,1746,1644,79,0.7232142857142857,False
103,1966,1966,76,0.8,True
103,2400,2400,53,0.671875,True
104,833,735,81,0.5909090909090909,True
104,1798,1746,79,0.782016348773842,False
104,1966,1966,76,0.8333333333333334,True
104,2400,2400,53,0.6744186046511628,True
105,931,833,81,0.6538461538461539,True
105,1848,1798,79,0.7928176795580111,True
105,1917,1966,76,0.0136986301369863,True
105,2400,2400,53,0.5517241379310345,True
106,882,931,81,0.7358490566037735,True
106,1917,1917,76,0.09090909090909091,False
106,1948,1848,79,0.42574257425742573,True
106,2400,2400,53,0.25,True
107,882,882,81,0.851063829787234,True
107,1688,1786,84,0.19696969696969696,False
107,1998,1948,79,0.7341772151898734,True
108,882,882,81,0.6382978723404256,True
108,1641,1688,84,0.5510204081632653,False
108,1999,1998,79,0.7448275862068966,True
109,1595,1641,84,0.5950413223140496,False
109,2049,1999,79,0.6203703703703703,True
110,1597,1595,84,0.5933333333333334,False
110,2050,2049,79,0.373134328358209,True
111,1599,1597,84,0.6473988439306358,False
111,2000,2050,79,0.04,False
111,2374,2371,86,0.417910447761194,True
112,0,0,87,0.5,True
112,1600,1599,84,0.25,True
112,2352,2352,88,0.6,True
112,2376,2374,86,0.6808510638297872,True
113,0,0,87,0.6666666666666666,True
113,343,441,89,0.25,True
113,1602,1600,84,0.21895424836601307,True
113,2207,2352,88,0.16,True
113,2378,2376,86,0.839622641509434,True
114,0,0,87,0.5,True
114,392,343,89,0.5714285714285714,True
114,489,489,90,0.45714285714285713,True
114,911,959,91,0.6292134831460674,False
114,1652,1602,84,0.7105263157894737,False
114,2379,2378,86,0.8849557522123894,True
115,0,0,87,0.46153846153846156,True
115,440,489,90,0.17142857142857143,True
115,911,911,91,0.6390977443609023,False
115,1654,1652,84,0.5903614457831325,False
115,2204,2155,93,0.28125,True
115,2380,2379,86,0.8461538461538461,True
116,0,0,87,0.8461538461538461,True
116,862,911,91,0.7261904761904762,False
116,1756,1654,84,0.5588235294117647,True
116,2381,2380,86,0.6292682926829268,True
117,0,0,87,0.4074074074074074,True
117,863,862,91,0.7207207207207207,False
117,1857,1756,84,0.5882352941176471,True
117,2380,2381,86,0.8097345132743363,True
118,0,0,87,0.8928571428571429,True
118,765,863,91,0.674074074074074,True
118,1868,1813,94,0.30666666666666664,True
118,1959,1857,84,0.5510204081632653,True
118,2379,2380,86,0.8254716981132075,True
119,0,0,87,0.8387096774193549,True
119,667,765,91,0.7298245614035088,True
119,1924,1868,94,0.013888888888888888,True
119,2008,1959,84,0.4225352112676056,True
119,2378,2379,86,0.7445652173913043,True
120,0,0,87,0.78125,True
120,372,667,91,0.8197879858657244,True
120,2155,2008,84,0.35294117647058826,True
120,2379,2378,86,0.4782608695652174,True
121,0,0,87,0.8666666666666667,True
121,27,372,91,0.8235294117647058,True
121,1470,1568,95,0.32142857142857145,True
121,2379,2379,86,0.42424242424242425,True
121,2400,2155,84,0.53125,True
122,0,0,87,0.7333333333333333,True
122,27,27,91,0.8231511254019293,True
122,1470,1470,95,0.6086956521739131,True
122,1938,2379,86,0.16,True
122,2400,2400,84,0.75,True
123,0,0,87,0.7777777777777778,True
123,27,27,91,0.8297101449275363,True
123,43,43,98,0.4,True
123,1470,1470,95,0.7076923076923077,True
123,1941,1938,86,0.6881188118811881,True
123,2400,2400,84,0.7647058823529411,True
124,0,0,87,0.9615384615384616,True
124,27,27,91,0.668693009118541,True
124,1519,1470,95,0.7558139534883721,True
124,1993,1941,86,0.7085427135678392,True
124,2400,2400,84,1.0,True
125,0,0,87,0.8333333333333334,True
125,26,27,91,0.6331168831168831,True
125,1568,1519,95,0.7049180327868853,True
125,1995,1993,86,0.765,True
125,2400,2400,84,0.6153846153846154,True
126,0,0,87,0.90625,True
126,44,41,99,0.07692307692307693,True
126,173,26,91,0.8730964467005076,True
126,1617,1568,95,0.7555555555555555,True
126,1996,1995,86,0.7047619047619048,True
126,2400,2400,84,0.375,True
127,0,0,87,0.8857142857142857,True
127,43,44,99,0.23076923076923078,True
127,122,173,91,0.7413793103448276,True
127,1617,1617,95,0.3217391304347826,True
127,2047,1996,86,0.27838258164852253,True
127,2352,2352,100,0.26666666666666666,True
128,0,0,87,0.8,True
128,24,122,91,0.8504273504273504,True
128,1666,1617,95,0.42045454545454547,True
128,2049,2047,86,0.7073707370737073,True
128,2356,2352,100,0.6,True
129,0,0,87,0.75,True
129,124,24,91,0.6716417910447762,True
129,1715,1666,95,0.6451612903225806,True
129,2050,2049,86,0.8490566037735849,True
129,2357,2356,100,0.6071428571428571,True
130,0,0,87,1.0,True
130,420,124,91,0.635036496350365,True
130,1764,1715,95,0.7671232876712328,True
130,2052,2050,86,0.8154205607476636,True
130,2357,2357,100,0.8928571428571429,True
131,0,0,87,0.7142857142857143,True
131,567,420,91,0.3356643356643357,True
131,1862,1764,95,0.7619047619047619,True
131,2054,2052,86,0.7052932761087267,True
131,2357,2357,100,0.36,True
132,0,0,87,0.26666666666666666,True
132,715,567,91,0.5862068965517241,False
132,1911,1862,95,0.34854771784232363,True
132,2106,2054,86,0.8383233532934131,True
133,0,0,87,0.5,True
133,764,715,91,0.5878378378378378,False
133,1715,1911,95,0.8374558303886925,True
133,2253,2106,86,0.8314087759815243,True
134,0,0,87,0.125,True
134,766,764,91,0.7097560975609756,True
134,1764,1715,95,0.8741935483870967,True
134,2400,2253,86,0.7123287671232876,True
135,0,0,87,1.0,True
135,718,766,91,0.7815126050420168,True
135,1862,1764,95,0.8459302325581395,True
135,2400,2400,86,0.7099236641221374,True
136,922,718,91,0.03837471783295711,True
136,1911,1862,95,0.8858695652173914,True
136,2400,2400,86,0.7513227513227513,True
137,14,16,102,0.06666666666666667,True
137,669,718,103,0.13953488372093023,False
137,1123,922,91,0.10185185185185185,True
137,1911,1911,95,0.8527315914489311,True
137,2400,2400,86,0.7972027972027972,True
138,14,14,102,0.5769230769230769,True
138,670,669,103,0.43,False
138,1273,1123,91,0.6159420289855072,True
138,1911,1911,95,0.9102844638949672,True
138,2400,2400,86,0.868421052631579,True
139,12,14,102,0.34615384615384615,True
139,622,670,103,0.4098360655737705,True
139,1322,1273,91,0.5163934426229508,True
