t,rmse_hPa,max_change_hPa,input_min_hPa,smoothed_min_hPa
146,1.7889989679458491,8.427042674621475,970.4641682795146,974.6001244295272
147,1.792887317620736,8.39535391144966,963.5582344476237,970.9871803492847
148,1.874798096206331,9.731408480596315,957.2252227658452,966.5529995555813
149,1.9364635009976083,9.658381438642778,955.8535198565581,963.2239861550578
150,1.9319800879248767,9.419806690197106,956.1546917405526,962.4717186482206
151,2.012937131428508,10.495383076887606,956.1069437999382,961.8178894644184
152,2.1708452320618257,17.052479059587313,945.4733041930057,961.9013636576983
153,2.1742860734739984,17.266292182128723,939.9771740192183,956.5443621899922
154,2.114387831118467,14.802063756608163,941.1113218570703,955.662257313152
155,2.034349708622852,14.930389009058786,942.1509745776024,956.1862705198239
156,1.9745644982760948,12.520693152906574,947.6990493648946,957.7467642182814
157,1.9816408348158587,13.968761250832245,952.6504248355919,958.8501925808087
158,1.897859379468396,14.077460038945674,954.7439048847265,961.1928006440417
159,1.73898514330309,9.436157544878938,955.6100589367285,962.893554431333
160,1.5750551339654604,8.878853646952393,959.7546680269114,966.0889031526358
161,1.6136194728113862,8.602925408863484,964.1967087600692,969.1118943611278
162,1.6570771331071568,14.45489223695381,970.2580198547097,974.3027411689877
163,1.760831557957892,18.68236878774269,966.2225289693666,978.3956914901363
164,1.6099302444006678,12.990943121335931,971.0106819763928,982.5952474170878
165,1.5110706554852325,9.83833259895448,975.6174690254754,983.5398323189522
166,1.4609591377109283,7.932214301603494,978.5218311537834,983.5619966677199
167,1.3442987074627701,6.9555606365540825,981.7158451188818,986.8982507440625
168,1.3603629168326012,7.680172318956011,984.7644104692667,988.3753176502314
169,1.4392696482098897,7.763654561253816,982.0778922918117,988.5506473803621
170,1.4649658400110028,9.601180734393324,980.9836069319657,990.1154667763154
171,1.5420537217798012,9.96863028341943,979.5998216267318,988.4448764334496
172,1.5439007008175052,9.818955938639988,978.4721187430333,988.2910746816733
173,1.511709635422208,11.191529955359329,977.3369408321394,988.5284707874987
174,1.4346061187033692,8.965350819423179,983.5020231086082,991.2461815510841
175,1.5340526878705023,12.034222998537075,966.1477720461739,978.1200307415195
176,1.652160673582957,13.472387597244506,955.1410560088559,966.9011301609046
177,1.8799312541511415,14.224498127228344,952.9776027469312,965.4811660628038
178,1.831290616492347,11.68788704928204,958.3864535071008,969.9612950228706
179,1.7111361661473221,10.513142278774012,964.1705172626348,972.8671670193537
180,1.515549716445525,8.518730277635086,970.8460052032964,975.432307404358
181,1.5061014319508532,12.028763536484917,969.8930965386784,977.1291448357715
182,1.5489571064192613,11.968131294490036,971.9791311891128,980.2116422227822
183,1.6474224059636022,12.706834740563409,970.7852516624082,980.2149193716951
184,1.7435650229138409,12.064991747799695,969.5776198289653,980.1744551571176
185,1.8160420997587965,11.333125125028118,968.7530690033367,978.7210123796173
186,1.8076002837755984,16.363018084387477,971.3864641299712,977.1335004262586
187,1.8590983462378745,21.08955601582568,966.5618878701977,977.6322971430762
188,2.031059074782314,21.31528454262252,960.0535485712915,980.4864373266697
189,2.1138755158075613,19.427811830527958,958.3588166179699,976.9451207788354
190,2.0152425829309433,17.299709060306554,959.2958692477972,976.4246295775124
191,1.8212517141788458,16.566741618295623,959.6960499735144,975.5577526195499
192,1.7172540495772597,15.99158580223866,961.9628950785024,976.4031424855551
193,1.6874583789034945,14.336982388840397,966.5204241143556,977.9227508735847
194,1.7668912177444367,11.78272537654152,973.6206207799189,981.6583209749643
195,1.796593760263073,9.91129114345415,967.2362532171117,976.8445570253582
196,1.7065198272840978,8.237937812106452,968.0389238511332,974.7705589200345
197,1.725774719486354,9.043938988880655,967.5862879769588,974.4737032805452
198,1.6316255783442175,8.654129819261811,970.8941317829128,977.7184099881007
199,1.560065856151535,8.70088847867487,968.0917116630577,976.5282369460468
