scale,crowding,extra_budget,t,tau,budget,reference_max,projection_distortion,geometry_lower_bound,distance_nrmse,global_gap_bound
0.1,0.9666666666666667,0.0,9,6.656771318732531,6.656771318732531,6.656771318732531,0.9736817649149366,0.7277489727303592,0.7849631696458826,0.0
0.1,0.9666666666666667,0.0,10,6.743940033783787,6.743940033783787,6.743940033783787,0.9754494474823782,0.7260440669885928,0.7839768809898517,0.0
0.1,0.9666666666666667,0.0,11,6.820584008675809,6.820584008675809,6.820584008675809,0.9767450792039635,0.7241971530286536,0.7828127803569678,0.0
0.1,0.9666666666666667,0.0,12,6.7270270270270345,6.7270270270270345,6.7270270270270345,0.9744209727895671,0.7257785659245644,0.7835214036775388,0.0
0.1,0.9666666666666667,0.0,13,6.678068208294505,6.678068208294505,6.678068208294505,0.9741807335204901,0.7274023274318615,0.7848608247132863,0.0
0.1,0.9666666666666667,0.0,14,6.708071157094594,6.708071157094594,6.708071157094594,0.9752450638015866,0.7269088353109092,0.7846417681793159,0.0
0.1,0.9666666666666667,0.0,15,6.951967586947816,6.951967586947816,6.951967586947816,0.9804326084353727,0.7230516737128105,0.7826772304679607,0.0
0.1,0.9666666666666667,0.0,16,6.97216960179766,6.97216960179766,6.97216960179766,0.9809521694425618,0.7236695173705611,0.7832815060516589,0.0
0.1,0.9666666666666667,0.0,17,6.872610404835655,6.872610404835655,6.872610404835655,0.9785466479418867,0.724133508338168,0.7831135338555807,0.0
0.1,0.9666666666666667,0.0,18,6.839143386994948,6.839143386994948,6.839143386994948,0.9786789000274311,0.7263203581106216,0.7849091272568118,0.0
0.1,0.9666666666666667,0.0,19,6.783445513867136,6.783445513867136,6.783445513867136,0.9764824888698468,0.7257708010027719,0.7840152386587448,0.0
0.1,0.9666666666666667,0.0,20,6.964907163149348,6.964907163149348,6.964907163149348,0.9807012140793305,0.7231812148852503,0.782834756747274,0.0
0.1,0.9666666666666667,1.0,0,6.43056662008955,7.43056662008955,7.43056662008955,0.9661175242143124,0.6919391145054616,0.7548982329160876,0.0
0.1,0.9666666666666667,1.0,1,6.50612751588983,7.50612751588983,7.50612751588983,0.9689587962377931,0.6926010713711294,0.755942908206107,0.0
0.1,0.9666666666666667,1.0,2,6.541001786136043,7.541001786136043,7.541001786136043,0.9708733477231225,0.692856027112452,0.7566459458881285,0.0
0.1,0.9666666666666667,1.0,3,6.618167686108542,7.618167686108542,7.618167686108542,0.9724272412513134,0.692402461127116,0.7566262474827115,0.0
0.1,0.9666666666666667,1.0,4,6.644105093418808,7.644105093418808,7.644105093418808,0.9722654123304062,0.6911013618651107,0.755469295658785,0.0
0.1,0.9666666666666667,1.0,5,6.6843747292966,7.6843747292966,7.6843747292966,0.9735307370430607,0.6906382866932914,0.7553555958806734,0.0
0.1,0.9666666666666667,1.0,6,6.565692820377016,7.565692820377016,7.565692820377016,0.9709433889391024,0.6924260933742052,0.7562109927559685,0.0
0.1,0.9666666666666667,1.0,7,6.676739233181699,7.676739233181699,7.676739233181699,0.9733873838661897,0.6907041504273032,0.755417640202677,0.0
0.1,0.9666666666666667,1.0,8,6.684897524350639,7.684897524350639,7.684897524350639,0.97411236326433,0.6914707585546639,0.75624697352643,2.2737367544323206e-13
0.1,0.9666666666666667,1.0,9,6.656771318732531,7.656771318732531,7.656771318732531,0.9736817649149366,0.6921363239005359,0.7566358106278007,0.0
0.1,0.9666666666666667,1.0,10,6.743940033783787,7.743940033783787,7.743940033783787,0.9754494474823782,0.6904228603735617,0.7556092045250206,0.0
0.1,0.9666666666666667,1.0,11,6.820584008675809,7.820584008675809,7.820584008675809,0.9767450792039635,0.6885570606728288,0.7544012440194164,0.0
0.1,0.9666666666666667,1.0,12,6.7270270270270345,7.7270270270270345,7.7270270270270345,0.9744209727895671,0.6901735820166703,0.7551705921008443,0.0
0.1,0.9666666666666667,1.0,13,6.678068208294505,7.678068208294505,7.678068208294505,0.9741807335204901,0.6917850650228715,0.7565256378087689,0.0
0.1,0.9666666666666667,1.0,14,6.708071157094594,7.708071157094594,7.708071157094594,0.9752450638015866,0.6912408955789199,0.7562495379358023,0.0
0.1,0.9666666666666667,1.0,15,6.951967586947816,7.951967586947816,7.951967586947816,0.9804326084353727,0.6874513585443726,0.7542545677332683,0.0
0.1,0.9666666666666667,1.0,16,6.97216960179766,7.97216960179766,7.97216960179766,0.9809521694425618,0.6881825966515788,0.754953120602784,0.0
0.1,0.9666666666666667,1.0,17,6.872610404835655,7.872610404835655,7.872610404835655,0.9785466479418867,0.6885155717992163,0.7547029105524371,2.2737367544323206e-13
0.1,0.9666666666666667,1.0,18,6.839143386994948,7.839143386994948,7.839143386994948,0.9786789000274311,0.690796019879562,0.7565983370352288,0.0
0.1,0.9666666666666667,1.0,19,6.783445513867136,7.783445513867136,7.783445513867136,0.9764824888698468,0.6901792411480504,0.7556625718798597,0.0
0.1,0.9666666666666667,1.0,20,6.964907163149348,7.964907163149348,7.964907163149348,0.9807012140793305,0.6876281637507283,0.7544494070824853,0.0
0.1,0.9666666666666667,4.0,0,6.43056662008955,10.43056662008955,10.43056662008955,0.9661175242143124,0.5880098887507356,0.6696805015892822,2.204652628279291e-05
0.1,0.9666666666666667,4.0,1,6.50612751588983,10.50612751588983,10.50612751588983,0.9689587962377931,0.588954246910012,0.6708896473459476,1.9319363673275802e-05
0.1,0.9666666666666667,4.0,2,6.541001786136043,10.541001786136043,10.541001786136043,0.9708733477231225,0.5890944248645618,0.6714725149287502,1.951200897565286e-05
0.1,0.9666666666666667,4.0,3,6.618167686108542,10.618167686108542,10.618167686108542,0.9724272412513134,0.5889967935878571,0.6716904051258579,1.8877914271797636e-05
0.1,0.9666666666666667,4.0,4,6.644105093418808,10.644105093418808,10.644105093418808,0.9722654123304062,0.5876942378848123,0.6704561750930759,1.9329146880409098e-05
0.1,0.9666666666666667,4.0,5,6.6843747292966,10.6843747292966,10.6843747292966,0.9735307370430607,0.5871969361793101,0.6702512383419819,1.9892403315679985e-05
0.1,0.9666666666666667,4.0,6,6.565692820377016,10.565692820377016,10.565692820377016,0.9709433889391024,0.5888511446450724,0.6711485996752203,1.996485502786527e-05
0.1,0.9666666666666667,4.0,7,6.676739233181699,10.6767392331817,10.6767392331817,0.9733873838661897,0.5872234979798144,0.670296399086856,1.958738994289888e-05
0.1,0.9666666666666667,4.0,8,6.684897524350639,10.684897524350639,10.684897524350639,0.97411236326433,0.5880867938865036,0.6712375195611784,1.923457762131875e-05
0.1,0.9666666666666667,4.0,9,6.656771318732531,10.656771318732531,10.656771318732531,0.9736817649149366,0.5887454888484045,0.6716523818828111,1.931639144459041e-05
0.1,0.9666666666666667,4.0,10,6.743940033783787,10.743940033783787,10.743940033783787,0.9754494474823782,0.587057326073236,0.6705051349773223,5.1731438134083874e-05
0.1,0.9666666666666667,4.0,11,6.820584008675809,10.820584008675809,10.820584008675809,0.9767450792039635,0.5851831828376004,0.6691653312564376,1.951858007487317e-05
0.1,0.9666666666666667,4.0,12,6.7270270270270345,10.727027027027034,10.727027027027034,0.9744209727895671,0.5868511151367566,0.6701171810376987,1.953184596459323e-05
0.1,0.9666666666666667,4.0,13,6.678068208294505,10.678068208294505,10.678068208294505,0.9741807335204901,0.5883854531168942,0.6715187268301634,5.613664166048693e-05
0.1,0.9666666666666667,4.0,14,6.708071157094594,10.708071157094594,10.708071157094594,0.9752450638015866,0.5877252746265169,0.6710713543294459,1.8840104530681856e-05
0.1,0.9666666666666667,4.0,15,6.951967586947816,10.951967586947816,10.951967586947816,0.9804326084353727,0.5842454465484552,0.6689854790791228,1.988929534491035e-05
0.1,0.9666666666666667,4.0,16,6.97216960179766,10.97216960179766,10.97216960179766,0.9809521694425618,0.5852831504240312,0.6699665540772672,1.9575874375732383e-05
0.1,0.9666666666666667,4.0,17,6.872610404835655,10.872610404835655,10.872610404835655,0.9785466479418867,0.5852244733099836,0.6694698613796931,1.993560181290377e-05
0.1,0.9666666666666667,4.0,18,6.839143386994948,10.839143386994948,10.839143386994948,0.9786789000274311,0.5877210577381105,0.6716646204707573,1.975156237676856e-05
0.1,0.9666666666666667,4.0,19,6.783445513867136,10.783445513867136,10.783445513867136,0.9764824888698468,0.5869068455295534,0.6706031322012239,1.941605773936317e-05
0.1,0.9666666666666667,4.0,20,6.964907163149348,10.964907163149348,10.964907163149348,0.9807012140793305,0.5845533347213655,0.6692918605858756,1.9486657947709318e-05
