scene,method,status,frames,reference_mae,motion_mae,center_motion_mae,size_ratio_mae,distance_nrmse,sns,static_drift_max,hierarchy_violations,max_overlap,max_eccentricity,max_tau,max_budget_violation,seconds,reference_nmae,reference_p95,trajectory_nmae,common_motion_nmae,motion_step_nmae,growth_log_mae,total_growth_log_mae,unchanged_size_log_drift,rendered_reference_nmae,rendered_reference_p95,rendered_trajectory_nmae,rendered_common_motion_nmae,rendered_motion_step_nmae,rendered_growth_log_mae,rendered_total_growth_log_mae,rendered_unchanged_size_log_drift
crowding,NoReferencePenalty,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333312,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.03089754201937467,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,ReferenceOnly,defined,11,1.8634848484848476,0.012333333333333484,0.04008333333333347,5.0464682937507114e-17,0.609351211451397,8.665393170130219e-33,,0,0.0,3.825000000000003,1.9249999999999972,-0.9999999999999858,0.025600083055905998,0.015529040404040398,0.01603749999999998,0.0005638888888889356,6.217248937900877e-17,0.00010277777777777904,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,LegacyObjective,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333347,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.03427633305545896,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,TightBudget,defined,11,1.8634848484848485,0.012333333333332775,0.04008333333333312,5.0464682937507114e-17,0.6093512114513968,5.745954017869805e-33,,0,0.0,3.825000000000003,1.9249999999999972,0.0,0.028175125014968216,0.015529040404040404,0.016037499999999975,0.0005638888888888616,0.0,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,LooseBudget,defined,11,3.9932453999884854,0.03005548481383933,0.04008333333333347,5.0464682937507114e-17,0.3959499641121,0.0,,0,0.0,1.5702643990299592,1.9249999999999972,-117.78276401931079,0.08836583397351205,0.03327704499990405,0.03450901740883282,0.0013657447294530408,1.8286814187362666e-08,0.00025046237344866106,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
gaussian2d_hierarchy_change,Full,defined,21,1.6521861310294235,0.44641571644162426,0.8111632075590662,3.419883424068563e-17,0.29894022992578534,0.06241091556063175,,0,0.0,6.0328124999999915,13.264152613578403,0.0,0.15519858396146446,0.013768217758578529,0.04897242262912117,0.06785488874301351,0.004145360930394589,0.0037201309703468687,5.837344496661956e-17,5.412337245047638e-17,,,,,,,,,
gaussian2d_hierarchy_change,NoTime,defined,21,1.6561868381004938,0.44673202092082764,0.8111520478361891,3.419883424068563e-17,0.298905343227069,0.0623655901046632,,0,0.0,6.0328124999999915,13.264152613578403,0.0,0.15114729199558496,0.013801556984170783,0.048948742907962174,0.06790814532318291,0.004096555223634098,0.003722766841006897,5.837344496661956e-17,5.412337245047638e-17,,,,,,,,,
gaussian2d_hierarchy_change,OldTime,defined,21,1.6523237878264976,0.4467343588641791,0.812027519853347,3.419883424068563e-17,0.2989323784479679,0.06242204026112017,,0,0.0,6.0328124999999915,13.264152613578403,0.0,0.15630204207263887,0.013769364898554147,0.04900302704722201,0.06787186600845327,0.004122840492575566,0.0037227863238681594,5.837344496661956e-17,5.412337245047638e-17,,,,,,,,,
gaussian2d_hierarchy_change,NoReferencePenalty,defined,21,1.9215672476524024,0.5754966173198419,0.9032597799244548,3.419883424068563e-17,0.29554070786673525,0.06161967156255886,,0,0.0,4.668945329502989,13.264152613578403,0.0,0.1479709999402985,0.016013060397103353,0.11841832633160401,0.08767363953621951,0.02596566634838546,0.004795805144332016,5.837344496661956e-17,5.412337245047638e-17,,,,,,,,,
gaussian2d_hierarchy_change,ReferenceOnly,defined,21,0.6761097899518576,0.3381328415799282,0.8010718838078302,3.419883424068563e-17,0.32141417875995076,0.07345014988407923,,0,0.0,6.032812500000006,13.264152613578403,0.0,0.20553662499878556,0.005634248249598813,0.008333333333333333,0.052830847324670985,1.2950899410298551e-08,0.002817773679832735,5.837344496661956e-17,5.412337245047638e-17,,,,,,,,,
gaussian2d_hierarchy_change,LegacyObjective,defined,21,1.9225311749506573,0.575505473608194,0.9032670054832203,3.419883424068563e-17,0.29554022643242167,0.061631831735220424,,0,0.0,4.668945317666257,13.264152613578403,0.0,0.14927233406342566,0.01602109312458881,0.11841832633160401,0.08768839004525456,0.02595091583935015,0.00479587894673495,5.837344496661956e-17,5.412337245047638e-17,,,,,,,,,
gaussian2d_hierarchy_change,RelativeWidth,defined,21,2.859869510299536,0.698438640705016,1.1176019673012727,0.40228255718538347,0.2811788603595875,0.054588484161789505,,0,0.0,8.695986195158852,13.495994058135864,0.0,0.17558470799122006,0.0238322459191628,0.08767225914351728,0.0735784459097183,0.006202325765777498,0.005820322005875134,0.6079384918076312,0.6079384918076312,,,,,,,,,
gaussian2d_hierarchy_change,TightBudget,defined,21,0.8024558775195558,0.4234144217940569,0.8444103951979436,3.419883424068563e-17,0.3167810598425723,0.07193204462166192,,0,0.0,6.0328124999999915,13.264152613578403,1.4210854715202004e-14,0.13600262498948723,0.006687132312662965,0.05105575877400947,0.06706719187177863,0.009880975637913661,0.003528453514950474,5.837344496661956e-17,5.412337245047638e-17,,,,,,,,,
gaussian2d_crowding,Full,defined,21,0.88705836686137,0.03934882376261666,0.1267945470079642,3.876969292341816e-17,0.7247835862761622,0.00017644053729578698,,0,0.0,2.136034426785173,0.6842548585924959,0.0,0.11009991599712521,0.007392153057178083,0.011541399408058773,0.0005125827430498751,0.00013278999093553837,0.0003279068646884722,4.1561083278611e-17,1.2463988174893358e-16,,,,,,,,,
gaussian2d_crowding,NoTime,defined,21,0.886992659034944,0.04125654831255012,0.12706004098020737,3.876969292341816e-17,0.7247835341553208,0.00017460058195396358,,0,0.0,2.1344102058759447,0.6842548585924959,0.0,0.11574429192114621,0.007391605491957867,0.011541399408058773,0.000519215150827117,0.00013942239871278023,0.00034380456927125103,4.1561083278611e-17,1.2463988174893358e-16,,,,,,,,,
gaussian2d_crowding,OldTime,defined,21,0.8960672224043499,0.04346331852347483,0.12827628484041315,3.876969292341816e-17,0.7247733961792866,0.00013803474151338944,,0,0.0,2.146354786273548,0.6842548585924959,0.0,0.12932737509254366,0.007467226853369582,0.011541399408058773,0.0004993373829296398,0.00011954463081530302,0.00036219432102895687,4.1561083278611e-17,1.2463988174893358e-16,,,,,,,,,
gaussian2d_crowding,NoReferencePenalty,defined,21,1.0617603463642586,0.030698411231515857,0.127935011564094,3.876969292341816e-17,0.7246401971240594,0.0005899933440556834,,0,0.0,2.394355351008052,0.6842548585924959,0.0,0.13976512500084937,0.008848002886368823,0.011713867187499952,0.000540403030687264,0.00016061027857292723,0.0002558200935959655,4.1561083278611e-17,1.2463988174893358e-16,,,,,,,,,
gaussian2d_crowding,ReferenceOnly,defined,21,0.06003693590795008,0.02371857640870208,0.1657569201775882,3.876969292341816e-17,0.7518748709500213,0.0021421989422756435,,0,0.0,3.1640625,0.6842548585924959,-0.9338019399968118,0.14838741603307426,0.0005003077992329173,0.003208497359423376,0.0005226221683946323,1.1803888316169125e-09,0.00019765480340585068,4.1561083278611e-17,1.2463988174893358e-16,,,,,,,,,
gaussian2d_crowding,LegacyObjective,defined,21,1.0617603463642586,0.030698411231515857,0.12793501156409307,3.876969292341816e-17,0.7246401971240594,0.0005899933440556834,,0,0.0,2.394355351008052,0.6842548585924959,0.0,0.12856208393350244,0.008848002886368823,0.011713867187499952,0.000540403030687264,0.00016061027857292723,0.0002558200935959655,4.1561083278611e-17,1.2463988174893358e-16,,,,,,,,,
gaussian2d_crowding,RelativeWidth,defined,21,0.9173281341017039,0.047757562854301126,0.13176514509936865,0.02429385735309768,0.7234849872940782,0.0001778069445461609,,0,0.0,2.2222632237362774,0.9360884045108548,0.0,0.1578477080911398,0.007644401117514199,0.01357445074597893,0.0007800036421102499,0.0001338942376502455,0.00039797969045250937,0.025927862721389396,0.0259278627213895,,,,,,,,,
gaussian2d_crowding,TightBudget,defined,21,0.06219886536516151,0.03115885618246376,0.1658092353205737,3.876969292341816e-17,0.7525009812214581,0.0018491108932235808,,0,0.0,3.164062500000014,0.6842548585924959,0.0,0.11225662496872246,0.0005183238780430125,0.003380533854166619,0.0005442400719451631,0.00016444731983082645,0.00025965713485386467,4.1561083278611e-17,1.2463988174893358e-16,,,,,,,,,
gaussian2d_advection_diffusion,Full,defined,21,8.250721361523286,0.04615927284657513,0.09355067124554325,3.700743415417188e-17,0.41413002784114006,0.15644305710810716,,0,0.0,5.758593750000003,13.153983784997664,0.0,0.239486625068821,0.06875601134602739,0.11695853910712246,0.0009335129114602384,4.939264681045922e-05,0.00038466060705479277,3.9394485937260806e-17,3.9660115469519753e-17,,,,,,,,,
gaussian2d_advection_diffusion,NoTime,defined,21,8.250630547884603,0.046675324759339706,0.09355067124554335,3.700743415417188e-17,0.4141310552317725,0.15644357089462688,,0,0.0,5.758593750000003,13.153983784997664,0.0,0.23794029199052602,0.06875525456570503,0.11695853910712246,0.000936951800523611,4.966251248002873e-05,0.0003889610396611642,3.9394485937260806e-17,3.9660115469519753e-17,,,,,,,,,
gaussian2d_advection_diffusion,OldTime,defined,21,8.250680250337117,0.04906893725512771,0.09435199970667685,3.700743415417188e-17,0.41402586535040287,0.15647357670460402,,0,0.0,5.758593750000003,13.153983784997664,0.0,0.23875979194417596,0.0687556687528093,0.11695853910712246,0.0009731632839384963,0.00010606114264435806,0.0004089078104593976,3.9394485937260806e-17,3.9660115469519753e-17,,,,,,,,,
gaussian2d_advection_diffusion,NoReferencePenalty,defined,21,10.608824993798983,0.06846644596995129,0.07198557108853913,3.700743415417188e-17,0.3914798530531972,0.14944803880565785,,0,0.0,4.5423885804038235,13.153983784997664,0.0,0.23365966707933694,0.08840687494832486,0.11776379165539327,0.0014157851521901313,0.0005658509227748746,0.0005705537164162607,3.9394485937260806e-17,3.9660115469519753e-17,,,,,,,,,
gaussian2d_advection_diffusion,ReferenceOnly,defined,21,6.48958589450176,0.039636703242086034,0.09355062808081152,3.700743415417188e-17,0.4469582297890966,0.17030976782374185,,0,0.0,5.758593750000003,13.153983784997664,-0.9999979125410334,0.2135476249968633,0.054079882454181334,0.10904958341790201,0.0008629198056859238,1.382516546429476e-09,0.00033030586035071697,3.9394485937260806e-17,3.9660115469519753e-17,,,,,,,,,
gaussian2d_advection_diffusion,LegacyObjective,defined,21,10.60893521699173,0.0693552252585417,0.07287454160676213,3.700743415417188e-17,0.3914798341286269,0.14944781509196794,,0,0.0,4.542384136527033,13.153983784997664,0.0,0.23202612507157028,0.08840779347493108,0.11776379165539327,0.0014185122653452716,0.000568647026364956,0.0005779602104878475,3.9394485937260806e-17,3.9660115469519753e-17,,,,,,,,,
gaussian2d_advection_diffusion,RelativeWidth,defined,21,8.309978433943368,0.042343676455092405,0.07357290375058975,0.020645634146600964,0.41371344023593176,0.15613485648214728,,0,0.0,5.807468029538896,13.22770618953227,0.0,0.2637689160183072,0.06924982028286139,0.11752187720776068,0.0005985073262155524,4.939185913482044e-05,0.00035286397045910335,0.021966358168445946,0.021966358168445905,,,,,,,,,
gaussian2d_advection_diffusion,TightBudget,defined,21,8.250721399372855,0.04615923111241971,0.09355067124554353,3.700743415417188e-17,0.4164598109491482,0.15580679783363627,,0,0.0,5.758593750000003,13.153983784997664,1.4210854715202004e-14,0.45331087498925626,0.06875601166144046,0.10904958340270607,0.0009335146149591123,4.939552502374693e-05,0.00038466025927016425,3.9394485937260806e-17,3.9660115469519753e-17,,,,,,,,,
