scene,t,feature,q_x,q_y,area,x,y,width_x,width_y
translation,10,0,33.41814159292036,36.769911504424776,794.53125,32.41814159292036,35.769911504424776,9.534375,9.534375
translation,10,1,63.59172077922078,42.236201298701296,541.40625,62.59172077922078,43.236201298701296,6.496875,6.496875
translation,10,2,83.98125,70.753125,703.125,84.98125,71.753125,8.4375,8.4375
translation,11,0,33.91203703703704,36.6820987654321,854.296875,32.91203703703704,35.6820987654321,10.2515625,10.2515625
translation,11,1,64.50224550898204,42.26047904191617,587.109375,63.50224550898204,43.26047904191617,7.0453125000000005,7.0453125000000005
translation,11,2,84.80841708542714,70.81658291457286,699.609375,85.80841708542714,71.81658291457286,8.3953125,8.3953125
translation,12,0,34.31573275862069,36.796875,815.625,33.31573275862069,35.796875,9.7875,9.7875
translation,12,1,64.921875,42.1875,562.5,63.921875,43.1875,6.75,6.75
translation,12,2,85.3125,70.95,703.125,86.3125,71.95,8.4375,8.4375
translation,13,0,35.239955357142854,36.66294642857143,787.5,34.239955357142854,35.66294642857143,9.450000000000001,9.450000000000001
translation,13,1,65.3921568627451,42.193627450980394,537.890625,64.3921568627451,43.193627450980394,6.4546875,6.4546875
translation,13,2,85.70504926108374,70.70504926108374,713.671875,86.70504926108374,71.70504926108374,8.5640625,8.5640625
translation,14,0,35.734375,36.7734375,843.75,34.734375,35.7734375,10.125,10.125
translation,14,1,66.26136363636364,42.375,580.078125,65.26136363636364,43.375,6.9609375,6.9609375
translation,14,2,86.68341708542714,70.81658291457286,699.609375,87.68341708542714,71.81658291457286,8.3953125,8.3953125
translation,15,0,36.09775641025641,36.89102564102564,822.65625,35.09775641025641,35.89102564102564,9.871875000000001,9.871875000000001
translation,15,1,66.67824074074075,42.30324074074074,569.53125,65.67824074074075,43.30324074074074,6.8343750000000005,6.8343750000000005
translation,15,2,87.03358208955224,70.80223880597015,706.640625,88.03358208955224,71.80223880597015,8.4796875,8.4796875
translation,16,0,36.93156108597285,36.71945701357466,776.953125,35.93156108597285,35.71945701357466,9.3234375,9.3234375
translation,16,1,67.18344155844156,42.1875,541.40625,66.18344155844156,43.1875,6.496875,6.496875
translation,16,2,87.58004926108374,70.70504926108374,713.671875,88.58004926108374,71.70504926108374,8.5640625,8.5640625
translation,17,0,37.5,36.7515756302521,836.71875,36.5,35.7515756302521,10.040625,10.040625
translation,17,1,67.93981481481481,42.291666666666664,569.53125,66.93981481481481,43.291666666666664,6.8343750000000005,6.8343750000000005
translation,17,2,88.41053299492386,70.81218274111676,692.578125,89.41053299492386,71.81218274111676,8.3109375,8.3109375
translation,18,0,37.8860294117647,36.7515756302521,836.71875,36.8860294117647,35.7515756302521,10.040625,10.040625
translation,18,1,68.4375,42.1875,576.5625,67.4375,43.1875,6.91875,6.91875
translation,18,2,88.90858208955224,70.80223880597015,706.640625,89.90858208955224,71.80223880597015,8.4796875,8.4796875
translation,19,0,38.735986547085204,36.76008968609865,783.984375,37.735986547085204,35.76008968609865,9.4078125,9.4078125
translation,19,1,69.05844155844156,42.1875,541.40625,68.05844155844156,43.1875,6.496875,6.496875
translation,19,2,89.3841911764706,70.72610294117646,717.1875,90.3841911764706,71.72610294117646,8.606250000000001,8.606250000000001
translation,20,0,39.311708860759495,36.7246835443038,833.203125,38.311708860759495,35.7246835443038,9.9984375,9.9984375
translation,20,1,69.7360248447205,42.26319875776397,566.015625,68.7360248447205,43.26319875776397,6.7921875,6.7921875
translation,20,2,90.21045918367346,70.80994897959184,689.0625,91.21045918367346,71.80994897959184,8.26875,8.26875
growth,0,0,27.361425339366516,36.81278280542986,776.953125,26.361425339366516,35.81278280542986,9.3234375,9.3234375
growth,0,1,57.67451298701299,42.27272727272727,541.40625,56.67451298701299,43.27272727272727,6.496875,6.496875
growth,0,2,78.10060975609755,70.79268292682927,720.703125,79.10060975609755,71.79268292682927,8.6484375,8.6484375
growth,1,0,26.822698744769873,36.43305439330544,840.234375,25.822698744769873,35.43305439330544,10.082812500000001,10.082812500000001
growth,1,1,57.7265625,42.1875,562.5,56.7265625,43.1875,6.75,6.75
growth,1,2,78.26785714285714,71.25,738.28125,79.26785714285714,72.25,8.859375,8.859375
growth,2,0,26.486280487804876,36.25762195121951,864.84375,25.486280487804876,35.25762195121951,10.378125,10.378125
growth,2,1,57.76997041420118,42.05991124260355,594.140625,56.76997041420118,43.05991124260355,7.1296875,7.1296875
growth,2,2,78.8556338028169,71.61091549295774,748.828125,79.8556338028169,72.61091549295774,8.9859375,8.9859375
growth,3,0,25.879360465116278,36.25726744186046,907.03125,24.879360465116278,35.25726744186046,10.884375,10.884375
growth,3,1,57.75423728813559,41.82203389830509,622.265625,56.75423728813559,42.82203389830509,7.4671875000000005,7.4671875000000005
growth,3,2,79.01785714285714,71.81919642857143,787.5,80.01785714285714,72.81919642857143,9.450000000000001,9.450000000000001
growth,4,0,25.50410583941606,35.85082116788321,963.28125,24.50410583941606,34.85082116788321,11.559375000000001,11.559375000000001
growth,4,1,57.95454545454545,41.74131016042781,657.421875,56.95454545454545,42.74131016042781,7.8890625000000005,7.8890625000000005
growth,4,2,79.38631221719457,72.13235294117646,776.953125,80.38631221719457,73.13235294117646,9.3234375,9.3234375
growth,5,0,25.079787234042552,35.671542553191486,991.40625,24.079787234042552,34.671542553191486,11.896875,11.896875
growth,5,1,57.93170103092783,41.82023195876289,682.03125,56.93170103092783,42.82023195876289,8.184375,8.184375
growth,5,2,79.92384453781513,72.52626050420169,836.71875,80.92384453781513,73.52626050420169,10.040625,10.040625
growth,6,0,24.649390243902438,35.51393728222997,1008.984375,23.649390243902438,34.51393728222997,12.1078125,12.1078125
growth,6,1,57.91454081632653,41.69005102040816,689.0625,56.91454081632653,42.69005102040816,8.26875,8.26875
growth,6,2,80.16953441295547,72.83653846153847,868.359375,81.16953441295547,73.83653846153847,10.4203125,10.4203125
growth,7,0,24.375,35.509020618556704,1023.046875,23.375,34.509020618556704,12.2765625,12.2765625
growth,7,1,57.970360824742265,41.57860824742268,682.03125,56.970360824742265,42.57860824742268,8.184375,8.184375
growth,7,2,80.50154320987654,73.125,854.296875,81.50154320987654,74.125,10.2515625,10.2515625
growth,8,0,24.10438144329897,35.277061855670105,1023.046875,23.10438144329897,34.277061855670105,12.2765625,12.2765625
growth,8,1,58.125,41.327319587628864,682.03125,57.125,42.327319587628864,8.184375,8.184375
growth,8,2,81.0205078125,73.57177734375,900.0,82.0205078125,74.57177734375,10.8,10.8
growth,9,0,23.475,34.91875,1054.6875,22.475,33.91875,12.65625,12.65625
growth,9,1,58.048469387755105,41.25,689.0625,57.048469387755105,42.25,8.26875,8.26875
growth,9,2,81.25482625482626,73.75482625482626,910.546875,82.25482625482626,74.75482625482626,10.926562500000001,10.926562500000001
growth,10,0,23.25996677740864,34.696843853820596,1058.203125,22.25996677740864,33.696843853820596,12.6984375,12.6984375
growth,10,1,58.125,40.823019801980195,710.15625,57.125,41.823019801980195,8.521875,8.521875
growth,10,2,81.60083643122677,74.01022304832713,945.703125,82.60083643122677,75.01022304832713,11.348437500000001,11.348437500000001
growth,11,0,22.763578274760384,34.48682108626198,1100.390625,21.763578274760384,33.48682108626198,13.2046875,13.2046875
growth,11,1,58.19444444444444,41.09375,759.375,57.19444444444444,42.09375,9.1125,9.1125
growth,11,2,81.99646643109541,74.42358657243817,994.921875,82.99646643109541,75.42358657243817,11.9390625,11.9390625
growth,12,0,22.161214953271028,34.41004672897196,1128.515625,21.161214953271028,33.41004672897196,13.5421875,13.5421875
growth,12,1,58.17613636363637,41.0625,773.4375,57.17613636363637,42.0625,9.28125,9.28125
growth,12,2,82.33780276816609,74.83780276816609,1016.015625,83.33780276816609,75.83780276816609,12.192187500000001,12.192187500000001
growth,13,0,21.798278443113773,34.131736526946106,1174.21875,20.798278443113773,33.131736526946106,14.090625000000001,14.090625000000001
growth,13,1,58.125,40.77922077922078,812.109375,57.125,41.77922077922078,9.7453125,9.7453125
growth,13,2,82.5,75.0,1030.078125,83.5,76.0,12.3609375,12.3609375
growth,14,0,21.39423076923077,33.952991452991455,1233.984375,20.39423076923077,32.952991452991455,14.8078125,14.8078125
growth,14,1,58.23622881355932,40.66207627118644,829.6875,57.23622881355932,41.66207627118644,9.95625,9.95625
growth,14,2,82.79040404040404,75.15782828282828,1044.140625,83.79040404040404,76.15782828282828,12.5296875,12.5296875
growth,15,0,21.082063711911356,33.75,1269.140625,20.082063711911356,32.69058264307229,15.2296875,15.2296875
growth,15,1,58.230421686746986,40.56475903614458,875.390625,57.230421686746986,41.62417639307229,10.504687500000001,10.504687500000001
growth,15,2,83.35887096774194,75.58064516129032,1089.84375,84.35887096774194,76.64006251821803,13.078125,13.078125
growth,16,0,20.625,33.585438829787236,1321.875,19.625,32.41342478486489,15.8625,15.8625
growth,16,1,58.49856321839081,40.45977011494253,917.578125,57.49856321839081,41.63178415986488,11.0109375,11.0109375
growth,16,2,83.6484375,75.9375,1125.0,84.6484375,77.10951404492235,13.5,13.5
growth,17,0,20.150130548302872,33.24575718015666,1346.484375,19.150130548302872,32.117214527578334,16.1578125,16.1578125
growth,17,1,58.49431818181818,40.3125,928.125,57.49431818181818,41.441042652578325,11.137500000000001,11.137500000000001
growth,17,2,83.9506880733945,76.14678899082568,1149.609375,84.9506880733945,77.275331643404,13.7953125,13.7953125
growth,18,0,19.811046511627907,33.00387596899225,1360.546875,18.811046511627907,31.961062394873487,16.3265625,16.3265625
growth,18,1,58.556603773584904,40.29481132075472,931.640625,57.556603773584904,41.33762489487348,11.1796875,11.1796875
growth,18,2,84.3141592920354,76.58185840707965,1191.796875,85.3141592920354,77.62467198119842,14.301562500000001,14.301562500000001
growth,19,0,19.52319587628866,32.889819587628864,1364.0625,18.52319587628866,31.87736718017807,16.36875,16.36875
growth,19,1,58.59375,40.24147727272727,928.125,57.59375,41.25392968017807,11.137500000000001,11.137500000000001
growth,19,2,84.59978070175438,76.8201754385965,1202.34375,85.59978070175438,77.83262784604729,14.428125,14.428125
growth,20,0,19.199617346938776,32.71683673469388,1378.125,18.199617346938776,31.713345401545055,16.5375,16.5375
growth,20,1,58.70518867924528,40.139150943396224,931.640625,57.70518867924528,41.14264227654505,11.1796875,11.1796875
growth,20,2,84.93803116147309,77.13526912181302,1241.015625,85.93803116147309,78.13876045496184,14.8921875,14.8921875
translation_growth,0,0,27.361425339366516,36.81278280542986,776.953125,26.361425339366516,35.81278280542986,9.3234375,9.3234375
translation_growth,0,1,57.67451298701299,42.27272727272727,541.40625,56.67451298701299,43.27272727272727,6.496875,6.496875
translation_growth,0,2,78.10060975609755,70.79268292682927,720.703125,79.10060975609755,71.79268292682927,8.6484375,8.6484375
translation_growth,1,0,27.62079831932773,36.43644957983193,836.71875,26.62079831932773,35.43644957983193,10.040625,10.040625
translation_growth,1,1,58.5234375,42.1875,562.5,57.5234375,43.1875,6.75,6.75
translation_growth,1,2,79.30889423076923,71.25,731.25,80.30889423076923,72.25,8.775,8.775
translation_growth,2,0,27.636186770428015,36.318093385214006,903.515625,26.636186770428015,35.318093385214006,10.8421875,10.8421875
translation_growth,2,1,59.0625,42.025862068965516,611.71875,58.0625,43.025862068965516,7.340625,7.340625
translation_growth,2,2,79.92613636363636,71.63352272727273,773.4375,80.92613636363636,72.63352272727273,9.28125,9.28125
translation_growth,3,0,27.629310344827587,36.235632183908045,917.578125,26.629310344827587,35.235632183908045,11.0109375,11.0109375
translation_growth,3,1,59.62923728813559,41.82203389830509,622.265625,58.62923728813559,42.82203389830509,7.4671875000000005,7.4671875000000005
translation_growth,3,2,80.89285714285714,71.81919642857143,787.5,81.89285714285714,72.81919642857143,9.450000000000001,9.450000000000001
translation_growth,4,0,27.921511627906977,36.06104651162791,907.03125,26.921511627906977,35.06104651162791,10.884375,10.884375
translation_growth,4,1,60.30894886363637,41.77201704545455,618.75,59.30894886363637,42.77201704545455,7.425,7.425
translation_growth,4,2,82.16720779220779,72.11850649350649,812.109375,83.16720779220779,73.11850649350649,9.7453125,9.7453125
translation_growth,5,0,28.21768060836502,35.71768060836502,924.609375,27.21768060836502,34.71768060836502,11.0953125,11.0953125
translation_growth,5,1,60.858050847457626,41.726694915254235,622.265625,59.858050847457626,42.726694915254235,7.4671875000000005,7.4671875000000005
translation_growth,5,2,82.76107594936708,72.61075949367088,833.203125,83.76107594936708,73.61075949367088,9.9984375,9.9984375
translation_growth,6,0,28.401315789473685,35.51315789473684,1001.953125,27.401315789473685,34.51315789473684,12.0234375,12.0234375
translation_growth,6,1,61.54934210526316,41.6546052631579,667.96875,60.54934210526316,42.6546052631579,8.015625,8.015625
translation_growth,6,2,83.7399193548387,72.75453629032258,871.875,84.7399193548387,73.75453629032258,10.4625,10.4625
translation_growth,7,0,28.45218120805369,35.41736577181208,1047.65625,27.45218120805369,34.41736577181208,12.571875,12.571875
translation_growth,7,1,62.29779411764706,41.61764705882353,717.1875,61.29779411764706,42.61764705882353,8.606250000000001,8.606250000000001
translation_growth,7,2,84.76058467741936,73.125,871.875,85.76058467741936,74.125,10.4625,10.4625
translation_growth,8,0,28.70291095890411,35.2076198630137,1026.5625,27.70291095890411,34.2076198630137,12.31875,12.31875
translation_growth,8,1,62.8125,41.40151515151515,696.09375,61.8125,42.40151515151515,8.353125,8.353125
translation_growth,8,2,85.56225868725869,73.5304054054054,910.546875,86.56225868725869,74.5304054054054,10.926562500000001,10.926562500000001
translation_growth,9,0,28.88651877133106,34.9466723549488,1030.078125,27.88651877133106,33.9466723549488,12.3609375,12.3609375
translation_growth,9,1,63.390151515151516,41.25,696.09375,62.390151515151516,42.25,8.353125,8.353125
translation_growth,9,2,86.79389312977099,73.89074427480917,921.09375,87.79389312977099,74.89074427480917,11.053125,11.053125
translation_growth,10,0,29.23076923076923,34.6875,1096.875,28.23076923076923,33.6875,13.1625,13.1625
translation_growth,10,1,64.28571428571429,41.11607142857143,738.28125,63.28571428571429,42.11607142857143,8.859375,8.859375
translation_growth,10,2,87.61488970588235,74.0625,956.25,88.61488970588235,75.0625,11.475,11.475
translation_growth,11,0,29.0625,34.6875,1167.1875,28.0625,33.6875,14.00625,14.00625
translation_growth,11,1,64.88810043668123,41.20906113537118,805.078125,63.88810043668123,42.20906113537118,9.660937500000001,9.660937500000001
translation_growth,11,2,88.3899456521739,74.36820652173913,970.3125,89.3899456521739,75.36820652173913,11.64375,11.64375
translation_growth,12,0,29.35030395136778,34.473784194528875,1156.640625,28.35030395136778,33.473784194528875,13.879687500000001,13.879687500000001
translation_growth,12,1,65.46052631578948,40.89638157894737,801.5625,64.46052631578948,41.89638157894737,9.61875,9.61875
translation_growth,12,2,89.68641114982579,74.80400696864112,1008.984375,90.68641114982579,75.80400696864112,12.1078125,12.1078125
translation_growth,13,0,29.666411042944784,34.14685582822086,1146.09375,28.666411042944784,33.14685582822086,13.753125,13.753125
translation_growth,13,1,65.97813901345292,40.80437219730942,783.984375,64.97813901345292,41.80437219730942,9.4078125,9.4078125
translation_growth,13,2,90.16810344827586,74.96767241379311,1019.53125,91.16810344827586,75.96767241379311,12.234375,12.234375
translation_growth,14,0,29.891304347826086,33.858695652173914,1212.890625,28.891304347826086,32.858695652173914,14.5546875,14.5546875
translation_growth,14,1,66.73853711790393,40.86517467248908,805.078125,65.73853711790393,41.86517467248908,9.660937500000001,9.660937500000001
translation_growth,14,2,91.4217715231788,75.1862582781457,1061.71875,92.4217715231788,76.1862582781457,12.740625,12.740625
translation_growth,15,0,30.125,33.697916666666664,1265.625,29.125,32.66981441390562,15.1875,15.1875
translation_growth,15,1,67.394578313253,40.56475903614458,875.390625,66.394578313253,41.592861288905624,10.504687500000001,10.504687500000001
translation_growth,15,2,92.22426470588235,75.58823529411765,1075.78125,93.22426470588235,76.6163375468787,12.909375,12.909375
translation_growth,16,0,30.147357723577237,33.60264227642276,1297.265625,29.147357723577237,32.48863731468196,15.567187500000001,15.567187500000001
translation_growth,16,1,68.06617647058823,40.455882352941174,896.484375,67.06617647058823,41.56988731468198,10.7578125,10.7578125
translation_growth,16,2,93.29296875,75.9375,1125.0,94.29296875,77.0515049617408,13.5,13.5
translation_growth,17,0,30.388283378746593,33.36171662125341,1290.234375,29.388283378746593,32.316221362097295,15.4828125,15.4828125
translation_growth,17,1,68.5,40.330882352941174,896.484375,67.5,41.376377612097286,10.7578125,10.7578125
translation_growth,17,2,94.306640625,76.1953125,1125.0,95.306640625,77.24080775915611,13.5,13.5
translation_growth,18,0,30.553523936170212,33.05684840425532,1321.875,29.553523936170212,32.01706161021589,15.8625,15.8625
translation_growth,18,1,69.20588235294117,40.13235294117647,896.484375,68.20588235294117,41.1721397352159,10.7578125,10.7578125
translation_growth,18,2,95.17433234421365,76.61906528189911,1184.765625,96.17433234421365,77.65885207593854,14.2171875,14.2171875
translation_growth,19,0,30.9375,32.8125,1378.125,29.9375,31.807459181882024,16.5375,16.5375
translation_growth,19,1,69.89466292134831,40.252808988764045,938.671875,68.89466292134831,41.25784980688202,11.2640625,11.2640625
translation_growth,19,2,96.03429203539822,76.875,1191.796875,97.03429203539822,77.88004081811798,14.301562500000001,14.301562500000001
translation_growth,20,0,31.03102189781022,32.58667883211679,1444.921875,30.03102189781022,31.356579547637338,17.3390625,17.3390625
translation_growth,20,1,70.58552631578948,39.9671052631579,1001.953125,69.58552631578948,41.19720454763735,12.0234375,12.0234375
translation_growth,20,2,97.05255681818181,77.15198863636364,1237.5,98.05255681818181,78.38208792084309,14.85,14.85
local_growth,0,0,27.361425339366516,36.81278280542986,776.953125,26.361425339366516,35.81278280542986,9.3234375,9.3234375
local_growth,0,1,57.67451298701299,42.27272727272727,541.40625,56.67451298701299,43.27272727272727,6.496875,6.496875
local_growth,0,2,78.10060975609755,70.79268292682927,720.703125,79.10060975609755,71.79268292682927,8.6484375,8.6484375
local_growth,1,0,27.289772727272727,36.80965909090909,773.4375,26.289772727272727,35.80965909090909,9.28125,9.28125
local_growth,1,1,57.611464968152866,42.265127388535035,551.953125,56.611464968152866,43.265127388535035,6.6234375000000005,6.6234375000000005
local_growth,1,2,78.0410447761194,70.83022388059702,706.640625,79.0410447761194,71.83022388059702,8.4796875,8.4796875
local_growth,2,0,27.289772727272727,36.80965909090909,773.4375,26.289772727272727,35.80965909090909,9.28125,9.28125
local_growth,2,1,57.68518518518518,42.291666666666664,569.53125,56.68518518518518,43.291666666666664,6.8343750000000005,6.8343750000000005
local_growth,2,2,78.02356020942409,71.07329842931937,671.484375,79.02356020942409,72.07329842931937,8.0578125,8.0578125
local_growth,3,0,27.289772727272727,36.80965909090909,773.4375,26.289772727272727,35.80965909090909,9.28125,9.28125
local_growth,3,1,57.5735294117647,42.1875,597.65625,56.5735294117647,43.1875,7.171875,7.171875
local_growth,3,2,78.1815159574468,71.07047872340425,660.9375,79.1815159574468,72.07047872340425,7.93125,7.93125
local_growth,4,0,27.289772727272727,36.80965909090909,773.4375,26.289772727272727,35.80965909090909,9.28125,9.28125
local_growth,4,1,57.68571428571428,42.417857142857144,615.234375,56.68571428571428,43.417857142857144,7.3828125,7.3828125
local_growth,4,2,78.2586898395722,71.07954545454545,657.421875,79.2586898395722,72.07954545454545,7.8890625000000005,7.8890625000000005
local_growth,5,0,27.289772727272727,36.80965909090909,773.4375,26.289772727272727,35.80965909090909,9.28125,9.28125
local_growth,5,1,57.76639344262295,42.325819672131146,643.359375,56.76639344262295,43.325819672131146,7.7203125,7.7203125
local_growth,5,2,78.17796610169492,70.8792372881356,622.265625,79.17796610169492,71.8792372881356,7.4671875000000005,7.4671875000000005
local_growth,6,0,27.289772727272727,36.80965909090909,773.4375,26.289772727272727,35.80965909090909,9.28125,9.28125
local_growth,6,1,57.9296875,42.32421875,675.0,56.9296875,43.32421875,8.1,8.1
local_growth,6,2,78.17142857142858,70.88571428571429,615.234375,79.17142857142858,71.88571428571429,7.3828125,7.3828125
local_growth,7,0,27.2838785046729,36.6588785046729,752.34375,26.2838785046729,35.6588785046729,9.028125000000001,9.028125000000001
local_growth,7,1,57.9296875,42.32421875,675.0,56.9296875,43.32421875,8.1,8.1
local_growth,7,2,78.17142857142858,70.88571428571429,615.234375,79.17142857142858,71.88571428571429,7.3828125,7.3828125
local_growth,8,0,27.285714285714285,36.660714285714285,738.28125,26.285714285714285,35.660714285714285,8.859375,8.859375
local_growth,8,1,57.9296875,42.32421875,675.0,56.9296875,43.32421875,8.1,8.1
local_growth,8,2,78.15390173410404,70.92485549132948,608.203125,79.15390173410404,71.92485549132948,7.2984375,7.2984375
local_growth,9,0,27.1875,36.5625,731.25,26.1875,35.5625,8.775,8.775
local_growth,9,1,57.9296875,42.32421875,675.0,56.9296875,43.32421875,8.1,8.1
local_growth,9,2,78.04266467065868,70.93562874251496,587.109375,79.04266467065868,71.93562874251496,7.0453125000000005,7.0453125000000005
local_growth,10,0,27.38051470588235,36.755514705882355,717.1875,26.38051470588235,35.755514705882355,8.606250000000001,8.606250000000001
local_growth,10,1,57.9296875,42.32421875,675.0,56.9296875,43.32421875,8.1,8.1
local_growth,10,2,78.02710843373494,70.8546686746988,583.59375,79.02710843373494,71.8546686746988,7.003125,7.003125
local_growth,11,0,27.417091836734695,36.88775510204081,689.0625,26.417091836734695,35.88775510204081,8.26875,8.26875
local_growth,11,1,57.9296875,42.32421875,675.0,56.9296875,43.32421875,8.1,8.1
local_growth,11,2,78.00707547169812,70.84905660377359,558.984375,79.00707547169812,71.84905660377359,6.7078125,6.7078125
local_growth,12,0,27.24206349206349,36.617063492063494,664.453125,26.24206349206349,35.617063492063494,7.9734375,7.9734375
local_growth,12,1,57.8529792746114,42.32836787564767,678.515625,56.8529792746114,43.32836787564767,8.1421875,8.1421875
local_growth,12,2,78.05600649350649,70.73863636363636,541.40625,79.05600649350649,71.73863636363636,6.496875,6.496875
local_growth,13,0,27.340353260869566,36.71535326086956,646.875,26.340353260869566,35.71535326086956,7.7625,7.7625
local_growth,13,1,57.8529792746114,42.32836787564767,678.515625,56.8529792746114,43.32836787564767,8.1421875,8.1421875
local_growth,13,2,78.1,70.8125,527.34375,79.1,71.8125,6.328125,6.328125
local_growth,14,0,27.28230337078652,36.80477528089887,625.78125,26.28230337078652,35.80477528089887,7.509375,7.509375
local_growth,14,1,57.81730769230769,42.25961538461539,685.546875,56.81730769230769,43.25961538461539,8.2265625,8.2265625
local_growth,14,2,78.14597315436242,70.88506711409396,523.828125,79.14597315436242,71.88506711409396,6.2859375,6.2859375
local_growth,15,0,27.28230337078652,36.80477528089887,625.78125,26.28230337078652,35.80477528089887,7.509375,7.509375
local_growth,15,1,57.763324873096444,42.20177664974619,692.578125,56.763324873096444,43.20177664974619,8.3109375,8.3109375
local_growth,15,2,78.14597315436242,70.88506711409396,523.828125,79.14597315436242,71.88506711409396,6.2859375,6.2859375
local_growth,16,0,27.347301136363637,36.72230113636363,618.75,26.347301136363637,35.72230113636363,7.425,7.425
local_growth,16,1,57.763324873096444,42.20177664974619,692.578125,56.763324873096444,43.20177664974619,8.3109375,8.3109375
local_growth,16,2,78.18618881118881,70.97465034965035,502.734375,79.18618881118881,71.97465034965035,6.0328125,6.0328125
local_growth,17,0,27.296511627906977,36.835029069767444,604.6875,26.296511627906977,35.835029069767444,7.2562500000000005,7.2562500000000005
local_growth,17,1,57.67723880597015,42.34141791044776,706.640625,56.67723880597015,43.34141791044776,8.4796875,8.4796875
local_growth,17,2,78.24728260869566,71.01902173913044,485.15625,79.24728260869566,72.01902173913044,5.821875,5.821875
local_growth,18,0,27.296511627906977,36.835029069767444,604.6875,26.296511627906977,35.835029069767444,7.2562500000000005,7.2562500000000005
local_growth,18,1,57.54807692307692,42.29567307692308,731.25,56.54807692307692,43.29567307692308,8.775,8.775
local_growth,18,2,78.24728260869566,71.01902173913044,485.15625,79.24728260869566,72.01902173913044,5.821875,5.821875
local_growth,19,0,27.296511627906977,36.835029069767444,604.6875,26.296511627906977,35.835029069767444,7.2562500000000005,7.2562500000000005
local_growth,19,1,57.529205607476634,42.1875,752.34375,56.529205607476634,43.1875,9.028125000000001,9.028125000000001
local_growth,19,2,78.33941605839416,71.01733576642336,481.640625,79.33941605839416,72.01733576642336,5.7796875000000005,5.7796875000000005
local_growth,20,0,27.296511627906977,36.835029069767444,604.6875,26.296511627906977,35.835029069767444,7.2562500000000005,7.2562500000000005
local_growth,20,1,57.72260273972603,42.320205479452056,769.921875,56.72260273972603,43.320205479452056,9.239062500000001,9.239062500000001
local_growth,20,2,78.14832089552239,71.01212686567165,471.09375,79.14832089552239,72.01212686567165,5.653125,5.653125
hierarchy_change,0,0,25.261429961089494,28.58463035019455,1807.03125,19.350878283260645,34.897931078350695,21.684375,21.684375
hierarchy_change,0,1,38.67703045685279,78.39467005076142,2077.734375,40.10708225098824,75.11257920554029,24.9328125,24.9328125
hierarchy_change,0,2,78.08219178082192,31.90068493150685,1796.484375,92.34634439440032,23.587384203350698,21.5578125,21.5578125
hierarchy_change,0,3,92.77260638297872,81.26662234042553,1982.8125,80.50845376940032,89.57992306858168,23.79375,23.79375
hierarchy_change,1,0,25.560897435897434,28.78205128205128,1645.3125,19.876085506963964,35.02363108629117,19.743750000000002,19.743750000000002
hierarchy_change,1,1,38.836287313432834,76.49370335820896,1884.375,40.2684628005081,73.46436605520208,22.6125,22.6125
hierarchy_change,1,2,78.35170340681363,32.56638276553106,1754.296875,92.56190256660611,24.324802961291166,21.0515625,21.0515625
hierarchy_change,1,3,92.9763986013986,81.14291958041959,2010.9375,80.7661994416061,89.38449938465948,24.13125,24.13125
hierarchy_change,2,0,25.700503355704697,28.674496644295303,1571.484375,24.700503355704697,21.426709428411773,18.8578125,18.8578125
hierarchy_change,2,1,39.24607072691552,74.80476424361493,1789.453125,40.24607072691552,48.36134531240072,21.4734375,21.4734375
hierarchy_change,2,2,78.58272821576763,33.543827800829874,1694.53125,77.91928553609961,59.31329843740072,20.334375,20.334375
hierarchy_change,2,3,92.99115245009074,81.38384754990926,1937.109375,93.99115245009074,89.66250275246502,23.2453125,23.2453125
hierarchy_change,3,0,25.90412621359223,28.71662621359223,1448.4375,24.90412621359223,20.581010984246912,17.38125,17.38125
hierarchy_change,3,1,39.375,72.89605263157895,1669.921875,40.375,48.53642745807469,20.0390625,20.0390625
hierarchy_change,3,2,78.68885869565217,34.45516304347826,1617.1875,77.68885869565217,58.89775558307469,19.40625,19.40625
hierarchy_change,3,3,93.08085501858736,81.37778810408922,1891.40625,94.08085501858736,89.47009610129024,22.696875000000002,22.696875000000002
hierarchy_change,4,0,26.12837837837838,28.71283783783784,1300.78125,25.12837837837838,20.53474625598239,15.609375,15.609375
hierarchy_change,4,1,39.51080607476636,71.04848130841121,1504.6875,40.51080607476636,48.22746795017907,18.056250000000002,18.056250000000002
hierarchy_change,4,2,78.90066964285714,34.942801339285715,1575.0,77.90066964285714,57.96653045017907,18.900000000000002,18.900000000000002
hierarchy_change,4,3,93.50841346153847,81.40745192307692,1828.125,94.50841346153847,89.3872402456451,21.9375,21.9375
hierarchy_change,5,0,26.25,28.63586956521739,1212.890625,25.25,20.51782211508341,14.5546875,14.5546875
hierarchy_change,5,1,39.775763358778626,69.28435114503817,1381.640625,40.775763358778626,48.04651637725213,16.5796875,16.5796875
hierarchy_change,5,2,78.93229166666667,35.7421875,1518.75,77.93229166666667,57.24768825225213,18.225,18.225
hierarchy_change,5,3,93.70931952662721,81.36834319526628,1782.421875,94.70931952662721,89.21921493797572,21.3890625,21.3890625
hierarchy_change,6,0,26.6484375,28.787109375,1125.0,25.6484375,20.760194355027885,13.5,13.5
hierarchy_change,6,1,39.998282967032964,67.5,1279.6875,40.998282967032964,47.922872507226124,15.356250000000001,15.356250000000001
hierarchy_change,6,2,79.1636690647482,36.77607913669065,1466.015625,78.1636690647482,56.65998188222613,17.5921875,17.5921875
