t,current,previous,track,iou,boundary
22,2766,2754,36,0.2331288343558282,True
22,3476,3293,41,0.36,True
23,60,55,31,0.5585585585585585,True
23,2837,2766,36,0.33088235294117646,False
23,3702,3476,41,0.012903225806451613,True
24,59,60,31,0.1935483870967742,True
24,2874,2928,43,0.013513513513513514,True
24,3467,2837,36,0.2462406015037594,True
25,2996,2874,43,0.022222222222222223,False
25,3720,3467,36,0.5267605633802817,True
26,1342,976,49,0.208955223880597,True
26,2787,2593,50,0.24193548387096775,False
26,3057,2996,43,0.39473684210526316,True
26,3720,3720,36,0.24598930481283424,True
27,1342,1342,49,0.4375,True
27,3098,2787,50,0.2381786339754816,True
28,2480,3098,50,0.16579770594369134,True
29,0,0,52,0.11764705882352941,True
29,2673,2480,50,0.20104166666666667,True
29,3696,3690,55,0.4307692307692308,True
30,0,0,52,0.40476190476190477,True
30,524,1379,56,0.29,True
30,3354,2673,50,0.004081632653061225,True
30,3694,3696,55,0.29607250755287007,True
31,0,0,52,0.9761904761904762,True
31,33,524,56,0.47058823529411764,True
31,2379,2379,57,0.1,True
31,3030,3694,55,0.26013513513513514,True
31,3720,3354,50,0.28,True
32,0,0,52,0.6862745098039216,True
32,30,33,56,0.5765407554671969,True
32,2623,2379,57,0.6477987421383647,True
32,3160,3030,55,0.19078014184397163,True
33,0,0,52,0.13333333333333333,True
33,1134,30,56,0.2472885032537961,True
33,2989,2623,57,0.35967302452316074,True
33,3293,3160,55,0.46808510638297873,True
34,1139,1134,56,0.04905660377358491,False
34,2928,2989,57,0.6108202443280978,True
34,3720,3293,55,0.3188622754491018,True
35,898,1139,56,0.025590551181102362,True
35,2935,2928,57,0.6170921198668147,True
35,3720,3720,55,0.48868778280542985,True
36,15,14,62,0.24778761061946902,True
36,721,898,56,0.7556221889055472,True
36,3121,2935,57,0.7227191413237924,True
36,3720,3720,55,0.037037037037037035,True
37,18,15,62,0.5028248587570622,True
37,58,721,56,0.030165912518853696,True
37,2882,3121,57,0.08878048780487804,True
38,16,18,62,0.24836601307189543,True
38,426,58,56,0.042735042735042736,True
38,2995,2882,57,0.09900990099009901,False
39,17,16,62,0.44680851063829785,True
39,3184,2995,57,0.03389830508474576,False
39,3201,3252,69,0.06140350877192982,False
40,0,0,70,0.4444444444444444,True
40,3498,3201,69,0.02653631284916201,True
41,3135,3498,69,0.04748603351955307,True
42,1756,1701,72,0.037037037037037035,False
42,3138,3135,69,0.35294117647058826,False
43,2436,1756,72,0.25757575757575757,True
43,3233,3172,76,0.05935251798561151,True
44,714,24,77,0.05409153952843273,True
44,2805,2436,72,0.2891832229580574,True
44,2989,3233,76,0.710997442455243,True
45,16,16,79,0.7403314917127072,True
45,1333,714,77,0.21417797888386123,True
45,2864,2805,72,0.026143790849673203,True
45,3172,2989,76,0.7230769230769231,True
46,16,16,79,0.7946428571428571,True
46,55,299,80,0.2727272727272727,True
46,1890,1333,77,0.058394160583941604,True
46,3436,3172,76,0.10396039603960396,True
47,16,16,79,0.036036036036036036,True
47,55,1890,77,0.09233791748526522,True
47,3172,3233,83,0.45614035087719296,True
47,3690,3436,76,0.36363636363636365,True
48,16,16,79,0.02962962962962963,True
48,548,55,77,0.7623574144486692,True
48,2928,3172,83,0.1956521739130435,True
48,3387,3690,76,0.32967032967032966,True
49,13,16,79,0.3037037037037037,True
49,666,548,77,0.911062906724512,True
49,2444,2928,83,0.2773109243697479,True
49,3685,3387,76,0.024725274725274724,True
50,670,666,77,0.759090909090909,True
50,3257,2444,83,0.21145374449339208,True
51,602,670,77,0.4897360703812317,True
51,2989,3050,87,0.017467248908296942,True
51,3691,3257,83,0.23449612403100775,True
52,14,317,89,0.5675,True
52,664,602,77,0.7663280116110305,True
52,3437,2989,87,0.12027310924369748,True
53,0,14,89,0.004132231404958678,True
53,426,664,77,0.794392523364486,True
53,3696,3437,87,0.008403361344537815,True
54,0,0,89,1.0,True
54,31,30,93,0.25287356321839083,True
54,548,426,77,0.5694117647058824,True
54,3111,3696,87,0.02903225806451613,True
55,0,0,89,0.2,True
55,21,31,93,0.2962962962962963,True
55,548,548,77,0.7224334600760456,True
55,3619,3111,87,0.19936708860759494,True
56,0,0,89,0.9375,True
56,31,21,93,0.22151898734177214,True
56,60,548,77,0.9095022624434389,True
56,3694,3619,87,0.16049382716049382,True
57,0,0,89,0.6875,True
57,35,31,93,0.13145539906103287,True
57,60,60,77,0.41706161137440756,True
57,3710,3694,87,0.12307692307692308,True
58,40,35,93,0.3300970873786408,True
58,3720,3710,87,0.12637362637362637,True
