method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
TMTM,50,85,0.4152008249349864,,,,False,True,,20.745877751133428,70.5699767433318,0.15000000000000002,8.992557942263524
TMTM,50,86,0.1770070539406401,,,,False,True,,100.96082321620861,79.7199767433318,0.05,2.9975193140878416
TMTM,50,81,0.1126023516494449,0.16497832752954372,1.6653345369377348e-16,0.28193610301447125,True,True,0.20361990950226244,48.75769454539841,62.269976743331796,16.35,980.1888157067242
TMTM,51,87,0.5360887777855656,,,,False,True,,36.48932340906393,100.81997674333181,12.25,734.3922319515211
TMTM,51,76,0.5288830736707101,0.04646729920719596,0.0,0.27290716211810445,True,True,0.4954128440366973,84.985945583817,21.519976743331796,21.8,1306.918420942299
TMTM,51,85,0.2461914238022617,0.1690094011327247,4.440892098500626e-16,0.1690094011327247,True,True,0.020134228187919462,30.1270058870604,59.6699767433318,7.45,446.63037779908836
TMTM,51,81,0.03922155701838192,0.07338079463106298,0.0,0.3553168976455342,True,True,0.23723723723723725,60.86338990112596,65.5699767433318,4.25,254.78914169746653
TMTM,52,87,0.4841304854736813,0.051958292311884334,0.0,0.051958292311884334,True,True,0.5669291338582677,40.72431848649005,98.81997674333181,7.65,458.6204550554398
TMTM,52,76,0.5304896617315024,0.0016065880607923392,0.0,0.27451375017889673,True,True,0.7607223476297968,85.82873615111208,22.169976743331798,17.2,1031.1466440462175
TMTM,52,88,0.28541771798911897,,,,False,False,,65.12010290202608,30.869976743331797,0.1,5.995038628175683
TMTM,52,85,0.0657849830965907,0.180406440705671,4.440892098500626e-16,0.3494158418383957,True,True,0.12064777327935222,55.97577877174092,63.869976743331804,61.75,3701.9363528984845
TMTM,53,89,0.1314379210344218,,,,False,True,,19.892527267462416,4.119976743331796,0.1,5.995038628175683
TMTM,53,90,0.2772218854971733,,,,False,True,,60.85335048367101,94.1199767433318,0.7000000000000001,41.96527039722978
TMTM,53,76,0.5154756686260462,0.01501399310545614,1.3877787807814457e-16,0.25949975707344064,True,True,0.7906976744186046,89.17705697845734,27.319976743331797,13.600000000000001,815.3252534318929
TMTM,53,91,0.19738936853341862,,,,False,False,,61.70670096734203,38.019976743331796,0.05,2.9975193140878416
TMTM,53,92,0.181916860472235,,,,False,False,,60.0,38.1699767433318,0.05,2.9975193140878416
TMTM,53,85,0.03445424376427274,0.03133073933231797,0.0,0.38074658117071364,True,True,0.8159806295399515,59.485467491619076,63.619976743331804,50.75,3042.482103799159
TMTM,54,89,0.10143792103442183,0.030000000000000006,0.0,0.029999999999999995,True,True,1.0,19.892527267462416,7.719976743331797,0.1,5.995038628175683
TMTM,54,90,0.21664544061344404,0.49386732611061734,0.0,0.49386732611061734,True,True,0.23728813559322035,61.417429616945086,35.4199767433318,2.95,176.85363953118267
