scene,method,calibration,t,feature,q,x,reference_error,initial_error,cumulative_motion_error
hierarchy_change,ST-MTM,native,19,1,42.53048780487805,37.6371789845727,-4.89330882030535,4.138022330757934,-9.031331151063284
hierarchy_change,ST-MTM,native,19,2,81.91634241245136,73.26542752872757,-8.650914883723786,21.960242055934373,-30.61115693965816
hierarchy_change,ST-MTM,native,19,3,96.50847457627118,105.68325760422596,9.174783027954774,-11.999241645113159,21.174024673067933
hierarchy_change,ST-MTM,native,20,0,29.516129032258064,18.480032918941788,-11.036096113316276,-14.099022741579137,3.0629266282628613
hierarchy_change,ST-MTM,native,20,1,42.890625,37.15655223214952,-5.734072767850478,4.138022330757934,-9.872095098608412
hierarchy_change,ST-MTM,native,20,2,81.9825,73.42043781225077,-8.562062187749234,21.960242055934373,-30.522304243683607
hierarchy_change,ST-MTM,native,20,3,96.83552631578948,105.73623561840071,8.900709302611233,-11.999241645113159,20.899950947724392
hierarchy_change,ST-MTM,first_frame_affine,0,0,25.261429961089494,23.756925561913775,-1.504504399175719,-1.504504399175719,0.0
hierarchy_change,ST-MTM,first_frame_affine,0,1,38.67703045685279,47.02328281072107,8.34625235386828,8.34625235386828,0.0
hierarchy_change,ST-MTM,first_frame_affine,0,2,78.08219178082192,89.08841411351833,11.00622233269641,11.00622233269641,0.0
hierarchy_change,ST-MTM,first_frame_affine,0,3,92.77260638297872,74.92463609558973,-17.84797028738899,-17.84797028738899,0.0
hierarchy_change,ST-MTM,first_frame_affine,1,0,25.560897435897434,24.137876453766765,-1.4230209821306694,-1.504504399175719,0.08148341704504958
hierarchy_change,ST-MTM,first_frame_affine,1,1,38.836287313432834,46.96324547330633,8.126958159873496,8.34625235386828,-0.21929419399478434
hierarchy_change,ST-MTM,first_frame_affine,1,2,78.35170340681363,88.65806879652689,10.306365389713264,11.00622233269641,-0.6998569429831463
hierarchy_change,ST-MTM,first_frame_affine,1,3,92.9763986013986,75.03406785814295,-17.942330743255653,-17.84797028738899,-0.09436045586666353
hierarchy_change,ST-MTM,first_frame_affine,2,0,25.700503355704697,24.368161693491672,-1.3323416622130253,-1.504504399175719,0.17216273696269369
hierarchy_change,ST-MTM,first_frame_affine,2,1,39.24607072691552,47.09131459381999,7.845243866904468,8.34625235386828,-0.5010084869638121
hierarchy_change,ST-MTM,first_frame_affine,2,2,78.58272821576763,88.17478609844346,9.592057882675832,11.00622233269641,-1.4141644500205786
hierarchy_change,ST-MTM,first_frame_affine,2,3,92.99115245009074,75.1589961959878,-17.83215625410294,-17.84797028738899,0.015814033286048357
hierarchy_change,ST-MTM,first_frame_affine,3,0,25.90412621359223,24.72369900967236,-1.1804272039198729,-1.504504399175719,0.3240771952558461
hierarchy_change,ST-MTM,first_frame_affine,3,1,39.375,47.09041303845622,7.715413038456219,8.34625235386828,-0.6308393154120608
hierarchy_change,ST-MTM,first_frame_affine,3,2,78.68885869565217,87.64482654338013,8.955967847727962,11.00622233269641,-2.0502544849684483
hierarchy_change,ST-MTM,first_frame_affine,3,3,93.08085501858736,75.33431999023422,-17.746535028353136,-17.84797028738899,0.10143525903585271
hierarchy_change,ST-MTM,first_frame_affine,4,0,26.12837837837838,25.018577200558397,-1.1098011778199819,-1.504504399175719,0.3947032213557371
hierarchy_change,ST-MTM,first_frame_affine,4,1,39.51080607476636,46.95189293006821,7.4410868553018545,8.34625235386828,-0.9051654985664257
hierarchy_change,ST-MTM,first_frame_affine,4,2,78.90066964285714,87.27871285934407,8.37804321648693,11.00622233269641,-2.6281791162094805
hierarchy_change,ST-MTM,first_frame_affine,4,3,93.50841346153847,75.54407559177227,-17.964337869766197,-17.84797028738899,-0.11636758237720812
hierarchy_change,ST-MTM,first_frame_affine,5,0,26.25,25.288877941006348,-0.9611220589936522,-1.504504399175719,0.5433823401820668
hierarchy_change,ST-MTM,first_frame_affine,5,1,39.775763358778626,46.94075019678539,7.164986838006762,8.34625235386828,-1.1812655158615186
hierarchy_change,ST-MTM,first_frame_affine,5,2,78.93229166666667,86.81304618880793,7.88075452214126,11.00622233269641,-3.1254678105551505
hierarchy_change,ST-MTM,first_frame_affine,5,3,93.70931952662721,75.75058425514325,-17.95873527148396,-17.84797028738899,-0.11076498409497049
hierarchy_change,ST-MTM,first_frame_affine,6,0,26.6484375,25.698766511616668,-0.9496709883833319,-1.504504399175719,0.5548334107923871
hierarchy_change,ST-MTM,first_frame_affine,6,1,39.998282967032964,46.87094856414703,6.872665597114064,8.34625235386828,-1.4735867567542158
hierarchy_change,ST-MTM,first_frame_affine,6,2,79.1636690647482,86.27090757669401,7.107238511945809,11.00622233269641,-3.898983820750601
hierarchy_change,ST-MTM,first_frame_affine,6,3,93.86910860655738,75.95263592928521,-17.916472677272168,-17.84797028738899,-0.0685023898831787
hierarchy_change,ST-MTM,first_frame_affine,7,0,26.581632653061224,25.80690367343496,-0.7747289796262642,-1.504504399175719,0.7297754195494548
hierarchy_change,ST-MTM,first_frame_affine,7,1,40.04303892215569,46.713871653210944,6.670832731055256,8.34625235386828,-1.675419622813024
hierarchy_change,ST-MTM,first_frame_affine,7,2,79.48877805486285,70.89612128918424,-8.592656765678612,11.00622233269641,-19.598879098375022
hierarchy_change,ST-MTM,first_frame_affine,7,3,94.14516129032258,91.37636196591276,-2.7687993244098124,-17.84797028738899,15.079170962979177
hierarchy_change,ST-MTM,first_frame_affine,8,0,26.927281368821294,26.184671197792056,-0.7426101710292379,-1.504504399175719,0.7618942281464811
hierarchy_change,ST-MTM,first_frame_affine,8,1,40.25292642140468,46.546690623536136,6.293764202131456,8.34625235386828,-2.0524881517368243
hierarchy_change,ST-MTM,first_frame_affine,8,2,79.6875,69.07349549314034,-10.614004506859658,11.00622233269641,-21.620226839556068
hierarchy_change,ST-MTM,first_frame_affine,8,3,94.33774834437087,92.98840126727436,-1.3493470770965104,-17.84797028738899,16.49862321029248
hierarchy_change,ST-MTM,first_frame_affine,9,0,27.054655870445345,26.44647019366778,-0.6081856767775662,-1.504504399175719,0.8963187223981528
hierarchy_change,ST-MTM,first_frame_affine,9,1,40.42883211678832,46.383783272423585,5.954951155635264,8.34625235386828,-2.391301198233016
hierarchy_change,ST-MTM,first_frame_affine,9,2,79.90463215258856,68.81857305160867,-11.086059100979895,11.00622233269641,-22.092281433676305
hierarchy_change,ST-MTM,first_frame_affine,9,3,94.51357466063348,93.14443206404283,-1.369142596590649,-17.84797028738899,16.47882769079834
hierarchy_change,ST-MTM,first_frame_affine,10,0,27.243150684931507,26.64695918574813,-0.5961914991833765,-1.504504399175719,0.9083128999923424
hierarchy_change,ST-MTM,first_frame_affine,10,1,40.77017716535433,46.25556570476559,5.485388539411254,8.34625235386828,-2.8608638144570264
hierarchy_change,ST-MTM,first_frame_affine,10,2,80.21739130434783,68.75413000935868,-11.463261294989152,11.00622233269641,-22.469483627685563
hierarchy_change,ST-MTM,first_frame_affine,10,3,94.69842657342657,93.1366036818705,-1.5618228915560763,-17.84797028738899,16.286147395832913
hierarchy_change,ST-MTM,first_frame_affine,11,0,27.440625,26.975735771290672,-0.46488922870932825,-1.504504399175719,1.0396151704663907
hierarchy_change,ST-MTM,first_frame_affine,11,1,40.95,46.04359964778121,5.093599647781204,8.34625235386828,-3.2526527060870762
hierarchy_change,ST-MTM,first_frame_affine,11,2,80.32386363636364,68.6858573727672,-11.638006263596438,11.00622233269641,-22.644228596292848
hierarchy_change,ST-MTM,first_frame_affine,11,3,94.8328125,93.0880657899038,-1.7447467100962086,-17.84797028738899,16.10322357729278
hierarchy_change,ST-MTM,first_frame_affine,12,0,27.726293103448278,27.24504641556564,-0.48124668788263847,-1.504504399175719,1.0232577112930805
hierarchy_change,ST-MTM,first_frame_affine,12,1,41.181640625,45.864564986561646,4.682924361561646,8.34625235386828,-3.663327992306634
hierarchy_change,ST-MTM,first_frame_affine,12,2,80.48267326732673,68.66701244633995,-11.815660820986778,11.00622233269641,-22.82188315368319
hierarchy_change,ST-MTM,first_frame_affine,12,3,94.93878865979381,93.01663473327562,-1.9221539265181917,-17.84797028738899,15.925816360870797
hierarchy_change,ST-MTM,first_frame_affine,13,0,27.724056603773583,27.519251108943806,-0.2048054948297775,-1.504504399175719,1.2996989043459415
hierarchy_change,ST-MTM,first_frame_affine,13,1,41.29261363636363,45.4601080739252,4.167494437561565,8.34625235386828,-4.178757916306715
hierarchy_change,ST-MTM,first_frame_affine,13,2,80.82770270270271,68.74033083624616,-12.08737186645655,11.00622233269641,-23.09359419915296
hierarchy_change,ST-MTM,first_frame_affine,13,3,95.1896437994723,93.07356856262768,-2.1160752368446083,-17.84797028738899,15.73189505054438
hierarchy_change,ST-MTM,first_frame_affine,14,0,28.125,27.652301869698363,-0.4726981303016373,-1.504504399175719,1.0318062688740817
hierarchy_change,ST-MTM,first_frame_affine,14,1,41.60828025477707,45.2640112670783,3.6557310123012314,8.34625235386828,-4.690521341567049
hierarchy_change,ST-MTM,first_frame_affine,14,2,80.95394736842105,68.71955031529043,-12.234397053130621,11.00622233269641,-23.24061938582703
hierarchy_change,ST-MTM,first_frame_affine,14,3,95.625,93.15739512967573,-2.4676048703242657,-17.84797028738899,15.380365417064723
hierarchy_change,ST-MTM,first_frame_affine,15,0,28.226744186046513,28.033545609510725,-0.19319857653578865,-1.504504399175719,1.3113058226399303
hierarchy_change,ST-MTM,first_frame_affine,15,1,41.625,44.8379262791709,3.212926279170901,8.34625235386828,-5.133326074697379
hierarchy_change,ST-MTM,first_frame_affine,15,2,80.9684065934066,68.7667676223052,-12.201638971101403,11.00622233269641,-23.207861303797813
hierarchy_change,ST-MTM,first_frame_affine,15,3,95.68910256410257,93.15501907075603,-2.534083493346543,-17.84797028738899,15.313886794042446
hierarchy_change,ST-MTM,first_frame_affine,16,0,28.58108108108108,28.245714301919136,-0.33536677916194435,-1.504504399175719,1.1691376200137746
hierarchy_change,ST-MTM,first_frame_affine,16,1,42.03125,44.502201110010574,2.4709511100105743,8.34625235386828,-5.875301243857706
hierarchy_change,ST-MTM,first_frame_affine,16,2,81.37089416058394,68.86564964827987,-12.505244512304074,11.00622233269641,-23.511466845000484
hierarchy_change,ST-MTM,first_frame_affine,16,3,96.0493119266055,93.17969352153324,-2.8696184050722593,-17.84797028738899,14.97835188231673
hierarchy_change,ST-MTM,first_frame_affine,17,0,28.68351063829787,28.46604359310838,-0.21746704518949045,-1.504504399175719,1.2870373539862285
hierarchy_change,ST-MTM,first_frame_affine,17,1,42.1875,44.14070239000753,1.953202390007533,8.34625235386828,-6.393049963860747
hierarchy_change,ST-MTM,first_frame_affine,17,2,81.45758122743682,68.96337848552622,-12.494202741910598,11.00622233269641,-23.50042507460701
hierarchy_change,ST-MTM,first_frame_affine,17,3,96.181640625,93.22313411310068,-2.9585065118993157,-17.84797028738899,14.889463775489673
hierarchy_change,ST-MTM,first_frame_affine,18,0,28.98343373493976,28.749525773599743,-0.2339079613400159,-1.504504399175719,1.270596437835703
hierarchy_change,ST-MTM,first_frame_affine,18,1,42.1875,43.6183302296904,1.4308302296904003,8.34625235386828,-6.91542212417788
hierarchy_change,ST-MTM,first_frame_affine,18,2,81.66744402985074,69.16291852359484,-12.504525506255902,11.00622233269641,-23.510747838952312
hierarchy_change,ST-MTM,first_frame_affine,18,3,96.32364649681529,93.26248405485785,-3.0611624419574355,-17.84797028738899,14.786807845431554
hierarchy_change,ST-MTM,first_frame_affine,19,0,29.121835443037973,28.93536126947484,-0.18647417356313412,-1.504504399175719,1.3180302256125849
hierarchy_change,ST-MTM,first_frame_affine,19,1,42.53048780487805,43.21727356477882,0.6867857599007721,8.34625235386828,-7.659466593967508
hierarchy_change,ST-MTM,first_frame_affine,19,2,81.91634241245136,69.40590784478395,-12.510434567667403,11.00622233269641,-23.516656900363813
hierarchy_change,ST-MTM,first_frame_affine,19,3,96.50847457627118,93.2347159027052,-3.273758673565979,-17.84797028738899,14.57421161382301
hierarchy_change,ST-MTM,first_frame_affine,20,0,29.516129032258064,29.135764855764407,-0.38036417649365717,-1.504504399175719,1.1241402226820618
hierarchy_change,ST-MTM,first_frame_affine,20,1,42.890625,42.86398765377487,-0.026637346225129477,8.34625235386828,-8.37288970009341
hierarchy_change,ST-MTM,first_frame_affine,20,2,81.9825,69.5198485460732,-12.462651453926796,11.00622233269641,-23.468873786623206
hierarchy_change,ST-MTM,first_frame_affine,20,3,96.83552631578948,93.27365752613034,-3.561868789659144,-17.84797028738899,14.286101497729845
hierarchy_change,RA-MTM,native,0,0,25.261429961089494,19.350878283260645,-5.910551677828849,-5.910551677828849,0.0
hierarchy_change,RA-MTM,native,0,1,38.67703045685279,40.10708225098824,1.4300517941354514,1.4300517941354514,0.0
hierarchy_change,RA-MTM,native,0,2,78.08219178082192,92.34634439440032,14.264152613578403,14.264152613578403,0.0
hierarchy_change,RA-MTM,native,0,3,92.77260638297872,80.50845376940032,-12.264152613578403,-12.264152613578403,0.0
hierarchy_change,RA-MTM,native,1,0,25.560897435897434,19.876085506963964,-5.68481192893347,-5.910551677828849,0.2257397488953785
hierarchy_change,RA-MTM,native,1,1,38.836287313432834,40.2684628005081,1.4321754870752628,1.4300517941354514,0.0021236929398114057
hierarchy_change,RA-MTM,native,1,2,78.35170340681363,92.56190256660611,14.21019915979248,14.264152613578403,-0.053953453785922534
hierarchy_change,RA-MTM,native,1,3,92.9763986013986,80.7661994416061,-12.210199159792495,-12.264152613578403,0.05395345378590832
hierarchy_change,RA-MTM,native,2,0,25.700503355704697,24.700503355704697,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,2,1,39.24607072691552,40.24607072691552,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,2,2,78.58272821576763,77.91928553609961,-0.6634426796680231,14.264152613578403,-14.927595293246426
hierarchy_change,RA-MTM,native,2,3,92.99115245009074,93.99115245009074,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,3,0,25.90412621359223,24.90412621359223,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,3,1,39.375,40.375,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,3,2,78.68885869565217,77.68885869565217,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,3,3,93.08085501858736,94.08085501858736,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,4,0,26.12837837837838,25.12837837837838,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,4,1,39.51080607476636,40.51080607476636,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,4,2,78.90066964285714,77.90066964285714,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,4,3,93.50841346153847,94.50841346153847,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,5,0,26.25,25.25,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,5,1,39.775763358778626,40.775763358778626,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,5,2,78.93229166666667,77.93229166666667,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,5,3,93.70931952662721,94.70931952662721,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,6,0,26.6484375,25.6484375,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,6,1,39.998282967032964,40.998282967032964,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,6,2,79.1636690647482,78.1636690647482,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,6,3,93.86910860655738,94.86910860655738,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,7,0,26.581632653061224,25.581632653061224,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,7,1,40.04303892215569,41.04303892215569,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,7,2,79.48877805486285,78.48877805486285,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,7,3,94.14516129032258,95.14516129032258,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,8,0,26.927281368821294,25.927281368821294,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,8,1,40.25292642140468,41.25292642140468,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,8,2,79.6875,78.6875,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,8,3,94.33774834437087,95.33774834437087,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,9,0,27.054655870445345,26.054655870445345,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,9,1,40.42883211678832,41.42883211678832,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,9,2,79.90463215258856,78.90463215258856,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,9,3,94.51357466063348,95.51357466063348,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,10,0,27.243150684931507,26.243150684931507,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,10,1,40.77017716535433,41.77017716535433,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,10,2,80.21739130434783,79.21739130434783,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,10,3,94.69842657342657,95.69842657342657,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,11,0,27.440625,26.440625,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,11,1,40.95,41.95,1.0,1.4300517941354514,-0.43005179413545136
hierarchy_change,RA-MTM,native,11,2,80.32386363636364,79.32386363636364,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,11,3,94.8328125,95.8328125,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,12,0,27.726293103448278,26.726293103448278,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,12,1,41.181640625,42.144974518432335,0.9633338934323348,1.4300517941354514,-0.4667179007031166
hierarchy_change,RA-MTM,native,12,2,80.48267326732673,79.48267326732673,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,12,3,94.93878865979381,95.93878865979381,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,13,0,27.724056603773583,26.724056603773583,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,13,1,41.29261363636363,42.03840119143737,0.7457875550737398,1.4300517941354514,-0.6842642390617115
hierarchy_change,RA-MTM,native,13,2,80.82770270270271,79.82770270270271,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,13,3,95.1896437994723,96.1896437994723,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,14,0,28.125,27.125,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,14,1,41.60828025477707,42.24401641024423,0.635736155467157,1.4300517941354514,-0.7943156386682944
hierarchy_change,RA-MTM,native,14,2,80.95394736842105,79.95394736842105,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,14,3,95.625,96.625,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,15,0,28.226744186046513,27.226744186046513,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,15,1,41.625,42.01176186573304,0.3867618657330425,1.4300517941354514,-1.0432899284024089
hierarchy_change,RA-MTM,native,15,2,80.9684065934066,79.9684065934066,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,15,3,95.68910256410257,96.68910256410257,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,16,0,28.58108108108108,27.58108108108108,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,16,1,42.03125,42.20735266606126,0.17610266606126146,1.4300517941354514,-1.25394912807419
hierarchy_change,RA-MTM,native,16,2,81.37089416058394,80.37089416058394,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,16,3,96.0493119266055,97.0493119266055,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,17,0,28.68351063829787,27.68351063829787,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,17,1,42.1875,42.12872777102796,-0.05877222897203893,1.4300517941354514,-1.4888240231074903
hierarchy_change,RA-MTM,native,17,2,81.45758122743682,80.45758122743682,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,17,3,96.181640625,97.181640625,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,18,0,28.98343373493976,27.98343373493976,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,18,1,42.1875,41.87473466174556,-0.31276533825443664,1.4300517941354514,-1.742817132389888
hierarchy_change,RA-MTM,native,18,2,81.66744402985074,80.66744402985074,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,18,3,96.32364649681529,97.32364649681529,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,19,0,29.121835443037973,28.121835443037973,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,19,1,42.53048780487805,41.93595084611255,-0.5945369587655023,1.4300517941354514,-2.0245887529009536
hierarchy_change,RA-MTM,native,19,2,81.91634241245136,80.91634241245136,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,19,3,96.50847457627118,97.50847457627118,1.0,-12.264152613578403,13.264152613578403
hierarchy_change,RA-MTM,native,20,0,29.516129032258064,28.516129032258064,-1.0,-5.910551677828849,4.910551677828849
hierarchy_change,RA-MTM,native,20,1,42.890625,42.05052376967079,-0.8401012303292106,1.4300517941354514,-2.270153024464662
hierarchy_change,RA-MTM,native,20,2,81.9825,80.9825,-1.0,14.264152613578403,-15.264152613578403
hierarchy_change,RA-MTM,native,20,3,96.83552631578948,97.83552631578948,1.0,-12.264152613578403,13.264152613578403
advection_diffusion,TMTM,native,0,0,25.31437875751503,51.04995571354987,25.73557695603484,25.73557695603484,0.0
advection_diffusion,TMTM,native,0,1,38.74567474048443,66.36245571354988,27.616780973065445,27.616780973065445,0.0
advection_diffusion,TMTM,native,0,2,78.19236526946108,32.92495571354987,-45.26740955591121,-45.26740955591121,0.0
advection_diffusion,TMTM,native,0,3,92.71444954128441,84.62950116809533,-8.084948373189079,-8.084948373189079,0.0
advection_diffusion,TMTM,native,1,0,25.825400801603205,51.10677389536805,25.281373093764845,25.73557695603484,-0.45420386226999554
advection_diffusion,TMTM,native,1,1,39.14226398601399,66.33404662264078,27.191782636626797,27.616780973065445,-0.42499833643864804
advection_diffusion,TMTM,native,1,2,78.52079158316633,33.067001168095324,-45.453790415071005,-45.26740955591121,-0.1863808591597973
advection_diffusion,TMTM,native,1,3,93.01510989010988,84.77154662264078,-8.2435632674691,-8.084948373189079,-0.15861489428002074
advection_diffusion,TMTM,native,2,0,26.118222891566266,51.24881934991351,25.130596458347245,25.73557695603484,-0.6049804976875954
advection_diffusion,TMTM,native,2,1,39.50797872340426,66.36245571354988,26.85447699014562,27.616780973065445,-0.7623039829198248
advection_diffusion,TMTM,native,2,2,79.00398406374502,32.953364804458964,-46.05061925928606,-45.26740955591121,-0.7832097033748511
advection_diffusion,TMTM,native,2,3,93.28899082568807,84.77154662264078,-8.51744420304729,-8.084948373189079,-0.4324958298582118
advection_diffusion,TMTM,native,3,0,26.517319277108435,51.334046622640784,24.81672734553235,25.73557695603484,-0.918849610502491
advection_diffusion,TMTM,native,3,1,39.9239417989418,66.50450116809533,26.580559369153534,27.616780973065445,-1.0362216039119119
advection_diffusion,TMTM,native,3,2,79.13318452380952,33.067001168095324,-46.066183355714195,-45.26740955591121,-0.7987737998029871
advection_diffusion,TMTM,native,3,3,93.8961038961039,84.60109207718624,-9.295011818917658,-8.084948373189079,-1.2100634457285793
advection_diffusion,TMTM,native,4,0,26.911989795918366,51.53291025900442,24.62092046308605,25.73557695603484,-1.1146564929487894
advection_diffusion,TMTM,native,4,1,40.300760286225405,66.47609207718624,26.175331790960833,27.616780973065445,-1.4414491821046127
advection_diffusion,TMTM,native,4,2,79.64320866141732,33.09541025900442,-46.5477984024129,-45.26740955591121,-1.280388846501694
advection_diffusion,TMTM,native,4,3,94.41914498141264,84.43063753173169,-9.988507449680952,-8.084948373189079,-1.9035590764918737
advection_diffusion,TMTM,native,5,0,27.3605476673428,51.47609207718624,24.115544409843437,25.73557695603484,-1.6200325461914034
advection_diffusion,TMTM,native,5,1,40.71524064171123,66.47609207718624,25.760851435475004,27.616780973065445,-1.8559295375904412
advection_diffusion,TMTM,native,5,2,80.08823529411765,33.29427389536806,-46.793961398749595,-45.26740955591121,-1.526551842838387
advection_diffusion,TMTM,native,5,3,94.6753696857671,84.65791025900441,-10.017459426762684,-8.084948373189079,-1.9325110535736059
advection_diffusion,TMTM,native,6,0,27.79031440162272,51.47609207718624,23.685777675563518,25.73557695603484,-2.0497992804713228
advection_diffusion,TMTM,native,6,1,41.19914104882459,66.36245571354988,25.163314664725284,27.616780973065445,-2.453466308340161
advection_diffusion,TMTM,native,6,2,80.61008946322067,33.635182986277144,-46.97490647694353,-45.26740955591121,-1.7074969210323232
advection_diffusion,TMTM,native,6,3,94.88122693726937,84.62950116809533,-10.251725769174044,-8.084948373189079,-2.1667773959849654
advection_diffusion,TMTM,native,7,0,28.136386639676115,51.41927389536805,23.282887255691936,25.73557695603484,-2.452689700342905
advection_diffusion,TMTM,native,7,1,41.535618279569896,66.39086480445896,24.85524652488906,27.616780973065445,-2.761534448176384
advection_diffusion,TMTM,native,7,2,80.7927435387674,33.635182986277144,-47.15756055249025,-45.26740955591121,-1.8901509965790453
advection_diffusion,TMTM,native,7,3,95.35466728280961,84.60109207718624,-10.753575205623378,-8.084948373189079,-2.668626832434299
advection_diffusion,TMTM,native,8,0,28.443181818181817,51.47609207718624,23.03291025900442,25.73557695603484,-2.70266669703042
advection_diffusion,TMTM,native,8,1,41.99659090909091,66.33404662264078,24.337455713549872,27.616780973065445,-3.2793252595155735
advection_diffusion,TMTM,native,8,2,81.28898390342053,33.890864804458964,-47.398119098961565,-45.26740955591121,-2.130709543050358
advection_diffusion,TMTM,native,8,3,95.78819444444444,84.31700116809533,-11.471193276349112,-8.084948373189079,-3.3862449031600335
advection_diffusion,TMTM,native,9,0,28.742424242424242,51.61813753173169,22.87571328930745,25.73557695603484,-2.8598636667273922
advection_diffusion,TMTM,native,9,1,42.2625,66.47609207718624,24.213592077186235,27.616780973065445,-3.403188895879211
advection_diffusion,TMTM,native,9,2,81.59443887775551,33.890864804458964,-47.703574073296544,-45.26740955591121,-2.436164517385336
advection_diffusion,TMTM,native,9,3,96.30521616541354,84.34541025900441,-11.95980590640913,-8.084948373189079,-3.8748575332200517
advection_diffusion,TMTM,native,10,0,29.52,51.504501168095324,21.984501168095324,25.73557695603484,-3.7510757879395165
advection_diffusion,TMTM,native,10,1,42.53970054446461,66.47609207718624,23.93639153272163,27.616780973065445,-3.6803894403438164
advection_diffusion,TMTM,native,10,2,82.16800804828974,34.11813753173169,-48.049870516558045,-45.26740955591121,-2.782460960646837
advection_diffusion,TMTM,native,10,3,96.66744402985074,84.43063753173169,-12.236806498119051,-8.084948373189079,-4.151858124929973
advection_diffusion,TMTM,native,11,0,29.80421686746988,51.390864804458964,21.586647936989085,25.73557695603484,-4.148929019045756
advection_diffusion,TMTM,native,11,1,43.108228980322004,66.44768298627714,23.33945400595514,27.616780973065445,-4.277326967110305
