scene,method,t,feature,q,area,x,z,width
crowding_seed1,ST-MTM,16,C,72.08881578947368,801.5625,94.52169037557425,94.52169037557425,9.972480551626603
crowding_seed1,ST-MTM,17,A,57.57203389830509,1037.109375,23.94257442733132,23.94257442733132,12.976406916785209
crowding_seed1,ST-MTM,17,B,64.90149456521739,646.875,58.18830603534536,58.18830603534536,8.093758890469417
crowding_seed1,ST-MTM,17,C,72.53069196428571,787.5,94.47992863805119,94.47992863805119,9.85327169274538
crowding_seed1,ST-MTM,18,A,58.004645270270274,1040.625,23.969905266376635,23.969905266376635,12.92844279661017
crowding_seed1,ST-MTM,18,B,65.26209677419355,653.90625,58.281952655818486,58.281952655818486,8.123953919491527
crowding_seed1,ST-MTM,18,C,72.66869469026548,794.53125,94.35895117853275,94.35895117853275,9.871040783898309
crowding_seed1,ST-MTM,19,A,58.50127551020408,1033.59375,23.930081922866492,23.930081922866492,12.895731382978724
crowding_seed1,ST-MTM,19,B,65.625,650.390625,58.35602523430399,58.35602523430399,8.114660904255317
crowding_seed1,ST-MTM,19,C,72.66869469026548,794.53125,94.32470194355737,94.32470194355737,9.913045212765951
crowding_seed1,ST-MTM,20,A,59.17729591836735,1033.59375,23.947493479755032,23.947493479755032,12.914049183238639
crowding_seed1,ST-MTM,20,B,65.75675675675676,650.390625,58.407996556753154,58.407996556753154,8.126187411221593
crowding_seed1,ST-MTM,20,C,72.925,791.015625,94.25531906421968,94.25531906421968,9.88320090553978
crowding_seed1,RA-MTM,0,A,48.42094370860927,1061.71875,47.42094370860927,47.337042655837536,12.740625
crowding_seed1,RA-MTM,0,B,58.80681818181818,696.09375,58.30001660306582,58.383917655837536,8.353125
crowding_seed1,RA-MTM,0,C,69.38304721030043,819.140625,70.38304721030043,70.38304721030042,9.8296875
crowding_seed1,RA-MTM,1,A,48.88795986622073,1051.171875,47.88795986622073,47.837514109490904,12.614062500000001
crowding_seed1,RA-MTM,1,B,59.21153846153846,685.546875,58.70738085276109,58.757826609490905,8.2265625
crowding_seed1,RA-MTM,1,C,69.60836909871244,819.140625,70.60836909871244,70.60836909871244,9.8296875
crowding_seed1,RA-MTM,2,A,49.40190397350993,1061.71875,48.40190397350993,48.23154496797992,12.740625
crowding_seed1,RA-MTM,2,B,59.58653846153846,685.546875,59.044779712449916,59.21513871797992,8.2265625
crowding_seed1,RA-MTM,2,C,69.70779220779221,812.109375,70.70779220779221,70.70779220779222,9.7453125
crowding_seed1,RA-MTM,3,A,49.96504934210526,1068.75,48.96504934210526,48.664081474609,12.825000000000001
crowding_seed1,RA-MTM,3,B,59.931994818652846,678.515625,59.34670735711274,59.647675224608996,8.1421875
crowding_seed1,RA-MTM,3,C,70.16489361702128,826.171875,71.16489361702128,71.16489361702126,9.9140625
crowding_seed1,RA-MTM,4,A,50.504645270270274,1040.625,49.504645270270274,49.145838284583206,12.4875
crowding_seed1,RA-MTM,4,B,60.17670157068063,671.484375,59.55968754889612,59.91849453458321,8.0578125
crowding_seed1,RA-MTM,4,C,70.16489361702128,826.171875,71.16489361702128,71.16489361702129,9.9140625
crowding_seed1,RA-MTM,5,A,50.97457627118644,1037.109375,49.97457627118644,49.64834409001367,12.4453125
crowding_seed1,RA-MTM,5,B,60.473684210526315,667.96875,60.05258065884088,60.37881284001367,8.015625
crowding_seed1,RA-MTM,5,C,70.60572687224669,798.046875,71.60572687224669,71.60572687224672,9.5765625
crowding_seed1,RA-MTM,6,A,51.5625,1068.75,50.5625,50.09060585717901,12.825000000000001
crowding_seed1,RA-MTM,6,B,61.014819587628864,682.03125,60.623399214358,61.095293357179,8.184375
crowding_seed1,RA-MTM,6,C,70.79570484581498,798.046875,71.79570484581498,71.79570484581501,9.5765625
crowding_seed1,RA-MTM,7,A,52.232142857142854,1058.203125,51.232142857142854,50.58850915077826,12.6984375
crowding_seed1,RA-MTM,7,B,61.32692307692308,685.546875,60.907375444413674,61.551009150778256,8.2265625
crowding_seed1,RA-MTM,7,C,70.85526315789474,801.5625,71.85526315789474,71.85526315789475,9.61875
crowding_seed1,RA-MTM,8,A,52.601694915254235,1037.109375,51.601694915254235,51.05285245389801,12.4453125
crowding_seed1,RA-MTM,8,B,61.75595238095238,664.453125,61.2133849925418,61.762227453898014,7.9734375
crowding_seed1,RA-MTM,8,C,71.11019736842105,801.5625,72.11019736842105,72.11019736842104,9.61875
crowding_seed1,RA-MTM,9,A,53.17550505050505,1044.140625,52.17550505050505,51.45402550841961,12.5296875
crowding_seed1,RA-MTM,9,B,61.99404761904762,664.453125,61.48410846633417,62.20558800841961,7.9734375
crowding_seed1,RA-MTM,9,C,71.25,815.625,72.25,72.24999999999997,9.7875
crowding_seed1,RA-MTM,10,A,53.758389261744966,1047.65625,52.758389261744966,51.86668506435406,12.571875
crowding_seed1,RA-MTM,10,B,62.27748691099477,671.484375,61.78887662250925,62.68152881435406,8.0578125
crowding_seed1,RA-MTM,10,C,71.25,815.625,72.25,72.25031614886045,9.7875
crowding_seed1,RA-MTM,11,A,54.254645270270274,1040.625,53.254645270270274,52.32485634966327,12.4875
crowding_seed1,RA-MTM,11,B,62.74342105263158,667.96875,62.203063233565324,63.07641884966327,8.015625
crowding_seed1,RA-MTM,11,C,71.31607929515418,798.046875,72.31607929515418,72.37251259966327,9.5765625
crowding_seed1,RA-MTM,12,A,54.75127551020408,1033.59375,53.75127551020408,52.7915123561738,12.403125000000001
crowding_seed1,RA-MTM,12,B,63.070945945945944,650.390625,62.52951155831731,63.3954186061738,7.8046875
crowding_seed1,RA-MTM,12,C,71.45,791.015625,72.45,72.5438561061738,9.4921875
crowding_seed1,RA-MTM,13,A,55.3125,1033.59375,54.3125,53.136870941633326,12.403125000000001
crowding_seed1,RA-MTM,13,B,63.57954545454545,657.421875,63.0059253249,63.782964691633325,7.8890625000000005
crowding_seed1,RA-MTM,13,C,71.575,791.015625,72.575,72.97358969163332,9.4921875
crowding_seed1,RA-MTM,14,A,55.9522804054054,1040.625,54.9522804054054,53.430522733421704,12.4875
crowding_seed1,RA-MTM,14,B,63.76002673796791,657.421875,63.2212637351252,64.1188039834217,7.8890625000000005
crowding_seed1,RA-MTM,14,C,71.70630530973452,794.53125,72.70630530973452,73.3305227334217,9.534375
crowding_seed1,RA-MTM,15,A,56.38392857142857,1033.59375,55.38392857142857,53.78941210391294,12.403125000000001
crowding_seed1,RA-MTM,15,B,63.971774193548384,653.90625,63.53843720728746,64.41441210391294,7.846875
crowding_seed1,RA-MTM,15,C,71.84430803571429,787.5,72.84430803571429,73.56284960391294,9.450000000000001
crowding_seed1,RA-MTM,16,A,56.864442567567565,1040.625,55.864442567567565,54.1538054790678,12.4875
crowding_seed1,RA-MTM,16,B,64.47745901639344,643.359375,63.88550298850896,64.7577117290678,7.7203125
crowding_seed1,RA-MTM,16,C,72.08881578947368,801.5625,73.08881578947368,73.9272429790678,9.61875
crowding_seed1,RA-MTM,17,A,57.57203389830509,1037.109375,56.57203389830509,54.7091672376509,12.4453125
crowding_seed1,RA-MTM,17,B,64.90149456521739,646.875,64.33883835036198,65.31307348765091,7.7625
crowding_seed1,RA-MTM,17,C,72.53069196428571,787.5,73.53069196428571,74.4193234876509,9.450000000000001
crowding_seed1,RA-MTM,18,A,58.004645270270274,1040.625,57.004645270270274,54.96895063544779,12.4875
crowding_seed1,RA-MTM,18,B,65.26209677419355,653.90625,64.75851194580758,65.6361381354478,7.846875
crowding_seed1,RA-MTM,18,C,72.66869469026548,794.53125,73.66869469026548,74.82676313544779,9.534375
crowding_seed1,RA-MTM,19,A,58.50127551020408,1033.59375,57.44045385023479,55.305030516298494,12.403125000000001
crowding_seed1,RA-MTM,19,B,65.625,650.390625,65.12246509842592,65.9089367662985,7.8046875
crowding_seed1,RA-MTM,19,C,72.66869469026548,794.53125,73.72951635023477,75.0784680162985,9.534375
crowding_seed1,RA-MTM,20,A,59.17729591836735,1033.59375,57.91189014668366,55.74499866958823,12.403125000000001
crowding_seed1,RA-MTM,20,B,65.75675675675676,650.390625,65.48895009039735,66.34890491958822,7.8046875
crowding_seed1,RA-MTM,20,C,72.925,791.015625,74.19040577168369,75.49734241958822,9.4921875
crowding_seed2,TMTM,0,A,47.73125,1054.6875,51.02949989375961,51.04370443921416,8.522727272727272
crowding_seed2,TMTM,0,B,60.564320388349515,724.21875,58.24540898466871,58.25961353012325,5.8522727272727275
crowding_seed2,TMTM,0,C,70.36111111111111,949.21875,69.38177262103234,69.39597716648689,7.670454545454545
crowding_seed2,TMTM,1,A,48.50431034482759,1019.53125,51.05790898466871,51.07211353012325,8.238636363636363
crowding_seed2,TMTM,1,B,60.76829268292683,720.703125,58.13177262103234,58.13177262103234,5.823863636363636
crowding_seed2,TMTM,1,C,70.41974169741698,952.734375,69.4954089846687,69.4954089846687,7.698863636363636
crowding_seed2,TMTM,2,A,48.75,1030.078125,51.05790898466871,51.05790898466871,8.323863636363637
crowding_seed2,TMTM,2,B,61.130514705882355,717.1875,58.13177262103234,58.14597716648689,5.795454545454545
crowding_seed2,TMTM,2,C,70.4779411764706,956.25,69.4954089846687,69.50961353012325,7.727272727272727
crowding_seed2,TMTM,3,A,49.4125,1054.6875,51.08631807557779,51.10052262103234,8.522727272727272
crowding_seed2,TMTM,3,B,61.39705882352941,717.1875,58.27381807557779,58.28802262103234,5.795454545454545
crowding_seed2,TMTM,3,C,70.66666666666667,949.21875,69.41018171194143,69.42438625739598,7.670454545454545
crowding_seed2,TMTM,4,A,50.05546075085324,1030.078125,51.17154534830507,51.17154534830507,8.323863636363637
crowding_seed2,TMTM,4,B,61.69597989949749,699.609375,58.18859080285052,58.18859080285052,5.653409090909091
crowding_seed2,TMTM,4,C,70.87919776119404,942.1875,69.35336353012325,69.3675680755778,7.613636363636363
crowding_seed2,TMTM,5,A,50.605736301369866,1026.5625,51.19995443921416,51.21415898466871,8.295454545454545
crowding_seed2,TMTM,5,B,62.09390862944162,692.578125,58.18859080285052,58.18859080285052,5.596590909090909
crowding_seed2,TMTM,5,C,71.03230337078652,938.671875,69.26813625739598,69.26813625739598,7.5852272727272725
crowding_seed2,TMTM,6,A,50.89939024390244,1008.984375,51.28518171194143,51.28518171194143,8.15340909090909
crowding_seed2,TMTM,6,B,62.41206030150754,699.609375,58.21699989375961,58.21699989375961,5.653409090909091
crowding_seed2,TMTM,6,C,71.29293893129771,921.09375,69.23972716648689,69.25393171194143,7.443181818181818
crowding_seed2,TMTM,7,A,51.74744897959184,1033.59375,51.14313625739598,51.15734080285052,8.352272727272727
crowding_seed2,TMTM,7,B,62.771341463414636,720.703125,58.27381807557779,58.27381807557779,5.823863636363636
crowding_seed2,TMTM,7,C,71.49239543726236,924.609375,69.2113180755778,69.2113180755778,7.471590909090909
crowding_seed2,TMTM,8,A,52.422680412371136,1023.046875,51.25677262103234,51.25677262103234,8.267045454545455
crowding_seed2,TMTM,8,B,63.234375,703.125,58.24540898466871,58.25961353012325,5.681818181818182
crowding_seed2,TMTM,8,C,71.73479087452472,924.609375,69.23972716648689,69.23972716648689,7.471590909090909
crowding_seed2,TMTM,9,A,52.70252613240418,1008.984375,51.31359080285052,51.31359080285052,8.15340909090909
crowding_seed2,TMTM,9,B,63.59455958549223,678.515625,58.16018171194143,58.16018171194143,5.482954545454545
crowding_seed2,TMTM,9,C,71.87971698113208,931.640625,69.35336353012325,69.35336353012325,7.528409090909091
crowding_seed2,TMTM,10,A,53.2673487544484,987.890625,51.34199989375961,51.34199989375961,7.982954545454545
crowding_seed2,TMTM,10,B,63.76943005181347,678.515625,58.10336353012325,58.10336353012325,5.482954545454545
crowding_seed2,TMTM,10,C,72.04134980988593,924.609375,69.32495443921415,69.32495443921415,7.471590909090909
crowding_seed2,TMTM,11,A,54.10060975609756,1008.984375,51.25677262103234,51.25677262103234,8.15340909090909
crowding_seed2,TMTM,11,B,64.0576923076923,685.546875,58.13177262103234,58.13177262103234,5.5397727272727275
crowding_seed2,TMTM,11,C,72.1875,935.15625,69.23972716648689,69.25393171194143,7.556818181818182
crowding_seed2,TMTM,12,A,54.43318965517241,1019.53125,51.22836353012325,51.24256807557779,8.238636363636363
crowding_seed2,TMTM,12,B,64.30203045685279,692.578125,58.18859080285052,58.18859080285052,5.596590909090909
crowding_seed2,TMTM,12,C,72.1875,935.15625,69.1544998937596,69.16870443921415,7.556818181818182
crowding_seed2,TMTM,13,A,54.89732142857143,984.375,51.39881807557779,51.41302262103234,7.954545454545454
crowding_seed2,TMTM,13,B,64.6875,667.96875,58.10336353012325,58.11756807557779,5.3977272727272725
crowding_seed2,TMTM,13,C,72.33477011494253,917.578125,69.09768171194143,69.09768171194143,7.414772727272727
crowding_seed2,TMTM,14,A,55.72767857142857,984.375,51.42722716648689,51.44143171194143,7.954545454545454
crowding_seed2,TMTM,14,B,65.2734375,675.0,58.16018171194143,58.17438625739598,5.454545454545454
crowding_seed2,TMTM,14,C,72.49273255813954,907.03125,69.06927262103234,69.08347716648689,7.329545454545454
crowding_seed2,TMTM,15,A,56.106770833333336,1012.5,51.42722716648689,51.44143171194143,8.181818181818182
crowding_seed2,TMTM,15,B,65.48828125,675.0,58.27381807557779,58.28802262103234,5.454545454545454
crowding_seed2,TMTM,15,C,72.5537109375,900.0,69.1544998937596,69.16870443921415,7.2727272727272725
crowding_seed2,TMTM,16,A,56.53947368421053,1001.953125,51.45563625739598,51.45563625739598,8.096590909090908
crowding_seed2,TMTM,16,B,65.76171875,675.0,58.24540898466871,58.25961353012325,5.454545454545454
crowding_seed2,TMTM,16,C,72.61429961089495,903.515625,69.2113180755778,69.2113180755778,7.301136363636363
crowding_seed2,TMTM,17,A,57.24545454545454,966.796875,51.48404534830507,51.48404534830507,7.8125
crowding_seed2,TMTM,17,B,65.99598930481284,657.421875,58.07495443921416,58.07495443921416,5.3125
crowding_seed2,TMTM,17,C,72.90057915057915,910.546875,69.1829089846687,69.1829089846687,7.357954545454545
crowding_seed2,TMTM,18,A,57.84673144876325,994.921875,51.51245443921416,51.51245443921416,8.039772727272727
crowding_seed2,TMTM,18,B,66.43145161290323,653.90625,58.18859080285052,58.20279534830507,5.284090909090909
crowding_seed2,TMTM,18,C,73.125,907.03125,69.09768171194143,69.11188625739598,7.329545454545454
crowding_seed2,TMTM,19,A,58.38068181818182,1005.46875,51.56927262103234,51.58347716648689,8.125
crowding_seed2,TMTM,19,B,66.78427419354838,653.90625,58.30222716648689,58.31643171194143,5.284090909090909
crowding_seed2,TMTM,19,C,73.41403162055336,889.453125,69.06927262103234,69.06927262103234,7.1875
crowding_seed2,TMTM,20,A,58.98777173913044,970.3125,51.51245443921416,51.52665898466871,7.840909090909091
crowding_seed2,TMTM,20,B,67.30263157894737,667.96875,58.16018171194143,58.17438625739598,5.3977272727272725
crowding_seed2,TMTM,20,C,73.5251976284585,889.453125,69.06927262103234,69.06927262103234,7.1875
crowding_seed2,ST-MTM,0,A,47.73125,1054.6875,22.78921065282728,22.78921065282728,12.65625
crowding_seed2,ST-MTM,0,B,60.564320388349515,724.21875,58.228342098600365,58.228342098600365,8.690624999999997
crowding_seed2,ST-MTM,0,C,70.36111111111111,949.21875,97.63912874803299,97.63912874803299,11.390625
crowding_seed2,ST-MTM,1,A,48.50431034482759,1019.53125,22.9372523383789,22.9372523383789,12.394092689295043
crowding_seed2,ST-MTM,1,B,60.76829268292683,720.703125,58.187157568878185,58.187157568878185,8.76134138381201
crowding_seed2,ST-MTM,1,C,70.41974169741698,952.734375,97.53227159220357,97.53227159220357,11.582065926892938
crowding_seed2,ST-MTM,2,A,48.75,1030.078125,22.999116485853843,22.999116485853843,12.473455786736018
crowding_seed2,ST-MTM,2,B,61.130514705882355,717.1875,58.2128492188644,58.2128492188644,8.684590377113139
crowding_seed2,ST-MTM,2,C,70.4779411764706,956.25,97.44471579474242,97.44471579474242,11.579453836150833
crowding_seed2,ST-MTM,3,A,49.4125,1054.6875,23.041199885829894,23.041199885829894,12.688953488372093
crowding_seed2,ST-MTM,3,B,61.39705882352941,717.1875,58.22749827337668,58.22749827337668,8.628488372093017
crowding_seed2,ST-MTM,3,C,70.66666666666667,949.21875,97.3879833402541,97.3879833402541,11.420058139534888
crowding_seed2,ST-MTM,4,A,50.05546075085324,1030.078125,23.061876655077068,23.061876655077068,12.621167763157892
crowding_seed2,ST-MTM,4,B,61.69597989949749,699.609375,58.16206840433446,58.16206840433446,8.572055921052637
crowding_seed2,ST-MTM,4,C,70.87919776119404,942.1875,97.43273644004913,97.43273644004913,11.54427631578946
crowding_seed2,ST-MTM,5,A,50.605736301369866,1026.5625,23.24846445714818,23.24846445714818,12.644642857142856
crowding_seed2,ST-MTM,5,B,62.09390862944162,692.578125,58.10586654364372,58.10586654364372,8.530803571428564
crowding_seed2,ST-MTM,5,C,71.03230337078652,938.671875,97.30235049866877,97.30235049866877,11.562053571428578
crowding_seed2,ST-MTM,6,A,50.89939024390244,1008.984375,23.228016365206997,23.228016365206997,12.561046122994654
crowding_seed2,ST-MTM,6,B,62.41206030150754,699.609375,58.23089897475773,58.23089897475773,8.709575534759352
crowding_seed2,ST-MTM,6,C,71.29293893129771,921.09375,97.19776615949596,97.19776615949596,11.466878342245991
crowding_seed2,ST-MTM,7,A,51.74744897959184,1033.59375,23.219318701271494,23.219318701271494,12.631003937007868
crowding_seed2,ST-MTM,7,B,62.771341463414636,720.703125,58.23860931463243,58.23860931463243,8.807332677165348
crowding_seed2,ST-MTM,7,C,71.49239543726236,924.609375,97.19875348355677,97.19875348355677,11.299163385826773
crowding_seed2,ST-MTM,8,A,52.422680412371136,1023.046875,23.373082637093933,23.373082637093933,12.634764588859419
crowding_seed2,ST-MTM,8,B,63.234375,703.125,58.125665552626536,58.125665552626536,8.683687002652519
crowding_seed2,ST-MTM,8,C,71.73479087452472,924.609375,97.15793330974022,97.15793330974022,11.419048408488067
crowding_seed2,ST-MTM,9,A,52.70252613240418,1008.984375,23.328690733811243,23.328690733811243,12.611627516778519
crowding_seed2,ST-MTM,9,B,63.59455958549223,678.515625,58.122703247114885,58.122703247114885,8.480989932885905
crowding_seed2,ST-MTM,9,C,71.87971698113208,931.640625,97.20528751853455,97.20528751853455,11.64488255033558
crowding_seed2,ST-MTM,10,A,53.2673487544484,987.890625,23.481318317205016,23.481318317205016,12.482004748982362
crowding_seed2,ST-MTM,10,B,63.76943005181347,678.515625,58.11782362171729,58.11782362171729,8.573049525101766
crowding_seed2,ST-MTM,10,C,72.04134980988593,924.609375,97.05753956053836,97.05753956053836,11.68244572591587
crowding_seed2,ST-MTM,11,A,54.10060975609756,1008.984375,23.584802643286906,23.584802643286906,12.561046122994654
crowding_seed2,ST-MTM,11,B,64.0576923076923,685.546875,58.05658237572129,58.05658237572129,8.53450868983957
crowding_seed2,ST-MTM,11,C,72.1875,935.15625,97.01529648045246,97.01529648045246,11.641945187165788
crowding_seed2,ST-MTM,12,A,54.43318965517241,1019.53125,23.585372123547916,23.585372123547916,12.608067729083665
crowding_seed2,ST-MTM,12,B,64.30203045685279,692.578125,58.12451282794315,58.12451282794315,8.564790836653387
crowding_seed2,ST-MTM,12,C,72.1875,935.15625,96.9467965479696,96.9467965479696,11.564641434262938
crowding_seed2,ST-MTM,13,A,54.89732142857143,984.375,23.66547858015789,23.66547858015789,12.53967168262654
crowding_seed2,ST-MTM,13,B,64.6875,667.96875,58.139428671036406,58.139428671036406,8.509062927496572
crowding_seed2,ST-MTM,13,C,72.33477011494253,917.578125,96.85177424826635,96.85177424826635,11.688765389876892
crowding_seed2,ST-MTM,14,A,55.72767857142857,984.375,23.73294539761146,23.73294539761146,12.55684931506849
crowding_seed2,ST-MTM,14,B,65.2734375,675.0,58.16028065159373,58.16028065159373,8.610410958904112
crowding_seed2,ST-MTM,14,C,72.49273255813954,907.03125,96.76345545025546,96.76345545025546,11.57023972602741
crowding_seed2,ST-MTM,15,A,56.106770833333336,1012.5,23.727222050607427,23.727222050607427,12.810326086956522
crowding_seed2,ST-MTM,15,B,65.48828125,675.0,58.17891465611715,58.17891465611715,8.540217391304353
crowding_seed2,ST-MTM,15,C,72.5537109375,900.0,96.7505447927361,96.7505447927361,11.386956521739137
crowding_seed2,ST-MTM,16,A,56.53947368421053,1001.953125,23.82715277696731,23.82715277696731,12.711427111716617
crowding_seed2,ST-MTM,16,B,65.76171875,675.0,58.15975337712413,58.15975337712413,8.56348773841961
crowding_seed2,ST-MTM,16,C,72.61429961089495,903.515625,96.66977534536923,96.66977534536923,11.46258514986377
crowding_seed2,ST-MTM,17,A,57.24545454545454,966.796875,23.842447713623088,23.842447713623088,12.486563800277395
crowding_seed2,ST-MTM,17,B,65.99598930481284,657.421875,58.083581484603194,58.083581484603194,8.490863384188629
crowding_seed2,ST-MTM,17,C,72.90057915057915,910.546875,96.73065230123439,96.73065230123439,11.760072815533988
crowding_seed2,ST-MTM,18,A,57.84673144876325,994.921875,23.871264426292903,23.871264426292903,12.743758596973862
crowding_seed2,ST-MTM,18,B,66.43145161290323,653.90625,58.095654035292846,58.095654035292846,8.375756533700141
crowding_seed2,ST-MTM,18,C,73.125,907.03125,96.6897630378749,96.6897630378749,11.617984869325994
crowding_seed2,ST-MTM,19,A,58.38068181818182,1005.46875,23.921696405218693,23.921696405218693,12.914379310344827
crowding_seed2,ST-MTM,19,B,66.78427419354838,653.90625,58.07915217284364,58.07915217284364,8.398862068965514
crowding_seed2,ST-MTM,19,C,73.41403162055336,889.453125,96.65583292139833,96.65583292139833,11.424258620689642
crowding_seed2,ST-MTM,20,A,58.98777173913044,970.3125,24.011873604417307,24.011873604417307,12.566828929068151
crowding_seed2,ST-MTM,20,B,67.30263157894737,667.96875,58.075373120380554,58.075373120380554,8.651077885952716
crowding_seed2,ST-MTM,20,C,73.5251976284585,889.453125,96.5694347746628,96.5694347746628,11.51959318497913
crowding_seed2,RA-MTM,0,A,47.73125,1054.6875,46.73125,46.731249999999996,12.65625
crowding_seed2,RA-MTM,0,B,60.564320388349515,724.21875,59.564320388349515,59.564320388349515,8.690625
crowding_seed2,RA-MTM,0,C,70.36111111111111,949.21875,71.36111111111111,71.36111111111111,11.390625
crowding_seed2,RA-MTM,1,A,48.50431034482759,1019.53125,47.50431034482759,47.50431034482758,12.234375
crowding_seed2,RA-MTM,1,B,60.76829268292683,720.703125,59.76829268292683,59.76829268292683,8.6484375
crowding_seed2,RA-MTM,1,C,70.41974169741698,952.734375,71.41974169741698,71.41974169741698,11.4328125
crowding_seed2,RA-MTM,2,A,48.75,1030.078125,47.75,47.74999999999999,12.3609375
crowding_seed2,RA-MTM,2,B,61.130514705882355,717.1875,60.130514705882355,60.130514705882355,8.606250000000001
crowding_seed2,RA-MTM,2,C,70.4779411764706,956.25,71.4779411764706,71.47794117647061,11.475
crowding_seed2,RA-MTM,3,A,49.4125,1054.6875,48.4125,48.412499999999994,12.65625
crowding_seed2,RA-MTM,3,B,61.39705882352941,717.1875,60.39705882352941,60.39705882352941,8.606250000000001
crowding_seed2,RA-MTM,3,C,70.66666666666667,949.21875,71.66666666666667,71.66666666666667,11.390625
crowding_seed2,RA-MTM,4,A,50.05546075085324,1030.078125,49.05546075085324,49.05546075085326,12.3609375
crowding_seed2,RA-MTM,4,B,61.69597989949749,699.609375,60.69597989949749,60.695979899497495,8.3953125
crowding_seed2,RA-MTM,4,C,70.87919776119404,942.1875,71.87919776119404,71.87919776119404,11.30625
crowding_seed2,RA-MTM,5,A,50.605736301369866,1026.5625,49.605736301369866,49.605736301369866,12.31875
crowding_seed2,RA-MTM,5,B,62.09390862944162,692.578125,61.09390862944162,61.09390862944162,8.3109375
crowding_seed2,RA-MTM,5,C,71.03230337078652,938.671875,72.03230337078652,72.03230337078652,11.2640625
crowding_seed2,RA-MTM,6,A,50.89939024390244,1008.984375,49.89939024390244,49.899390243902445,12.1078125
crowding_seed2,RA-MTM,6,B,62.41206030150754,699.609375,61.41206030150754,61.41206030150754,8.3953125
crowding_seed2,RA-MTM,6,C,71.29293893129771,921.09375,72.29293893129771,72.2929389312977,11.053125
crowding_seed2,RA-MTM,7,A,51.74744897959184,1033.59375,50.74744897959184,50.74650459650323,12.403125000000001
crowding_seed2,RA-MTM,7,B,62.771341463414636,720.703125,61.771341463414636,61.77228584650323,8.6484375
crowding_seed2,RA-MTM,7,C,71.49239543726236,924.609375,72.49239543726236,72.49239543726236,11.0953125
crowding_seed2,RA-MTM,8,A,52.422680412371136,1023.046875,51.422680412371136,51.40001208118558,12.2765625
crowding_seed2,RA-MTM,8,B,63.234375,703.125,62.234375,62.25704333118558,8.4375
crowding_seed2,RA-MTM,8,C,71.73479087452472,924.609375,72.73479087452472,72.73479087452473,11.0953125
crowding_seed2,RA-MTM,9,A,52.70252613240418,1008.984375,51.70252613240418,51.70252613240418,12.1078125
crowding_seed2,RA-MTM,9,B,63.59455958549223,678.515625,62.59455958549223,62.59455958549222,8.1421875
crowding_seed2,RA-MTM,9,C,71.87971698113208,931.640625,72.87971698113208,72.87971698113208,11.1796875
crowding_seed2,RA-MTM,10,A,53.2673487544484,987.890625,52.2673487544484,52.267348754448406,11.8546875
crowding_seed2,RA-MTM,10,B,63.76943005181347,678.515625,62.76943005181347,62.76943005181348,8.1421875
crowding_seed2,RA-MTM,10,C,72.04134980988593,924.609375,73.04134980988593,73.04134980988593,11.0953125
crowding_seed2,RA-MTM,11,A,54.10060975609756,1008.984375,53.10060975609756,52.595736104596625,12.1078125
crowding_seed2,RA-MTM,11,B,64.0576923076923,685.546875,63.05769230769231,63.26292360459663,8.2265625
crowding_seed2,RA-MTM,11,C,72.1875,935.15625,73.1875,73.48714235459663,11.221875
crowding_seed2,RA-MTM,12,A,54.43318965517241,1019.53125,53.43318965517241,52.703667120675064,12.234375
crowding_seed2,RA-MTM,12,B,64.30203045685279,692.578125,63.30203045685279,63.47632337067507,8.3109375
crowding_seed2,RA-MTM,12,C,72.1875,935.15625,73.1875,73.74272962067506,11.221875
crowding_seed2,RA-MTM,13,A,54.89732142857143,984.375,53.89732142857143,53.35939509783799,11.8125
crowding_seed2,RA-MTM,13,B,64.6875,667.96875,63.6875,63.77345759783799,8.015625
crowding_seed2,RA-MTM,13,C,72.33477011494253,917.578125,73.33477011494253,73.78673884783798,11.0109375
crowding_seed2,RA-MTM,14,A,55.72767857142857,984.375,54.72767857142857,53.86305370985603,11.8125
crowding_seed2,RA-MTM,14,B,65.2734375,675.0,64.2734375,64.31930370985603,8.1
crowding_seed2,RA-MTM,14,C,72.49273255813954,907.03125,73.49273255813954,74.31149120985603,10.884375
crowding_seed2,RA-MTM,15,A,56.106770833333336,1012.5,55.106770833333336,53.98292100694445,12.15
crowding_seed2,RA-MTM,15,B,65.48828125,675.0,64.48828125,64.60792100694445,8.1
crowding_seed2,RA-MTM,15,C,72.5537109375,900.0,73.5537109375,74.55792100694445,10.8
crowding_seed2,RA-MTM,16,A,56.53947368421053,1001.953125,55.53947368421053,54.27365359836848,12.0234375
crowding_seed2,RA-MTM,16,B,65.76171875,675.0,64.76171875,64.83537234836848,8.1
crowding_seed2,RA-MTM,16,C,72.61429961089495,903.515625,73.61429961089495,74.80646609836849,10.8421875
crowding_seed2,RA-MTM,17,A,57.24545454545454,966.796875,56.24545454545454,54.91452850028217,11.6015625
crowding_seed2,RA-MTM,17,B,65.99598930481284,657.421875,64.99598930481284,65.15984100028217,7.8890625000000005
crowding_seed2,RA-MTM,17,C,72.90057915057915,910.546875,73.90057915057915,75.06765350028216,10.926562500000001
crowding_seed2,RA-MTM,18,A,57.84673144876325,994.921875,56.84673144876325,55.250540187222164,11.9390625
crowding_seed2,RA-MTM,18,B,66.43145161290323,653.90625,65.43145161290323,65.64350893722217,7.846875
crowding_seed2,RA-MTM,18,C,73.125,907.03125,74.125,75.50913393722216,10.884375
