t,kind,order,SNS,TW1,TW3,sse,passes_guard
20,tmtm,"(np.int64(3), np.int64(5), np.int64(1), np.int64(2), np.int64(4), np.int64(0))",0.22983710440959226,0.5833333333333333,,43423.90300707122,False
20,tmtm,"(np.int64(0), np.int64(2), np.int64(4), np.int64(1), np.int64(5), np.int64(3))",0.18216534029445416,0.625,,42481.927479582155,False
20,tmtm,"(np.int64(1), np.int64(5), np.int64(3), np.int64(0), np.int64(2), np.int64(4))",0.23928446235732767,0.75,,43286.922136969086,False
20,tmtm,"(np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(3), np.int64(1))",0.19966988904536492,0.875,,42965.18585684804,False
20,tmtm,"(np.int64(5), np.int64(3), np.int64(1), np.int64(0), np.int64(2), np.int64(4))",0.19539364687690197,0.9583333333333334,,42590.574108105626,False
20,tmtm,"(np.int64(2), np.int64(4), np.int64(0), np.int64(1), np.int64(5), np.int64(3))",0.1976053343418531,0.625,,42472.35165784266,False
20,tmtm,"(np.int64(1), np.int64(5), np.int64(3), np.int64(2), np.int64(4), np.int64(0))",0.2770010083317087,0.45833333333333337,,44134.102940617406,False
20,tmtm,"(np.int64(2), np.int64(4), np.int64(0), np.int64(5), np.int64(3), np.int64(1))",0.21389573481987156,0.7083333333333333,,42953.29050848133,False
20,tmtm,"(np.int64(5), np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(0))",0.231275797201254,0.5833333333333333,,43435.43538512672,False
20,tmtm,"(np.int64(0), np.int64(4), np.int64(2), np.int64(1), np.int64(3), np.int64(5))",0.2173126189576274,0.7916666666666666,,42638.09683013294,False
20,tmtm,"(np.int64(1), np.int64(3), np.int64(5), np.int64(0), np.int64(4), np.int64(2))",0.20886506209227107,0.75,,43600.99705722368,False
20,tmtm,"(np.int64(0), np.int64(4), np.int64(2), np.int64(3), np.int64(5), np.int64(1))",0.2594896998325663,0.7083333333333333,,43332.125332369185,False
20,tmtm,"(np.int64(3), np.int64(5), np.int64(1), np.int64(0), np.int64(4), np.int64(2))",0.19085378749448642,0.9583333333333334,,43115.41915333057,False
20,tmtm,"(np.int64(4), np.int64(2), np.int64(0), np.int64(1), np.int64(3), np.int64(5))",0.19356273594660114,0.875,,42088.997736878075,False
20,tmtm,"(np.int64(1), np.int64(3), np.int64(5), np.int64(4), np.int64(2), np.int64(0))",0.20410406358480987,0.875,,43908.65458935663,False
20,tmtm,"(np.int64(4), np.int64(2), np.int64(0), np.int64(3), np.int64(5), np.int64(1))",0.23407297844691227,0.7916666666666666,,42780.706712487096,False
20,tmtm,"(np.int64(3), np.int64(5), np.int64(1), np.int64(4), np.int64(2), np.int64(0))",0.1851347989443666,0.75,,43420.757158836306,False
20,tmtm,"(np.int64(0), np.int64(4), np.int64(2), np.int64(1), np.int64(5), np.int64(3))",0.21594933776186492,0.7083333333333333,,42626.56445207743,False
20,tmtm,"(np.int64(1), np.int64(5), np.int64(3), np.int64(0), np.int64(4), np.int64(2))",0.23794783973273295,0.75,,43825.619086876766,False
20,tmtm,"(np.int64(0), np.int64(4), np.int64(2), np.int64(5), np.int64(3), np.int64(1))",0.2326201016214165,0.7916666666666666,,43107.5033027161,False
20,tmtm,"(np.int64(5), np.int64(3), np.int64(1), np.int64(0), np.int64(4), np.int64(2))",0.19232845878492372,0.9583333333333334,,43126.951531386076,False
20,tmtm,"(np.int64(4), np.int64(2), np.int64(0), np.int64(1), np.int64(5), np.int64(3))",0.19222022372797498,0.7916666666666666,,42077.46535882256,False
20,tmtm,"(np.int64(1), np.int64(5), np.int64(3), np.int64(4), np.int64(2), np.int64(0))",0.23425532409380254,0.7916666666666666,,44133.2766190097,False
20,tmtm,"(np.int64(4), np.int64(2), np.int64(0), np.int64(5), np.int64(3), np.int64(1))",0.2075919091845622,0.875,,42556.084682834015,False
20,tmtm,"(np.int64(5), np.int64(3), np.int64(1), np.int64(4), np.int64(2), np.int64(0))",0.1866636444132759,0.875,,43432.2895368918,False
20,free,"(0, 2, 4, 1, 3, 5)",0.1823191214931156,0.5833333333333333,,10002.765990900623,False
20,free,"(0, 2, 4, 1, 5, 3)",0.18114407245168093,0.5833333333333333,,9938.298037714774,False
20,free,"(0, 2, 4, 3, 5, 1)",0.21602450112252786,0.75,,11851.979733849743,False
20,free,"(0, 2, 4, 5, 3, 1)",0.19313746955292513,0.7916666666666666,,10596.304414979055,False
20,free,"(0, 4, 2, 1, 3, 5)",0.21082943076981114,0.7916666666666666,,11566.95711735774,False
20,free,"(0, 4, 2, 1, 5, 3)",0.20965438172837642,0.7083333333333333,,11502.489164171891,False
20,free,"(0, 4, 2, 3, 5, 1)",0.24453481039922334,0.7083333333333333,,13416.170860306856,False
20,free,"(0, 4, 2, 5, 3, 1)",0.22164777882962064,0.75,,12160.495541436172,False
20,free,"(1, 3, 5, 0, 2, 4)",0.2020311044834121,0.7083333333333333,,11084.245275430829,False
20,free,"(1, 3, 5, 0, 4, 2)",0.20208226359523268,0.7083333333333333,,11087.052071666205,False
20,free,"(1, 3, 5, 2, 4, 0)",0.2216477788296205,0.75,,12160.49554143617,False
20,free,"(1, 3, 5, 4, 2, 0)",0.19313746955292505,0.7916666666666666,,10596.304414979057,False
20,free,"(1, 5, 3, 0, 2, 4)",0.2249181360530149,0.7916666666666666,,12339.920594301511,False
20,free,"(1, 5, 3, 0, 4, 2)",0.22496929516483544,0.7083333333333333,,12342.72739053689,False
20,free,"(1, 5, 3, 2, 4, 0)",0.24453481039922334,0.7083333333333333,,13416.17086030686,False
20,free,"(1, 5, 3, 4, 2, 0)",0.21602450112252786,0.75,,11851.979733849743,False
20,free,"(2, 4, 0, 1, 3, 5)",0.19126391553542324,0.9583333333333334,,10493.51364758777,True
20,free,"(2, 4, 0, 1, 5, 3)",0.1900888664939885,0.9583333333333334,,10429.04569440192,True
20,free,"(2, 4, 0, 3, 5, 1)",0.2249692951648355,0.7083333333333333,,12342.727390536887,False
20,free,"(2, 4, 0, 5, 3, 1)",0.2020822635952327,0.7083333333333333,,11087.052071666201,False
20,free,"(3, 5, 1, 0, 2, 4)",0.19003770738216796,0.9583333333333334,,10426.238898166548,True
20,free,"(3, 5, 1, 0, 4, 2)",0.19008886649398857,0.9583333333333334,,10429.04569440192,True
20,free,"(3, 5, 1, 2, 4, 0)",0.20965438172837642,0.7083333333333333,,11502.489164171891,False
20,free,"(3, 5, 1, 4, 2, 0)",0.18114407245168093,0.5833333333333333,,9938.298037714778,False
20,free,"(4, 2, 0, 1, 3, 5)",0.1912127564236027,0.9583333333333334,,10490.706851352395,True
20,free,"(4, 2, 0, 1, 5, 3)",0.190037707382168,0.9583333333333334,,10426.238898166548,True
20,free,"(4, 2, 0, 3, 5, 1)",0.2249181360530149,0.7916666666666666,,12339.920594301513,False
20,free,"(4, 2, 0, 5, 3, 1)",0.20203110448341216,0.7083333333333333,,11084.245275430829,False
20,free,"(5, 3, 1, 0, 2, 4)",0.19121275642360266,0.9583333333333334,,10490.706851352395,True
20,free,"(5, 3, 1, 0, 4, 2)",0.19126391553542324,0.9583333333333334,,10493.51364758777,True
20,free,"(5, 3, 1, 2, 4, 0)",0.21082943076981106,0.7916666666666666,,11566.957117357739,False
20,free,"(5, 3, 1, 4, 2, 0)",0.18231912149311558,0.5833333333333333,,10002.765990900623,False
20,same_history,"(0, 2, 4, 1, 3, 5)",0.19270071439863687,0.875,,15729.615004421914,False
20,same_history,"(0, 2, 4, 1, 5, 3)",0.1930803945866463,0.7916666666666666,,15615.911257239142,False
20,same_history,"(0, 2, 4, 3, 5, 1)",0.2370513820436659,0.7916666666666666,,17037.146278569016,False
20,same_history,"(0, 2, 4, 5, 3, 1)",0.2157499268034978,0.7916666666666666,,15779.88410565489,False
20,same_history,"(0, 4, 2, 1, 3, 5)",0.23871851171828098,0.5833333333333333,,16799.342762540113,False
20,same_history,"(0, 4, 2, 1, 5, 3)",0.23847581279551075,0.5416666666666667,,16685.638886351444,False
20,same_history,"(0, 4, 2, 3, 5, 1)",0.2787950380203307,0.625,,18106.875048875278,False
20,same_history,"(0, 4, 2, 5, 3, 1)",0.2566317068055057,0.41666666666666663,,16849.612021740708,False
20,same_history,"(1, 3, 5, 0, 2, 4)",0.2112656270400444,0.8333333333333334,,11594.15509272438,False
20,same_history,"(1, 3, 5, 0, 4, 2)",0.21116332757925155,0.75,,11622.260222413648,False
20,same_history,"(1, 3, 5, 2, 4, 0)",0.23470094788459114,0.75,,12992.477310378956,False
20,same_history,"(1, 3, 5, 4, 2, 0)",0.20383401304002613,0.7916666666666666,,11333.556179651167,False
20,same_history,"(1, 5, 3, 0, 2, 4)",0.23234844517544725,0.7916666666666666,,12747.78851992023,False
20,same_history,"(1, 5, 3, 0, 4, 2)",0.23245564508316388,0.7083333333333333,,12775.893769693994,False
20,same_history,"(1, 5, 3, 2, 4, 0)",0.2562281129150938,0.7083333333333333,,14146.11119155319,False
20,same_history,"(1, 5, 3, 4, 2, 0)",0.22542416634872744,0.75,,12487.189646665514,False
20,same_history,"(2, 4, 0, 1, 3, 5)",0.21014255040247443,0.9583333333333334,,15109.7766506576,False
20,same_history,"(2, 4, 0, 1, 5, 3)",0.2097754265651111,0.9583333333333334,,14996.072326035144,False
20,same_history,"(2, 4, 0, 3, 5, 1)",0.24937604006721123,0.75,,16417.308749648913,False
20,same_history,"(2, 4, 0, 5, 3, 1)",0.22708232402932554,0.5416666666666667,,15160.045661334994,False
20,same_history,"(3, 5, 1, 0, 2, 4)",0.19126622337509352,0.9583333333333334,,10494.755753093674,True
20,same_history,"(3, 5, 1, 0, 4, 2)",0.19162988283193821,0.8333333333333334,,10522.861031078928,False
20,same_history,"(3, 5, 1, 2, 4, 0)",0.21575719881850844,0.7083333333333333,,11893.077925681402,False
20,same_history,"(3, 5, 1, 4, 2, 0)",0.18506980668656683,0.5833333333333333,,10234.15687582338,False
20,same_history,"(4, 2, 0, 1, 3, 5)",0.24554573440753602,0.9166666666666666,,15085.712179278436,False
20,same_history,"(4, 2, 0, 1, 5, 3)",0.2443409562747034,0.9166666666666666,,14972.008251272255,False
20,same_history,"(4, 2, 0, 3, 5, 1)",0.27817629335458566,0.7083333333333333,,16393.244106893348,False
20,same_history,"(4, 2, 0, 5, 3, 1)",0.25510486181433945,0.5,,15135.98132764373,False
20,same_history,"(5, 3, 1, 0, 2, 4)",0.19143083121142848,0.9166666666666666,,10504.830200970315,True
20,same_history,"(5, 3, 1, 0, 4, 2)",0.19185778551430305,0.7916666666666666,,10532.935485762186,False
20,same_history,"(5, 3, 1, 2, 4, 0)",0.216060862420532,0.7916666666666666,,11903.152380928717,False
20,same_history,"(5, 3, 1, 4, 2, 0)",0.18539753304362439,0.5833333333333333,,10244.23141789528,False
21,tmtm,"(np.int64(1), np.int64(4), np.int64(0), np.int64(2), np.int64(3))",0.21951555005962928,0.7333333333333334,,28457.083824072888,False
21,tmtm,"(np.int64(0), np.int64(2), np.int64(3), np.int64(1), np.int64(4))",0.2110236694307702,0.4,,30431.704166754258,False
21,tmtm,"(np.int64(4), np.int64(1), np.int64(0), np.int64(2), np.int64(3))",0.19217997729387848,0.8,,28977.103778591216,False
21,tmtm,"(np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(1))",0.23324699056189854,0.7333333333333334,,29883.849892709295,False
21,tmtm,"(np.int64(1), np.int64(4), np.int64(3), np.int64(0), np.int64(2))",0.2476491702946946,0.6,,29241.487032010627,False
21,tmtm,"(np.int64(3), np.int64(0), np.int64(2), np.int64(1), np.int64(4))",0.26454646753577515,0.5333333333333333,,30459.225433526415,False
21,tmtm,"(np.int64(4), np.int64(1), np.int64(3), np.int64(0), np.int64(2))",0.21998545016898255,0.4666666666666667,,29770.785093037837,False
21,tmtm,"(np.int64(3), np.int64(0), np.int64(2), np.int64(4), np.int64(1))",0.28696089110015477,0.6,,29920.64926599033,False
21,tmtm,"(np.int64(1), np.int64(4), np.int64(2), np.int64(0), np.int64(3))",0.2627529854580182,0.6666666666666667,,28937.160660245558,False
21,tmtm,"(np.int64(2), np.int64(0), np.int64(3), np.int64(1), np.int64(4))",0.20676581360980123,0.4666666666666667,,30164.552698504292,False
21,tmtm,"(np.int64(4), np.int64(1), np.int64(2), np.int64(0), np.int64(3))",0.24072281818433475,0.6,,29461.819668018325,False
21,tmtm,"(np.int64(2), np.int64(0), np.int64(3), np.int64(4), np.int64(1))",0.2298604582734493,0.8666666666666667,,29621.337477713765,False
21,tmtm,"(np.int64(1), np.int64(4), np.int64(3), np.int64(2), np.int64(0))",0.25574269562589275,0.7333333333333334,,29663.530624911193,False
21,tmtm,"(np.int64(3), np.int64(2), np.int64(0), np.int64(1), np.int64(4))",0.21261004509556003,0.8,,30134.04072200434,False
21,tmtm,"(np.int64(4), np.int64(1), np.int64(3), np.int64(2), np.int64(0))",0.22507638814401068,0.6,,30197.467739192838,False
21,tmtm,"(np.int64(3), np.int64(2), np.int64(0), np.int64(4), np.int64(1))",0.24468435279643844,0.7333333333333334,,29600.10360772269,False
21,free,"(0, 2, 3, 1, 4)",0.20267234837114134,0.4666666666666667,,7615.683320095242,False
21,free,"(0, 2, 3, 4, 1)",0.2225100063916172,0.8,,8361.109731297787,False
21,free,"(1, 4, 0, 2, 3)",0.20581774755333573,0.5333333333333333,,7733.87588202783,False
21,free,"(1, 4, 2, 0, 3)",0.2564343803934739,0.6666666666666667,,9635.863250004239,False
21,free,"(1, 4, 3, 0, 2)",0.2232615800534656,0.8,,8389.351112257562,False
21,free,"(1, 4, 3, 2, 0)",0.22251000639161725,0.8,,8361.109731297787,False
21,free,"(2, 0, 3, 1, 4)",0.20342392203298967,0.4666666666666667,,7643.924701055016,False
21,free,"(2, 0, 3, 4, 1)",0.2232615800534656,0.8,,8389.351112257562,False
21,free,"(3, 0, 2, 1, 4)",0.23659672237299798,0.6666666666666667,,8890.436838801694,False
21,free,"(3, 0, 2, 4, 1)",0.2564343803934738,0.6666666666666667,,9635.863250004239,False
21,free,"(3, 2, 0, 1, 4)",0.18598008953285985,0.8,,6988.449470825286,True
21,free,"(3, 2, 0, 4, 1)",0.20581774755333576,0.5333333333333333,,7733.87588202783,False
21,free,"(4, 1, 0, 2, 3)",0.18598008953285988,0.8,,6988.449470825286,True
21,free,"(4, 1, 2, 0, 3)",0.23659672237299803,0.6666666666666667,,8890.436838801696,False
21,free,"(4, 1, 3, 0, 2)",0.20342392203298967,0.4666666666666667,,7643.924701055017,False
21,free,"(4, 1, 3, 2, 0)",0.20267234837114131,0.4666666666666667,,7615.6833200952415,False
21,same_history,"(0, 2, 3, 1, 4)",0.2475830149047693,0.4666666666666667,,12400.744980311953,False
21,same_history,"(0, 2, 3, 4, 1)",0.27334739845855854,0.8666666666666667,,12812.612824297501,False
21,same_history,"(1, 4, 0, 2, 3)",0.21240457553734732,0.6666666666666667,,8017.3063984069295,False
21,same_history,"(1, 4, 2, 0, 3)",0.26580143078281565,0.6666666666666667,,10021.777765090794,False
21,same_history,"(1, 4, 3, 0, 2)",0.24645034790853765,0.6,,9384.752627224194,False
21,same_history,"(1, 4, 3, 2, 0)",0.2505366301776736,0.7333333333333334,,9584.493739454316,False
21,same_history,"(2, 0, 3, 1, 4)",0.2415491113969847,0.4666666666666667,,12653.960855591107,False
21,same_history,"(2, 0, 3, 4, 1)",0.2693055401653241,0.8666666666666667,,13065.828468639587,False
21,same_history,"(3, 0, 2, 1, 4)",0.24714242449153456,0.6,,14354.490833490505,False
21,same_history,"(3, 0, 2, 4, 1)",0.2822566202337435,0.6,,14768.273795961964,False
21,same_history,"(3, 2, 0, 1, 4)",0.18675437024576008,0.8,,12780.27099915783,False
21,same_history,"(3, 2, 0, 4, 1)",0.22342583312825726,0.4,,13194.054735769534,False
21,same_history,"(4, 1, 0, 2, 3)",0.18624138472423088,0.8,,7019.630874019003,True
21,same_history,"(4, 1, 2, 0, 3)",0.239637229509672,0.6666666666666667,,9024.102388630028,False
21,same_history,"(4, 1, 3, 0, 2)",0.22077754576652076,0.6,,8387.077536597017,False
21,same_history,"(4, 1, 3, 2, 0)",0.22507557350165527,0.7333333333333334,,8586.818885445979,False
22,tmtm,"(np.int64(1), np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5))",0.10790691297521685,0.8333333333333334,,48651.32407142936,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(1), np.int64(0), np.int64(2), np.int64(3))",0.2704687646069551,0.875,,51118.186552804014,False
22,tmtm,"(np.int64(0), np.int64(2), np.int64(3), np.int64(1), np.int64(4), np.int64(5))",0.21562618007477016,0.625,,49927.78863157446,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(0), np.int64(2), np.int64(3), np.int64(1))",0.31918721815873896,0.625,,50911.74171793357,False
22,tmtm,"(np.int64(1), np.int64(3), np.int64(0), np.int64(2), np.int64(4), np.int64(5))",0.2951008569564714,0.625,,50473.18127506612,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(1), np.int64(3), np.int64(0), np.int64(2))",0.22112258270746105,0.625,,51891.91479026457,False
22,tmtm,"(np.int64(3), np.int64(0), np.int64(2), np.int64(1), np.int64(4), np.int64(5))",0.2969054455605427,0.75,,50415.882879321,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(3), np.int64(0), np.int64(2), np.int64(1))",0.18252720430364225,0.7083333333333333,,50351.7069995039,False
22,tmtm,"(np.int64(1), np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(4))",0.09915122873919789,0.8333333333333334,,48574.35331147556,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(1), np.int64(0), np.int64(2), np.int64(3))",0.27902351652269686,0.875,,51195.1573127578,False
22,tmtm,"(np.int64(0), np.int64(2), np.int64(3), np.int64(1), np.int64(5), np.int64(4))",0.20721592693439772,0.625,,49850.81787162067,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(0), np.int64(2), np.int64(3), np.int64(1))",0.32697930619384197,0.625,,50988.71247788735,False
22,tmtm,"(np.int64(1), np.int64(3), np.int64(0), np.int64(2), np.int64(5), np.int64(4))",0.28726535736618625,0.625,,50396.21051511233,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(1), np.int64(3), np.int64(0), np.int64(2))",0.2309722446121044,0.625,,51968.88555021836,False
22,tmtm,"(np.int64(3), np.int64(0), np.int64(2), np.int64(1), np.int64(5), np.int64(4))",0.2891299889247769,0.75,,50338.91211936721,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(3), np.int64(0), np.int64(2), np.int64(1))",0.1915843836837342,0.7083333333333333,,50428.67775945768,False
22,tmtm,"(np.int64(1), np.int64(2), np.int64(0), np.int64(3), np.int64(4), np.int64(5))",0.16117726817956296,0.7083333333333333,,49316.297401289565,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(1), np.int64(2), np.int64(0), np.int64(3))",0.29605014551930825,0.7083333333333333,,51045.238730515106,False
22,tmtm,"(np.int64(2), np.int64(0), np.int64(3), np.int64(1), np.int64(4), np.int64(5))",0.22153849780442075,0.625,,50363.4702277837,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(2), np.int64(0), np.int64(3), np.int64(1))",0.29934275200640703,0.625,,50609.50216199368,False
22,tmtm,"(np.int64(1), np.int64(3), np.int64(2), np.int64(0), np.int64(4), np.int64(5))",0.31043823454925734,0.625,,50618.88689763367,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(1), np.int64(3), np.int64(2), np.int64(0))",0.22019944885890586,0.5416666666666667,,51299.69926068298,False
22,tmtm,"(np.int64(3), np.int64(2), np.int64(0), np.int64(1), np.int64(4), np.int64(5))",0.2707724812068981,0.7916666666666666,,50332.29676823758,False
22,tmtm,"(np.int64(4), np.int64(5), np.int64(3), np.int64(2), np.int64(0), np.int64(1))",0.12537961395581743,0.75,,49530.19973627135,False
22,tmtm,"(np.int64(1), np.int64(2), np.int64(0), np.int64(3), np.int64(5), np.int64(4))",0.15256196505778274,0.7083333333333333,,49239.326641335785,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(1), np.int64(2), np.int64(0), np.int64(3))",0.3042269780407032,0.7083333333333333,,51122.2094904689,False
22,tmtm,"(np.int64(2), np.int64(0), np.int64(3), np.int64(1), np.int64(5), np.int64(4))",0.2128907978722148,0.625,,50286.49946782991,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(2), np.int64(0), np.int64(3), np.int64(1))",0.3071744998276572,0.625,,50686.47292194746,False
22,tmtm,"(np.int64(1), np.int64(3), np.int64(2), np.int64(0), np.int64(5), np.int64(4))",0.3026923762942982,0.625,,50541.91613767988,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(1), np.int64(3), np.int64(2), np.int64(0))",0.22954134189159275,0.5416666666666667,,51376.67002063677,False
22,tmtm,"(np.int64(3), np.int64(2), np.int64(0), np.int64(1), np.int64(5), np.int64(4))",0.2627381924714537,0.7916666666666666,,50255.32600828377,False
22,tmtm,"(np.int64(5), np.int64(4), np.int64(3), np.int64(2), np.int64(0), np.int64(1))",0.13449666734567314,0.75,,49607.17049622513,False
22,free,"(0, 2, 3, 1, 4, 5)",0.20840672465644938,0.625,,13187.891213948129,False
22,free,"(0, 2, 3, 1, 5, 4)",0.20232492442165498,0.625,,12803.037414179194,False
22,free,"(1, 0, 2, 3, 4, 5)",0.07779464662112279,0.9166666666666666,,4922.813015549955,False
22,free,"(1, 0, 2, 3, 5, 4)",0.07171284638632838,0.9583333333333334,,4537.959215781021,True
22,free,"(1, 2, 0, 3, 4, 5)",0.10790124560730571,0.8333333333333334,,6827.946129206681,False
22,free,"(1, 2, 0, 3, 5, 4)",0.10181944537251132,0.875,,6443.092329437745,False
22,free,"(1, 3, 0, 2, 4, 5)",0.2809874594468818,0.625,,17780.770048460447,False
22,free,"(1, 3, 0, 2, 5, 4)",0.27490565921208726,0.625,,17395.91624869151,False
22,free,"(1, 3, 2, 0, 4, 5)",0.29056528540036647,0.625,,18386.85090765011,False
