t,order,kkt,relaxed_kkt,raw_sse,relaxed_sns_bound
32,"(5, 4, 2, 1, 3, 0)",7.624236339267108e-16,6.451276902456783e-16,19924.812380675347,0.18982187263215594
32,"(5, 4, 3, 1, 2, 0)",2.6306928173196915e-16,3.5188783104309725e-16,13561.785442535354,0.12920171159496777
32,"(5, 4, 3, 2, 1, 0)",8.797195776077431e-16,4.1053580288361347e-16,10401.67931884542,0.09909586269326173
33,"(0, 1, 2, 3, 4, 5)",8.210716057672269e-16,7.037756620861945e-16,10750.545009851094,0.100914228318973
33,"(0, 1, 2, 3, 5, 4)",3.5188783104309725e-16,4.691837747241297e-16,7737.136467280928,0.07262768122721017
33,"(0, 2, 1, 3, 4, 5)",9.383675494482594e-16,3.69367695077691e-16,15239.727187648821,0.14305344567504538
33,"(0, 2, 1, 3, 5, 4)",2.3783852171720934e-16,6.744516761659365e-16,12226.318645078656,0.11476689858328254
33,"(0, 3, 1, 2, 4, 5)",1.8137619603909266e-16,1.1729594368103243e-15,22178.69133716521,0.20818896400419365
33,"(0, 3, 1, 2, 5, 4)",7.624236339267108e-16,1.2902553804913566e-15,19165.28279459505,0.17990241691243075
33,"(0, 3, 2, 1, 4, 5)",3.5188783104309725e-16,4.691837747241297e-16,23558.647138895885,0.22114252757252442
33,"(0, 3, 2, 1, 5, 4)",2.3459188736206485e-16,5.278317465646459e-16,20545.238596325726,0.19285598048076155
33,"(0, 4, 5, 1, 2, 3)",4.691837747241297e-16,5.57155732484904e-16,20844.633866308042,0.1956663721962449
33,"(0, 4, 5, 2, 1, 3)",3.6099857854612344e-16,7.917476198469688e-16,21402.659070021014,0.20090449572985472
33,"(0, 4, 5, 3, 1, 2)",3.372816382325993e-16,7.037756620861945e-16,16694.598337094438,0.15671042786568745
33,"(0, 4, 5, 3, 2, 1)",3.372816382325993e-16,3.5188783104309725e-16,14211.612625116208,0.13340290375209932
33,"(0, 5, 4, 1, 2, 3)",7.037756620861945e-16,1.2902553804913566e-15,24628.090245959662,0.23118109630981867
33,"(0, 5, 4, 2, 1, 3)",6.451276902456783e-16,8.797195776077431e-16,25186.115449672638,0.2364192198434285
33,"(0, 5, 4, 3, 1, 2)",9.383675494482594e-16,5.864797184051621e-16,20478.054716746068,0.19222515197926124
33,"(0, 5, 4, 3, 2, 1)",7.037756620861945e-16,8.210716057672269e-16,17995.06900476783,0.16891762786567302
33,"(1, 2, 3, 4, 5, 0)",1.8180871270560023e-15,4.6883154830853025e-16,17995.069004767836,0.16891762786567313
33,"(1, 2, 3, 5, 4, 0)",9.383675494482594e-16,2.3459188736206485e-16,14211.612625116206,0.1334029037520993
33,"(2, 1, 3, 4, 5, 0)",1.7594391552154862e-15,4.3055958518130337e-16,20478.054716746065,0.19222515197926124
33,"(2, 1, 3, 5, 4, 0)",7.917476198469688e-16,7.037756620861945e-16,16694.598337094445,0.15671042786568742
33,"(3, 1, 2, 4, 5, 0)",1.2316074086508404e-15,2.3459188736206485e-16,25186.115449672634,0.2364192198434284
33,"(3, 1, 2, 5, 4, 0)",7.037756620861945e-16,4.1053580288361347e-16,21402.659070021007,0.20090449572985464
33,"(3, 2, 1, 4, 5, 0)",1.407551324172389e-15,2.3459188736206485e-16,24628.090245959662,0.23118109630981865
33,"(3, 2, 1, 5, 4, 0)",5.864797184051621e-16,8.210716057672269e-16,20844.63386630804,0.1956663721962449
33,"(4, 5, 1, 2, 3, 0)",4.691837747241297e-16,4.691837747241297e-16,20545.23859632572,0.19285598048076164
33,"(4, 5, 2, 1, 3, 0)",2.0238320983898551e-16,5.864797184051621e-16,19165.282794595052,0.17990241691243075
33,"(4, 5, 3, 1, 2, 0)",4.1053580288361347e-16,1.0556634931292917e-15,12226.318645078652,0.11476689858328254
33,"(4, 5, 3, 2, 1, 0)",1.2902553804913566e-15,4.985077606443877e-16,7737.1364672809295,0.07262768122721018
33,"(5, 4, 1, 2, 3, 0)",4.691837747241297e-16,4.3784884857306527e-16,23558.647138895885,0.22114252757252442
33,"(5, 4, 2, 1, 3, 0)",4.691837747241297e-16,3.5188783104309725e-16,22178.691337165215,0.20818896400419362
33,"(5, 4, 3, 1, 2, 0)",2.702508455577506e-16,9.383675494482594e-16,15239.72718764882,0.1430534456750454
33,"(5, 4, 3, 2, 1, 0)",5.864797184051621e-16,7.037756620861945e-16,10750.545009851097,0.10091422831897304
34,"(0, 1, 2, 3, 4, 6, 5)",1.9429804863404646e-15,1.4642751491261471e-15,16031.481897538664,0.10421679822483387
34,"(0, 1, 2, 3, 5, 4, 6)",1.5769116990589277e-15,7.321375745630736e-16,11457.179481419022,0.07448040375351014
34,"(0, 1, 2, 3, 5, 6, 4)",9.010923994622443e-16,5.631827496639028e-16,10357.406872346215,0.0673310431195394
34,"(0, 1, 2, 3, 6, 4, 5)",1.2671611867437812e-15,1.5205934240925375e-15,16061.646031881417,0.10441289818662264
34,"(0, 1, 2, 4, 6, 5, 3)",2.08377617375644e-15,1.006139653185907e-15,22562.69682594391,0.1466747354433702
34,"(0, 1, 2, 5, 4, 6, 3)",1.0700472243614153e-15,2.252730998655611e-16,22404.199720159122,0.14564438338754707
34,"(0, 1, 2, 5, 6, 4, 3)",1.407956874159757e-15,2.646958923420343e-15,22300.34796159352,0.14496926776061445
34,"(0, 1, 2, 6, 4, 5, 3)",1.4642751491261471e-15,1.0586593932458607e-15,23590.640901543047,0.15335715583407958
34,"(0, 2, 1, 3, 4, 6, 5)",1.605070836542123e-15,2.844072885802709e-15,20919.52997163914,0.13599246600401643
34,"(0, 2, 1, 3, 5, 4, 6)",1.3516385991933667e-15,3.9422792476473193e-16,16345.227555519501,0.10625607153269268
34,"(0, 2, 1, 3, 5, 6, 4)",9.010923994622443e-16,1.2390020492605861e-15,15245.454946446693,0.09910671089872199
34,"(0, 2, 1, 3, 6, 4, 5)",1.830343936407684e-15,1.5487525615757326e-15,20949.69410598189,0.13618856596580522
34,"(0, 2, 1, 4, 6, 5, 3)",6.758192995966834e-16,1.1263654993278055e-15,27450.744900044396,0.1784504032225527
34,"(0, 2, 1, 5, 4, 6, 3)",1.013728949395025e-15,7.884558495294639e-16,27292.247794259594,0.1774200511667296
34,"(0, 2, 1, 5, 6, 4, 3)",1.3516385991933667e-15,1.4642751491261471e-15,27188.396035693997,0.17674493553979695
34,"(0, 2, 1, 6, 4, 5, 3)",1.3516385991933667e-15,5.555790966246251e-16,28478.688975643527,0.1851328236132621
34,"(0, 3, 4, 6, 5, 1, 2)",1.4642751491261471e-15,8.447741244958541e-16,35223.41195961791,0.22897903715345153
34,"(0, 3, 4, 6, 5, 2, 1)",1.6895482489917083e-15,1.2390020492605861e-15,32234.136557891936,0.20954646903901183
34,"(0, 3, 5, 4, 6, 1, 2)",5.631827496639028e-16,1.1263654993278055e-15,36988.89649044381,0.2404560329437106
34,"(0, 3, 5, 4, 6, 2, 1)",7.884558495294639e-16,1.3516385991933667e-15,33999.621088717824,0.22102346482927088
34,"(0, 3, 5, 6, 4, 1, 2)",1.0700472243614153e-15,1.6895482489917084e-16,36719.9044161322,0.23870737933016506
34,"(0, 3, 5, 6, 4, 2, 1)",1.1263654993278055e-15,1.2390020492605861e-15,33730.62901440622,0.21927481121572537
34,"(0, 3, 6, 4, 5, 1, 2)",5.737499250143504e-16,1.2390020492605861e-15,36086.21571947103,0.23458791955754804
34,"(0, 3, 6, 4, 5, 2, 1)",8.447741244958541e-16,1.2390020492605861e-15,33096.94031774506,0.21515535144310832
34,"(0, 4, 6, 5, 3, 1, 2)",2.4424237225966866e-16,1.8021847989244887e-15,22661.4825867069,0.14731691663462293
34,"(0, 4, 6, 5, 3, 2, 1)",4.505461997311222e-16,6.195010246302931e-16,19672.20718498093,0.1278843485201832
34,"(0, 5, 4, 6, 3, 1, 2)",2.815913748319514e-16,1.407956874159757e-15,28900.294136317058,0.1878737555241313
34,"(0, 5, 4, 6, 3, 2, 1)",6.195010246302931e-16,7.884558495294639e-16,25911.01873459108,0.16844118740969155
34,"(0, 5, 6, 4, 3, 1, 2)",1.210842911777391e-15,1.8021847989244887e-15,29563.703110899063,0.19218661360247785
34,"(0, 5, 6, 4, 3, 2, 1)",1.6613891115085132e-15,1.6895482489917083e-15,26574.427709173087,0.17275404548803813
34,"(0, 6, 4, 5, 3, 1, 2)",4.505461997311222e-16,6.758192995966834e-16,24542.880737231146,0.15954732354899687
34,"(0, 6, 4, 5, 3, 2, 1)",7.884558495294639e-16,5.631827496639028e-16,21553.605335505166,0.14011475543455718
34,"(1, 2, 3, 4, 6, 5, 0)",1.9136157302648087e-16,2.055617036273245e-15,26574.4277091731,0.17275404548803813
34,"(1, 2, 3, 5, 4, 6, 0)",4.4252363762373735e-16,5.631827496639028e-16,21553.605335505177,0.14011475543455715
34,"(1, 2, 3, 5, 6, 4, 0)",4.505461997311222e-16,5.631827496639028e-16,19672.207184980925,0.1278843485201832
34,"(1, 2, 3, 6, 4, 5, 0)",1.7177073864749034e-15,3.1097416214840745e-16,25911.018734591078,0.1684411874096916
34,"(1, 2, 4, 6, 5, 3, 0)",5.631827496639028e-16,9.010923994622443e-16,33730.62901440623,0.21927481121572542
34,"(1, 2, 5, 4, 6, 3, 0)",1.2390020492605861e-15,1.2390020492605861e-15,33096.94031774506,0.21515535144310832
34,"(1, 2, 5, 6, 4, 3, 0)",5.631827496639028e-16,1.013728949395025e-15,32234.136557891932,0.20954646903901178
34,"(1, 2, 6, 4, 5, 3, 0)",7.884558495294639e-16,7.602967120462688e-16,33999.62108871783,0.22102346482927088
34,"(2, 1, 3, 4, 6, 5, 0)",6.195010246302931e-16,5.610945196310555e-16,29563.703110899063,0.19218661360247785
34,"(2, 1, 3, 5, 4, 6, 0)",4.805469563724171e-16,4.505461997311222e-16,24542.88073723115,0.1595473235489968
34,"(2, 1, 3, 5, 6, 4, 0)",7.762681602939046e-16,1.013728949395025e-15,22661.482586706894,0.1473169166346229
34,"(2, 1, 3, 6, 4, 5, 0)",1.6613891115085132e-15,9.010923994622443e-16,28900.29413631705,0.1878737555241313
34,"(2, 1, 4, 6, 5, 3, 0)",1.8021847989244887e-15,6.758192995966834e-16,36719.904416132194,0.23870737933016511
34,"(2, 1, 5, 4, 6, 3, 0)",1.0700472243614153e-15,3.3260592229475603e-16,36086.21571947104,0.23458791955754807
34,"(2, 1, 5, 6, 4, 3, 0)",1.1826837742941957e-15,1.013728949395025e-15,35223.4119596179,0.22897903715345153
34,"(2, 1, 6, 4, 5, 3, 0)",8.161499200613363e-16,8.447741244958541e-16,36988.89649044381,0.2404560329437106
34,"(3, 4, 6, 5, 1, 2, 0)",1.1263654993278055e-15,1.1263654993278054e-16,27188.396035693997,0.17674493553979695
34,"(3, 4, 6, 5, 2, 1, 0)",6.195010246302931e-16,3.4806165874940025e-16,22300.34796159352,0.14496926776061447
34,"(3, 5, 4, 6, 1, 2, 0)",1.5769116990589277e-15,7.407721288328334e-16,28478.688975643527,0.1851328236132621
34,"(3, 5, 4, 6, 2, 1, 0)",5.631827496639028e-16,3.379096497983417e-16,23590.640901543044,0.15335715583407958
34,"(3, 5, 6, 4, 1, 2, 0)",1.0700472243614153e-15,6.091728920415118e-16,27450.744900044396,0.17845040322255268
34,"(3, 5, 6, 4, 2, 1, 0)",9.010923994622443e-16,2.252730998655611e-15,22562.69682594391,0.1466747354433701
34,"(3, 6, 4, 5, 1, 2, 0)",6.758192995966834e-16,1.6053005822705876e-15,27292.247794259605,0.17742005116672963
34,"(3, 6, 4, 5, 2, 1, 0)",1.2953203242269763e-15,1.0055114586093798e-15,22404.199720159122,0.1456443833875471
34,"(4, 6, 5, 3, 1, 2, 0)",1.3516385991933667e-15,5.913418871470979e-16,15245.45494644669,0.09910671089872199
34,"(4, 6, 5, 3, 2, 1, 0)",6.758192995966834e-16,2.7760847639341744e-16,10357.406872346217,0.06733104311953945
34,"(5, 4, 6, 3, 1, 2, 0)",1.4642751491261471e-15,5.623504337807149e-16,20949.694105981886,0.13618856596580517
34,"(5, 4, 6, 3, 2, 1, 0)",4.777283036369928e-16,4.505461997311222e-16,16061.646031881413,0.10441289818662262
34,"(5, 6, 4, 3, 1, 2, 0)",1.013728949395025e-15,7.225972258718729e-16,20919.52997163914,0.13599246600401643
34,"(5, 6, 4, 3, 2, 1, 0)",9.010923994622443e-16,2.5178443207775067e-16,16031.48189753866,0.10421679822483389
34,"(6, 4, 5, 3, 1, 2, 0)",1.013728949395025e-15,7.884558495294639e-16,16345.227555519501,0.10625607153269268
34,"(6, 4, 5, 3, 2, 1, 0)",7.884558495294639e-16,5.068644746975125e-16,11457.179481419023,0.07448040375351014
35,"(0, 1, 2, 4, 3, 5)",1.382451310761445e-15,1.966152975305166e-15,8641.915003783202,0.08319945423505129
35,"(0, 1, 2, 4, 5, 3)",4.915382438262915e-16,1.0137976278917263e-15,7519.767007031998,0.0723960500289483
35,"(0, 1, 3, 5, 2, 4)",9.216342071742967e-16,3.3810813355677737e-16,15140.03689206586,0.14575968474197945
35,"(0, 1, 3, 5, 4, 2)",6.758650852611509e-16,5.529805243045781e-16,14901.98869135692,0.14346789173406976
35,"(0, 1, 4, 2, 3, 5)",2.6461204593010685e-16,1.5974992924354477e-15,9646.81172511696,0.09287385221357992
35,"(0, 1, 4, 2, 5, 3)",1.8287163443767468e-16,2.4576912191314577e-16,8524.663728365756,0.08207044800747691
35,"(0, 1, 5, 3, 2, 4)",6.451439450220077e-16,4.3009596334800513e-16,16552.12311227495,0.15935444965262727
35,"(0, 1, 5, 3, 4, 2)",4.915382438262915e-16,9.216342071742967e-16,16314.074911566006,0.15706265664471752
35,"(0, 2, 4, 3, 5, 1)",9.83076487652583e-16,7.373073657394374e-16,20353.949884437145,0.19595628065902213
35,"(0, 2, 4, 5, 3, 1)",6.144228047828645e-16,2.9776849180244105e-16,19827.307665730168,0.19088606819403317
35,"(0, 3, 5, 2, 4, 1)",2.4576912191314577e-16,1.1059610486091561e-15,10714.003930133516,0.10314824148407632
35,"(0, 3, 5, 4, 2, 1)",6.144228047828645e-16,4.3009596334800513e-16,9834.66228025197,0.09468254824825352
35,"(0, 4, 2, 3, 5, 1)",1.253409617653912e-16,9.83076487652583e-16,20699.95786236546,0.19928744914563726
35,"(0, 4, 2, 5, 3, 1)",7.373073657394374e-16,9.216342071742967e-16,20173.315643658483,0.19421723668064828
35,"(0, 5, 3, 2, 4, 1)",1.8432684143485935e-16,6.144228047828645e-16,12731.924624780759,0.12257552981060446
35,"(0, 5, 3, 4, 2, 1)",1.228845609565729e-15,5.001374106426866e-16,11852.582974899222,0.11410983657478165
35,"(1, 2, 4, 3, 5, 0)",4.3009596334800513e-16,4.915382438262915e-16,11852.582974899218,0.11410983657478163
35,"(1, 2, 4, 5, 3, 0)",1.3517301705223018e-15,3.686536828697187e-16,9834.662280251969,0.09468254824825352
35,"(1, 3, 5, 2, 4, 0)",2.4576912191314577e-16,7.065862255002941e-16,20173.315643658483,0.1942172366806483
35,"(1, 3, 5, 4, 2, 0)",2.4576912191314577e-16,3.686536828697187e-16,19827.307665730175,0.19088606819403317
35,"(1, 4, 2, 3, 5, 0)",6.144228047828645e-16,9.83076487652583e-16,12731.924624780762,0.1225755298106045
35,"(1, 4, 2, 5, 3, 0)",1.966152975305166e-15,7.373073657394374e-16,10714.003930133507,0.10314824148407632
35,"(1, 5, 3, 2, 4, 0)",1.1059610486091561e-15,3.686536828697187e-16,20699.957862365456,0.1992874491456373
35,"(1, 5, 3, 4, 2, 0)",7.373073657394374e-16,4.915382438262915e-16,20353.949884437156,0.19595628065902224
35,"(2, 4, 3, 5, 1, 0)",1.0445187681308697e-15,4.3009596334800513e-16,16314.074911566004,0.15706265664471758
35,"(2, 4, 5, 3, 1, 0)",5.529805243045781e-16,3.726036891313768e-16,14901.988691356919,0.14346789173406976
35,"(3, 5, 2, 4, 1, 0)",9.83076487652583e-16,4.968049188418359e-16,8524.663728365758,0.08207044800747697
35,"(3, 5, 4, 2, 1, 0)",1.781826133870307e-15,3.3793254263057545e-16,7519.767007032,0.07239605002894832
35,"(4, 2, 3, 5, 1, 0)",6.455382555640685e-16,6.758650852611509e-16,16552.123112274952,0.1593544496526272
35,"(4, 2, 5, 3, 1, 0)",2.6655117985247472e-16,4.915382438262915e-16,15140.036892065864,0.14575968474197945
35,"(5, 3, 2, 4, 1, 0)",3.686536828697187e-16,9.83076487652583e-16,9646.81172511696,0.09287385221357992
35,"(5, 3, 4, 2, 1, 0)",6.144228047828645e-16,7.373073657394374e-16,8641.915003783204,0.08319945423505126
36,"(0, 1, 2, 3, 4, 5)",7.381720736586571e-16,1.7531586749393109e-15,5559.744277005409,0.055643900488153986
36,"(0, 1, 2, 4, 3, 5)",4.1142059179594705e-16,1.2302867894310953e-15,6637.248124063977,0.0664277191679015
36,"(0, 2, 1, 3, 4, 5)",7.381720736586571e-16,8.612007526017667e-16,8699.100745822489,0.08706337207630499
36,"(0, 2, 1, 4, 3, 5)",5.536290552439929e-16,6.151433947155477e-16,9776.604592881058,0.0978471907560525
36,"(0, 3, 4, 1, 2, 5)",5.834012483322412e-16,8.612007526017667e-16,17003.682951646537,0.17017891380485517
36,"(0, 3, 4, 2, 1, 5)",7.996864131302119e-16,1.045743771016431e-15,16295.4568840476,0.1630907351287995
36,"(0, 4, 3, 1, 2, 5)",7.994074683644008e-16,8.612007526017667e-16,16711.785996518716,0.16725750513663554
36,"(0, 4, 3, 2, 1, 5)",1.4763441473173143e-15,7.381720736586571e-16,16003.559928919776,0.16016932646057994
36,"(0, 5, 1, 2, 3, 4)",5.454372284653458e-16,9.227150920733215e-16,15171.23774945711,0.15183914970772952
36,"(0, 5, 1, 2, 4, 3)",4.3060037630088337e-16,7.996864131302119e-16,15571.094481804308,0.15584105826965167
36,"(0, 5, 2, 1, 3, 4)",6.028516735669611e-16,1.4148298078457597e-15,16836.145148086758,0.1685021358084568
36,"(0, 5, 2, 1, 4, 3)",3.6908603682932857e-16,1.6608871657319787e-15,17236.001880433945,0.1725040443703789
36,"(0, 5, 3, 4, 1, 2)",6.151433947155477e-16,7.381720736586571e-16,12373.574932438467,0.12383899145462915
36,"(0, 5, 3, 4, 2, 1)",3.0757169735777383e-16,6.151433947155477e-16,10279.245974336764,0.10287820147440377
36,"(0, 5, 4, 3, 1, 2)",2.1530018815044168e-16,9.227150920733215e-16,11426.231168553211,0.11435779029032482
36,"(0, 5, 4, 3, 2, 1)",5.228718855082155e-16,7.996864131302119e-16,9331.902210451504,0.09339700031009944
36,"(1, 2, 3, 4, 5, 0)",6.459005644513251e-16,5.536290552439929e-16,9331.90221045151,0.09339700031009944
36,"(1, 2, 4, 3, 5, 0)",4.613575460366608e-16,1.4607273940699992e-16,10279.245974336767,0.10287820147440378
36,"(2, 1, 3, 4, 5, 0)",3.0757169735777383e-16,7.996864131302119e-16,11426.231168553211,0.1143577902903248
36,"(2, 1, 4, 3, 5, 0)",1.1687724499595405e-15,1.045743771016431e-15,12373.574932438465,0.12383899145462916
36,"(3, 4, 1, 2, 5, 0)",6.766577341871025e-16,7.381720736586571e-16,17236.001880433945,0.17250404437037892
36,"(3, 4, 2, 1, 5, 0)",3.6908603682932857e-16,6.151433947155477e-16,15571.094481804306,0.15584105826965164
36,"(4, 3, 1, 2, 5, 0)",8.612007526017667e-16,4.921147157724382e-16,16836.145148086754,0.16850213580845677
36,"(4, 3, 2, 1, 5, 0)",2.7681452762199643e-16,4.921147157724382e-16,15171.237749457112,0.15183914970772952
36,"(5, 1, 2, 3, 4, 0)",6.766577341871025e-16,1.2302867894310954e-16,16003.55992891977,0.1601693264605799
36,"(5, 1, 2, 4, 3, 0)",3.9984320656510597e-16,1.1687724499595405e-15,16295.456884047599,0.16309073512879954
36,"(5, 2, 1, 3, 4, 0)",1.0765009407522083e-15,7.994181194168147e-17,16711.78599651871,0.1672575051366356
36,"(5, 2, 1, 4, 3, 0)",1.6668607095206885e-16,3.6908603682932857e-16,17003.682951646537,0.17017891380485514
36,"(5, 3, 4, 1, 2, 0)",1.1687724499595405e-15,4.3060037630088337e-16,9776.604592881058,0.09784719075605254
36,"(5, 3, 4, 2, 1, 0)",4.3060037630088337e-16,1.2302867894310954e-16,6637.24812406398,0.0664277191679015
36,"(5, 4, 3, 1, 2, 0)",7.0741490392287985e-16,3.0757169735777383e-16,8699.100745822494,0.08706337207630503
36,"(5, 4, 3, 2, 1, 0)",9.227150920733215e-16,1.1072581104879857e-15,5559.7442770054095,0.055643900488154006
37,"(0, 1, 2, 3, 4)",6.709733556930123e-16,7.319709334832861e-16,5200.8870284287095,0.06512919714942024
37,"(0, 2, 1, 3, 4)",3.6598546674164305e-16,2.4399031116109537e-16,7777.382025492438,0.09739389540204806
37,"(0, 3, 1, 2, 4)",9.759612446443815e-16,5.648904151484095e-17,12927.584504714858,0.16188838466805494
37,"(0, 3, 2, 1, 4)",4.879806223221907e-16,5.801159417785053e-17,13162.430573491285,0.16482929375327451
37,"(0, 4, 1, 2, 3)",3.215934288077756e-16,6.099757779027384e-16,12348.015668824755,0.15463061252879917
37,"(0, 4, 2, 1, 3)",2.4399031116109537e-16,6.099757779027384e-16,13261.187197285164,0.16606599425950055
37,"(0, 4, 3, 1, 2)",1.2199515558054768e-16,2.338903191828644e-16,10382.223901817271,0.13001357338753222
37,"(0, 4, 3, 2, 1)",3.6598546674164305e-16,6.410325926964358e-17,8953.746501990387,0.11212516595082529
37,"(1, 2, 3, 4, 0)",4.879806223221907e-16,1.7541773938714827e-16,8953.746501990387,0.11212516595082529
37,"(2, 1, 3, 4, 0)",7.319709334832861e-16,2.4399031116109537e-16,10382.223901817271,0.13001357338753217
37,"(3, 1, 2, 4, 0)",3.6598546674164305e-16,8.437626880210077e-17,13261.187197285166,0.16606599425950055
37,"(3, 2, 1, 4, 0)",2.768124164131933e-16,1.761570213975448e-16,12348.015668824752,0.15463061252879917
37,"(4, 1, 2, 3, 0)",3.049878889513692e-16,1.2199515558054768e-16,13162.430573491289,0.16482929375327451
37,"(4, 2, 1, 3, 0)",8.539660890638338e-16,3.9648425563677997e-16,12927.584504714858,0.16188838466805497
37,"(4, 3, 1, 2, 0)",3.049878889513692e-16,2.3135684660669125e-16,7777.382025492436,0.09739389540204803
37,"(4, 3, 2, 1, 0)",4.269830445319169e-16,3.9648425563677997e-16,5200.887028428708,0.06512919714942021
38,"(0, 1, 2, 3, 4, 5)",5.665123708996618e-16,6.758192995966834e-16,8594.057041938377,0.07120891990957408
38,"(0, 1, 2, 3, 5, 4)",1.210842911777391e-15,4.65359714353516e-16,7110.79022154551,0.058918847701964414
38,"(0, 1, 2, 4, 5, 3)",6.758192995966834e-16,1.7458665239580989e-15,13669.213328410606,0.11326087160636847
38,"(0, 1, 2, 5, 4, 3)",6.195010246302932e-16,1.7458665239580989e-15,13500.518824430477,0.1118630964676718
38,"(0, 2, 1, 3, 4, 5)",5.353192391879348e-16,9.010923994622445e-16,14757.585577734746,0.12227853226194545
38,"(0, 2, 1, 3, 5, 4)",6.758192995966834e-16,6.758192995966834e-16,13274.31875734188,0.10998846005433575
38,"(0, 2, 1, 4, 5, 3)",6.758192995966834e-16,4.505461997311223e-16,19832.741864206975,0.1643304839587398
38,"(0, 2, 1, 5, 4, 3)",3.6828951901369283e-16,1.6332299740253183e-15,19664.047360226843,0.1629327088200431
38,"(0, 3, 4, 5, 1, 2)",8.447741244958542e-16,6.758192995966834e-16,24837.26529137808,0.20579752818497993
38,"(0, 3, 4, 5, 2, 1)",1.0137289493950251e-15,2.7772607837244466e-16,20694.93906035493,0.17147488882515086
38,"(0, 3, 5, 4, 1, 2)",9.010923994622445e-16,1.5769116990589279e-15,25294.879997147433,0.20958924898047024
38,"(0, 3, 5, 4, 2, 1)",7.8845584952946395e-16,1.0137289493950251e-15,21152.553766124278,0.1752666096206412
38,"(0, 4, 5, 3, 1, 2)",7.8845584952946395e-16,2.1287947675624112e-16,17703.748248323012,0.1466903697477031
38,"(0, 4, 5, 3, 2, 1)",1.2390020492605863e-15,9.010923994622445e-16,13561.422017299858,0.11236773038787404
38,"(0, 5, 4, 3, 1, 2)",8.447741244958542e-16,9.010923994622445e-16,19500.294852342064,0.1615761159856419
38,"(0, 5, 4, 3, 2, 1)",1.0700472243614153e-15,3.2071724336527216e-16,15357.968621318912,0.12725347662581288
38,"(1, 2, 3, 4, 5, 0)",3.9422792476473197e-16,9.010923994622445e-16,15357.968621318912,0.12725347662581285
38,"(1, 2, 3, 5, 4, 0)",3.459233467387039e-16,2.660993459453015e-16,13561.42201729986,0.11236773038787407
38,"(1, 2, 4, 5, 3, 0)",4.505461997311223e-16,4.555999547645498e-16,21152.553766124278,0.17526660962064125
38,"(1, 2, 5, 4, 3, 0)",9.292515369454396e-16,7.039784370798786e-16,20694.939060354933,0.17147488882515086
38,"(2, 1, 3, 4, 5, 0)",7.055632047361988e-16,5.772910380574899e-16,19500.294852342064,0.1615761159856419
38,"(2, 1, 3, 5, 4, 0)",3.9914232316004297e-16,2.660993459453015e-16,17703.748248323016,0.1466903697477031
38,"(2, 1, 4, 5, 3, 0)",3.1679641137038993e-16,6.943151959311118e-16,25294.879997147436,0.2095892489804703
38,"(2, 1, 5, 4, 3, 0)",5.554450146031194e-16,9.574106744286347e-16,24837.26529137808,0.20579752818497987
38,"(3, 4, 5, 1, 2, 0)",9.010923994622445e-16,3.379096497983417e-16,19664.04736022684,0.16293270882004313
38,"(3, 4, 5, 2, 1, 0)",1.4079568741597571e-15,3.4396152800042515e-16,13500.518824430474,0.11186309646767179
38,"(3, 5, 4, 1, 2, 0)",1.0137289493950251e-15,1.1263654993278057e-15,19832.74186420697,0.16433048395873978
38,"(3, 5, 4, 2, 1, 0)",9.8556981191183e-16,3.9422792476473197e-16,13669.21332841061,0.11326087160636845
38,"(4, 5, 3, 1, 2, 0)",1.2276317300456423e-16,1.5769116990589279e-15,13274.31875734188,0.10998846005433571
38,"(4, 5, 3, 2, 1, 0)",1.2953203242269765e-15,6.195010246302932e-16,7110.79022154551,0.05891884770196438
38,"(5, 4, 3, 1, 2, 0)",3.0690793251141065e-16,4.505461997311223e-16,14757.58557773474,0.12227853226194545
38,"(5, 4, 3, 2, 1, 0)",1.942980486340465e-15,3.0862420946261593e-16,8594.057041938375,0.0712089199095741
39,"(0, 1, 2, 3, 4, 5, 6)",7.748836852113018e-16,6.199069481690415e-16,14329.986507519727,0.08257927624804758
39,"(0, 1, 2, 3, 4, 6, 5)",6.973953166901717e-16,7.748836852113018e-16,11460.231185093899,0.06604194398516255
39,"(0, 1, 2, 3, 5, 6, 4)",1.239813896338083e-15,5.1658912347420125e-16,22570.601185456744,0.13006774079219102
39,"(0, 1, 2, 3, 6, 5, 4)",1.291472808685503e-15,3.006692607327859e-16,21634.81039642681,0.12467489205435825
39,"(0, 2, 1, 3, 4, 5, 6)",1.7047441074648642e-15,4.13271298779361e-16,17771.338308536728,0.10241051291234564
39,"(0, 2, 1, 3, 4, 6, 5)",4.13271298779361e-16,6.199069481690415e-16,14901.582986110896,0.08587318064946063
39,"(0, 2, 1, 3, 5, 6, 4)",1.9113797568545445e-15,4.13271298779361e-16,26011.952986473738,0.14989897745648909
39,"(0, 2, 1, 3, 6, 5, 4)",8.26542597558722e-16,1.4560402233794283e-16,25076.162197443806,0.14450612871865634
39,"(0, 3, 1, 2, 4, 5, 6)",1.6014262827700239e-15,4.649302111267811e-16,23497.009967453618,0.13540576687637038
39,"(0, 3, 1, 2, 4, 6, 5)",4.649302111267811e-16,1.291472808685503e-15,20627.254645027777,0.11886843461348534
39,"(0, 3, 1, 2, 5, 6, 4)",8.26542597558722e-16,1.1128575432079464e-15,31737.624645390617,0.1828942314205138
39,"(0, 3, 1, 2, 6, 5, 4)",1.5226797081983238e-16,2.066356493896805e-16,30801.833856360692,0.17750138268268106
