method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
RA-MTM,35,54,0.02475376236131055,0.023587947163784526,0.0,0.03308709569464388,True,True,0.4965034965034965,92.86000313178238,89.88955164842511,0.8867661304176532,212.82387130023676
RA-MTM,36,62,0.038925269051020214,0.011390354965527916,0.0,0.011390354965527916,True,True,0.2328767123287671,39.49620892658963,34.825176640467205,0.9117454580350518,218.81890992841244
RA-MTM,36,64,0.05124298270937106,,,,False,True,,95.84072031418253,101.98987823930706,0.01248966380869934,2.9975193140878416
RA-MTM,36,61,0.04729134802185063,0.030139518146695465,0.0,0.017641541066117247,True,False,0.21646341463414634,87.88412848051759,93.55909024313966,0.8867661304176532,212.82387130023676
RA-MTM,36,56,0.0009641244526079026,0.01765935528171809,1.942890293094024e-16,0.007748537733366382,True,True,0.7168508287292817,44.1454430499856,44.02974811567265,8.280647105167663,1987.355305240239
RA-MTM,36,54,0.053550756551565354,0.0287969941902548,0.0,0.061884089884898685,True,True,0.04225352112676056,99.25412224886657,92.82803146267872,0.03746899142609802,8.992557942263524
RA-MTM,37,62,0.10723950833691433,0.06831423928589411,0.0,0.05692388432036619,True,True,0.5132743362831859,43.94307865419036,31.07433765376064,1.2239870532525354,293.7568927806085
RA-MTM,37,64,0.040992310757634105,0.010250671951736953,0.0,0.010250671951736953,True,True,0.07692307692307693,97.15356721213794,102.07264450305404,0.16236562951309141,38.96775108314194
RA-MTM,37,61,0.03731096434889463,0.009980383672955995,0.0,0.007661157393161252,True,False,0.1267605633802817,89.77245020807756,94.24976592994491,0.11240697427829406,26.977673826790575
RA-MTM,37,65,0.09057284167024772,,,,False,True,,21.030327912357098,31.899068912786824,0.07493798285219604,17.985115884527048
RA-MTM,37,56,0.0036489165088516035,0.004613040961459506,0.0,0.003135496771906876,True,False,0.08748114630467571,37.81288742455368,38.25075740561587,0.7244005009045617,173.8561202170948
RA-MTM,37,66,0.02018743665744876,,,,False,True,,75.2051540726835,72.78266167378965,0.13738630189569273,32.972712454966256
RA-MTM,38,62,0.06562867502858213,0.041610833308332186,0.0,0.015313051012034003,True,True,0.25510204081632654,41.56762955270615,33.692188549276295,0.3122415952174835,74.93798285219604
RA-MTM,38,64,0.03047939295669515,0.010512917800938956,0.0,0.020763589752675907,True,True,0.04377104377104377,90.15746355761263,93.81499071241605,3.709430151183704,890.263236284089
RA-MTM,38,67,0.01765804978676595,,,,False,False,,49.11978133319459,51.2387473076065,0.19983462093918944,47.960309025405465
RA-MTM,38,56,0.04896200836191562,0.04531309185306401,0.0,0.042177595081157135,True,False,0.07936507936507936,28.42603210417254,34.30147310760241,0.1248966380869934,29.975193140878417
RA-MTM,38,68,0.016347600715865756,,,,False,False,,44.43890294482271,46.4006150307266,0.21232428474788875,50.957828339493304
RA-MTM,39,69,0.04059052186549573,,,,False,True,,19.892527267462416,15.021664643602929,0.02497932761739868,5.995038628175683
RA-MTM,39,62,0.04059052186549573,0.025038153163086403,0.0,0.0097251021510524,True,True,0.3870967741935484,43.691524089842865,38.82066146598338,0.22481394855658812,53.95534765358115
RA-MTM,39,70,0.04059052186549573,,,,False,False,,56.64445233539536,61.515314959254844,0.7368901647132611,176.85363953118267
RA-MTM,39,68,0.04059052186549573,0.024242921149629972,1.6653345369377348e-16,0.024242921149629972,True,False,0.13513513513513514,36.58406272806742,41.45492535192691,0.3122415952174835,74.93798285219604
RA-MTM,40,69,0.008333333333333333,0.0322571885321624,0.0,0.0322571885321624,True,True,0.4,19.721857170728214,18.721857170728214,0.0624483190434967,14.987596570439209
RA-MTM,40,70,0.008333333333333333,0.0322571885321624,4.440892098500626e-16,0.0322571885321624,True,True,0.02554112554112554,61.189518856026346,62.189518856026346,28.851123398095474,6924.269615542914
RA-MTM,41,71,0.008333333333333333,,,,False,True,,21.20099800909131,20.20099800909131,0.3746899142609802,89.92557942263525
RA-MTM,41,72,0.006856861025430187,,,,False,False,,92.65487850847744,93.47770183152906,0.1873449571304901,44.962789711317626
RA-MTM,41,73,0.008333333333333333,,,,False,False,,62.87610718570601,63.87610718570601,0.6744418456697643,161.86604296074344
RA-MTM,41,70,0.0034782278844205667,0.0118115612177539,0.0,0.04406874974991629,True,False,0.047186147186147186,52.09280744488329,51.675420098752824,1.361373355148228,326.72960523557475
RA-MTM,42,74,0.09173141504597014,,,,False,False,,40.20226877883252,29.1944989733161,0.624483190434967,149.8759657043921
RA-MTM,42,72,0.010269149071128799,0.003412288045698612,0.0,0.003412288045698612,True,False,0.03546099290780142,81.38419651752415,82.6164944060596,5.283127791079821,1267.950669859157
RA-MTM,42,70,0.007778152450599348,0.011256380335019914,1.1102230246251565e-16,0.03281236941489638,True,False,0.3853211009174312,57.07422691312796,58.00760520719988,0.5245658799653723,125.89581119168935
RA-MTM,42,75,0.07506474837930345,,,,False,True,,20.9084207004041,29.916190505920515,0.26228293998268615,62.947905595844674
RA-MTM,43,76,0.08654281548479137,,,,False,True,,57.38708612964447,47.00194827146951,1.4113320103830254,338.7196824919261
RA-MTM,43,77,0.08439477682653766,,,,False,False,,75.36030870607823,85.48768192526275,0.04995865523479736,11.990077256351366
RA-MTM,43,72,0.042518272385745466,0.05278742145687427,0.0,0.04937513341117565,True,True,0.259927797833935,89.21872056089542,84.11652787460596,3.4346575473923187,824.3178113741565
RA-MTM,43,70,0.06987614881812458,0.062097996367525235,0.0,0.029285626952628856,True,True,0.0582010582010582,40.58746832676891,48.97260618494386,4.471299643514363,1073.1119144434472
RA-MTM,44,78,0.04969652655360412,,,,False,True,,40.094880852797495,34.131297666365,1.1115800789742414,266.7792189538179
RA-MTM,44,76,0.17361435612468032,0.08707154063988896,0.0,0.08707154063988896,True,True,0.05161290322580645,82.27789454179427,61.44417180683263,4.696113592070951,1127.0672620970283
RA-MTM,44,72,0.03184996815243449,0.07436824053817996,2.220446049250313e-16,0.024993107127004303,True,True,0.2896551724137931,94.25469517281418,98.07669135110632,1.2364767170612345,296.7544120946963
RA-MTM,44,70,0.18308541717154062,0.11320926835341603,1.6653345369377348e-16,0.1424948953060449,True,True,0.7131474103585658,42.715402952257264,64.68565301284214,6.2698112319670685,1504.7546956720964
RA-MTM,45,78,0.021734015907742096,0.027962510645862023,0.0,0.027962510645862023,True,True,0.7606837606837606,41.532620302094,38.92453839316495,1.4612906656178228,350.70975974827746
RA-MTM,45,79,0.021734015907742096,,,,False,True,,94.13401934684053,96.74210125576958,0.07493798285219604,17.985115884527048
RA-MTM,45,76,0.007599950343370665,0.181214306468051,0.0,0.09414276582816203,True,True,0.21779859484777517,90.92210294302316,91.83409698422764,1.798511588452705,431.6427812286492
RA-MTM,45,72,0.021734015907742096,0.05358398406017659,0.0,0.028590876933172284,True,True,0.5098039215686274,93.01690598639848,90.40882407746943,0.6869315094784637,164.86356227483128
RA-MTM,45,70,0.013114519396922712,0.1699708977746179,1.6653345369377348e-16,0.027476002468573017,True,True,0.7219730941704036,46.61946441603849,48.193206743669215,8.11828147565457,1948.387554157097
RA-MTM,46,78,0.08411958673734328,0.06238557082960119,1.942890293094024e-16,0.03442306018373917,True,True,0.8111888111888111,40.661395377089306,30.567044968608112,1.7735322608353064,425.6477426004735
RA-MTM,46,79,0.010866564087462175,0.01086745182027992,1.3877787807814457e-16,0.01086745182027992,True,True,0.2222222222222222,95.15803992724574,96.4620276177412,0.0624483190434967,14.987596570439209
RA-MTM,46,80,0.014998971495453735,,,,False,False,,95.73405150372366,97.53392808317811,0.19983462093918944,47.960309025405465
RA-MTM,46,76,0.029212713475530568,0.021612763132159905,2.220446049250313e-16,0.11575552896032194,True,True,0.055865921787709494,98.04046822764556,101.54599384470923,0.5620348713914702,134.88836913395286
RA-MTM,46,81,0.06745292007067659,,,,False,True,,23.525362183661866,31.619712592143056,0.43713823330447693,104.91317599307446
RA-MTM,46,70,0.0041384850731434495,0.017253004470066162,0.0,0.044729006938639175,True,True,0.10307692307692308,45.42935890567704,44.93274069689983,0.8368074751828557,200.83379404388538
RA-MTM,47,78,0.07611995733125493,0.00799962940608836,0.0,0.026423430777650806,True,True,0.035211267605633804,39.86092858536411,30.726533705613516,0.0624483190434967,14.987596570439209
RA-MTM,47,76,0.027573143136973382,0.0016395703385571872,0.0,0.11411595862176475,True,True,0.09146341463414634,89.45558666320004,92.76436383963684,3.9092647721228935,938.2235453094944
RA-MTM,47,82,0.10251394573249825,,,,False,False,,43.95701090698497,31.65533741908518,0.0624483190434967,14.987596570439209
RA-MTM,47,83,0.03569858162361423,,,,False,False,,37.94169504473042,42.22552483956413,0.661952181861065,158.8685236466556
RA-MTM,47,81,0.08584727906583153,0.018394358995154944,0.0,0.018394358995154944,True,True,0.45714285714285713,21.91923466618107,32.22090815408085,0.19983462093918944,47.960309025405465
RA-MTM,47,70,0.028025733392477173,0.03216421846562063,1.942890293094024e-16,0.012564788473018555,True,True,0.38461538461538464,56.16546406038741,59.52855206748467,0.9617041132698492,230.8089871847638
RA-MTM,48,78,0.049124970531066924,0.026994986800188,0.0,0.0005715560225371933,True,True,0.02857142857142857,34.926124645506604,29.031128181778573,2.185691166522384,524.5658799653722
RA-MTM,48,76,0.030897039854652183,0.003323896717678802,0.0,0.11743985533944355,True,True,0.7685459940652819,90.88947828525035,94.59712306780861,3.534574857861913,848.2979658868592
RA-MTM,48,81,0.03245830386440026,0.05338897520143127,2.220446049250313e-16,0.03499461620627633,True,True,0.1797752808988764,26.4604495294247,30.35544599315273,1.1115800789742414,266.7792189538179
RA-MTM,48,70,0.008909857700519611,0.01911587569195756,0.0,0.03168066416497612,True,True,0.32489451476793246,60.49688762340338,61.566070547465735,2.9600503226617434,710.4120774388184
RA-MTM,49,78,0.029642629217947084,0.01948234131311984,0.0,0.020053897335657035,True,True,0.2857142857142857,35.628310186355876,32.071194680202225,0.624483190434967,149.8759657043921
RA-MTM,49,76,0.029642629217947084,0.0012544106367050982,2.203098814490545e-16,0.11618544470273845,True,True,0.8996655518394648,90.92422384334816,94.48133934950181,3.559554185479312,854.2930045150348
RA-MTM,49,81,0.015978463303366178,0.01647984056103408,0.0,0.05147445676731041,True,True,0.2782608695652174,31.81029524185317,33.72771083825711,2.560381080783365,614.4914593880076
RA-MTM,49,84,0.014667264679460602,,,,False,True,,53.1731961306319,54.93326789216717,0.0624483190434967,14.987596570439209
RA-MTM,49,70,0.004007573803123066,0.004902283897396545,0.0,0.03658294806237266,True,True,0.029535864978902954,71.94690677139417,72.42781562776894,0.08742764666089538,20.98263519861489
RA-MTM,50,76,0.04635985828812513,0.016717229070178044,1.1102230246251565e-16,0.1329026737729165,True,True,0.7578947368421053,93.01202148868052,98.57520448325553,2.697767382679057,647.4641718429738
RA-MTM,50,85,0.010159390076527745,,,,False,True,,20.745877751133428,19.526750941950098,0.03746899142609802,8.992557942263524
RA-MTM,50,86,0.034246094018235716,,,,False,True,,100.96082321620861,96.85129193402032,0.01248966380869934,2.9975193140878416
RA-MTM,50,81,0.012466257373986345,0.028444720677352524,1.1102230246251565e-16,0.07991917744466294,True,True,0.20361990950226244,48.75769454539841,47.26174366052005,4.084120065444684,980.1888157067242
RA-MTM,51,87,0.04205228919650169,,,,False,True,,36.48932340906393,31.443048705483726,3.059967633131338,734.3922319515211
RA-MTM,51,76,0.03559642603137204,0.010763432256753091,0.0,0.12213924151616341,True,True,0.4954128440366973,84.985945583817,89.25751670758164,5.445493420592912,1306.918420942299
RA-MTM,51,85,0.02538562252983508,0.03554501260636282,4.440892098500626e-16,0.03554501260636282,True,True,0.020134228187919462,30.1270058870604,33.17328059064061,1.8609599074962015,446.63037779908836
RA-MTM,51,81,0.0048288402535087375,0.017295097627495083,2.220446049250313e-16,0.06262407981716785,True,True,0.23723723723723725,60.86338990112596,61.44285073154701,1.061621423739444,254.78914169746653
